,text,date,time,tz,message_id,symbol,classification,followers,id,strategy,assets_traded,experience,holding_per,username
0,"['quot', '@abubnic', 'RJF', 'Analyst', 'banner', 'quarter', 'ahead', 'for', '$AAPL', 'Every', '1', 'increase', 'in', 'IPhone', 'market', 'share', 'globally', 'is', 'another', '5-10', 'in', 'earnings', 'quot']",2014-12-29,14:49:10,EST,30710875,AAPL,"[u'suggested', u'official']",92262,5,Momentum,[u'Equities'],Intermediate,Position Trader,howardlindzon
1,"['now', 'that', 'i', 'can', 'fill', 'up', 'my', 'BMW', 'SUV', 'for', '50', 'less', 'might', 'as', 'well', 'spend', 'the', 'at', '$WFM', 'i', 'guess', 'that', 'is', 'the', 'thought', 'here']",2014-12-29,14:49:01,EST,30710868,WFM,"[u'suggested', u'official']",22402,74,Momentum,"[u'Equities', u'Options', u'Forex']",Professional,Swing Trader,sspencer_smb
2,"['Top', 'gainers', 'w', 'volume', 'today', '$LIVE', '$MTW', '$JUNO', '$CLF', '$RVLT', '$ADXS', '$JOB', '$BLDP', '$PLNR', '$SYRX', '$CYTK']",2014-12-29,14:48:54,EST,30710862,JOB,[u'suggested'],34587,22227,Fundamental,[u'Equities'],Intermediate,Long Term Investor,abubnic
3,"['Google', 's', 'self-drive', 'cars', 'to', 'hit', 'streets', 'in', '2015', '$GOOG', '$GOOGL']",2014-12-29,14:48:29,EST,30710838,GOOG,"[u'suggested', u'official']",18104,87930,,"[u'Equities', u'Options']",Professional,,MarketSmith
4,"['quot', '@CaptainJohn', '$TWTR', 'oops', 'forgot', 'the', 'chart', 'quot', '@darktrader', 'thx', 'for', 'like', 'bro']",2014-12-29,14:46:28,EST,30710761,TWTR,[u'suggested'],4053,108412,Technical,"[u'Equities', u'Forex', u'Futures', u'Bonds']",Professional,Position Trader,CaptainJohn
5,"['Big', 'beautiful', 'break-out', 'on', '$WFM', 'from', 'our', 'weekend', 'newsletter', 'Decent', 'volume', 'too', 'for', 'holiday', 'week', 'on', 'it']",2014-12-29,14:45:34,EST,30710716,WFM,[u'suggested'],30405,7496,Technical,[u'Equities'],Professional,Day Trader,HCPG
6,"['RJF', 'Analyst', 'banner', 'quarter', 'ahead', 'for', '$AAPL', 'Every', '1', 'increase', 'in', 'IPhone', 'market', 'share', 'globally', 'is', 'another', '5-10', 'in', 'earnings']",2014-12-29,14:44:15,EST,30710663,AAPL,[u'suggested'],34587,22227,Fundamental,[u'Equities'],Intermediate,Long Term Investor,abubnic
7,"['$AAPL', 'short', 'interest', 'is', 'at', 'a', '25', 'year', 'low']",2014-12-29,14:42:50,EST,30710607,AAPL,[u'suggested'],34587,22227,Fundamental,[u'Equities'],Intermediate,Long Term Investor,abubnic
8,"['$VIX', '$VXV', 'risk', 'event', '122714', 'below', '90', 'bullish', 'above', 'bearish', 'just', 'one', 'indicator']",2014-12-29,14:42:14,EST,30710578,VIX,[u'suggested'],2916,21210,Technical,"[u'Equities', u'Options', u'Futures', u'Bonds']",Professional,Swing Trader,Cousin_Vinny
9,"['$GILD', 'named', 'among', 'Top', '10', 'Picks', 'for', '2015', 'by', 'Barrons', 'this', 'weekend', 'Says', 'shares', 'of', '$GILD', 'could', 'soar', '25', 'in', 'a', 'year']",2014-12-29,14:42:08,EST,30710572,GILD,[u'suggested'],34587,22227,Fundamental,[u'Equities'],Intermediate,Long Term Investor,abubnic
10,"['Viking', 'Global', 'Starts', 'Avis', 'Budget', 'Group', 'Position', '$CAR']",2014-12-29,14:39:17,EST,30710459,CAR,[u'suggested'],30340,136,Fundamental,[u'Equities'],Professional,Long Term Investor,marketfolly
11,"['Remember', 'quot', '$LOCO', 'the', 'next', 'Chipotle', 'quot', 'I', 'wonder', 'what', 'Cramer', 'is', 'going', 'to', 'call', 'the', '$SHAK', 'quotShake', 'Shack', 'is', 'the', 'next', 'quot']",2014-12-29,14:37:05,EST,30710366,LOCO,[u'suggested'],19471,31117,Technical,"[u'Equities', u'Options', u'Futures']",Professional,Swing Trader,JFinDallas
12,"['$YNDX', 'long', 'still', 'a', 'bitholding', 'up', 'well', 'for', 'this', 'current', 'russian', 'meltdown', 'today']",2014-12-29,14:35:09,EST,30710300,YNDX,"[u'suggested', u'official']",92260,5,Momentum,[u'Equities'],Intermediate,Position Trader,howardlindzon
13,"['$tip', 'keeps', 'dropping', 'but', 'RSI', 'has', 'leveled', 'out', 'at', 'an', 'interesting', 'level']",2014-12-29,14:35:16,EST,30710302,TIP,"[u'suggested', u'official']",2612,18652,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,atmcharts
14,"['$CMG', 'Hot', 'Mexican', 'quotburning', 'bowls', 'quot', 'LOL', 'quotGot', 'trees', 'quot', '$SPX', '$XLY', '$SPY']",2014-12-29,14:34:12,EST,30710267,SPX,[u'suggested'],4053,108412,Technical,"[u'Equities', u'Forex', u'Futures', u'Bonds']",Professional,Position Trader,CaptainJohn
15,"['DRJ', 'on', '@CBOETV', '$VIX', 'on', 'the', 'riseGreece', 'woes', 'weigh', 'on', 'Germanyupside', 'activity', 'in', '$DHR', '$XLF', 'at', 'highs', '@OptionMonster']",2014-12-29,14:33:41,EST,30710239,VIX,"[u'ir', u'suggested', u'official']",16993,123354,Technical,[u'Options'],Professional,,CBOE
16,"['2257000', 'shares', 'sold', 'in', 'last', '4', 'mins', '$ung']",2014-12-29,14:33:11,EST,30710225,UNG,[u'suggested'],26375,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
17,"['quot', '@jbeckinvest', 'Well', 'the', 'commodities', 'market', 'doesn', '39t', 'seem', 'to', 'think', 'inflation', 'is', 'an', 'issue', '$CRB', '$TNX', '$SPY', 'quot']",2014-12-29,14:33:02,EST,30710216,SPY,"[u'suggested', u'official']",2612,18652,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,atmcharts
18,"['$DJIA', 'daily', 'only', '30', 'stocks', 'but', 'we', 'are', 'seeing', 'anticipated', 'weakness']",2014-12-29,14:31:57,EST,30710185,DJIA,[u'suggested'],2916,21210,Technical,"[u'Equities', u'Options', u'Futures', u'Bonds']",Professional,Swing Trader,Cousin_Vinny
19,"['130pm', 'CT', 'Crude', 'pit', 'session', 'trade', 'just', 'closed', 'today', 'they', 'had', 'a', 'HOD', '5574', 'LOD', '5290', 'last', '5366', '196', '$ESF']",2014-12-29,14:31:14,EST,30710160,ES_F,"[u'suggested', u'official']",3796,170238,,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Professional,,TradersAudio
20,"['Active', 'calls', '@', 'CBOE', '$SPY', '11715', '212', '$IWM', '123114', '121', '$KO', '1152016', '50', '$XLF', '11516', '30', '8K']",2014-12-29,14:30:30,EST,30710123,IWM,"[u'ir', u'suggested', u'official']",16992,123354,Technical,[u'Options'],Professional,,CBOE
21,"['Dallas', 'Fed', 'Tumbles', 'Below', 'Lowest', 'Estimate', 'As', 'Commodity', 'Crash', 'Comes', 'Knocking', '$SPX', '$JPM']",2014-12-29,14:30:10,EST,30710109,SPX,"[u'suggested', u'official']",1627,296805,,[],,,TalkMarkets
22,"['quot', '@jessefelder', '@HussmanJP', 'quotUnpleasant', 'Skew', 'quot', 'in', 'stocks', 'Investors', 'picking', 'up', 'dimes', 'in', 'front', 'of', 'a', 'bulldozer', '$STUDY', 'quot']",2014-12-29,14:29:39,EST,30710090,STUDY,"[u'suggested', u'official']",3165,200576,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures']",Professional,Swing Trader,BrennanBasnicki
23,"['$ESF', '5-min', 'Chart', 'with', 'Key', 'SupportResistance', 'Zones', 'Volume', 'Profile', '$Study', '$SPY', '$SPX']",2014-12-29,14:29:17,EST,30710069,ES_F,[u'suggested'],8136,5143,Technical,[u'Futures'],Professional,Day Trader,eminiplayer
24,"['$DJIA', '60', 'minute', 'MAs', 'crossing', 'first', 'just', 'watching', 'maintenance', 'mode']",2014-12-29,14:28:42,EST,30710042,DJIA,[u'suggested'],2916,21210,Technical,"[u'Equities', u'Options', u'Futures', u'Bonds']",Professional,Swing Trader,Cousin_Vinny
25,"['@WolfWayne', '$CFRX', 'should', 'be', 'added']",2014-12-29,14:28:32,EST,30710034,CFRX,[u'suggested'],1782,8462,,[],Novice,,StockTwitsHelp
26,"['$ZU', 'new', 'all', 'time', 'low', 'Just', 'sayin', '$W']",2014-12-29,14:27:19,EST,30709988,ZU,[u'suggested'],19471,31117,Technical,"[u'Equities', u'Options', u'Futures']",Professional,Swing Trader,JFinDallas
27,"['$gpro', 'nasty', 'covred', 'too', 'early', 'oye']",2014-12-29,14:27:22,EST,30709990,GPRO,[u'suggested'],20333,122643,Momentum,[u'Equities'],Professional,Day Trader,kunal00
28,"['PT', 'Chg', '1229', '$MRVL', '$ELGX', '$BLUE', '$DXCM', '$CODE', '$ZION', '$CAH', '$CY', '$MCK', '$PDCO', '$SCI', '$NFX', '$OCN', '$LKFN', '$DGX']",2014-12-29,14:24:38,EST,30709894,DXCM,[u'suggested'],21075,194718,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,WSConsensus
29,"['Initiations', '1229', '$MVNR', '$SONS', '$HYH', '$RNET', '$CDK']",2014-12-29,14:24:15,EST,30709875,SONS,[u'suggested'],21075,194718,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,WSConsensus
30,"['Upgrades', '1229', '$MTW', '$MWE', '$GILD']",2014-12-29,14:23:55,EST,30709861,GILD,[u'suggested'],21077,194718,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,WSConsensus
31,"['I', 'am', 'now', 'long', '$IMPV']",2014-12-29,14:21:01,EST,30709762,IMPV,"[u'suggested', u'official']",29597,86830,Fundamental,"[u'Equities', u'Options', u'Private Companies']",Professional,Position Trader,bbolan1
32,"['$GPRO', 'nice', 'pull', 'as', 'I', 'said', 'congrats']",2014-12-29,14:20:48,EST,30709751,GPRO,[u'suggested'],3109,5890,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,financialtrader
33,"['$MBLY', 'maybe', 'catalyst', 'will', 'be', 'for', 'these', 'to', 'want', 'to', 'cash', 'out', 'for', 'more', 'when', 'they', 'can012815', 'have', '$68', 'cost', 'amp', 'lower']",2014-12-29,14:19:56,EST,30709716,MBLY,[u'suggested'],19472,31117,Technical,"[u'Equities', u'Options', u'Futures']",Professional,Swing Trader,JFinDallas
34,"['$MBLY', 'in', 'firm', 'downtrend', 'still', 'waiting', 'for', 'the', 'wake-up', 'call', 'that', 'will', 'land', 'it', 'back', 'to', 'reality', '$30', 'then', 'IPO', 'price']",2014-12-29,14:19:47,EST,30709711,MBLY,[u'suggested'],19472,31117,Technical,"[u'Equities', u'Options', u'Futures']",Professional,Swing Trader,JFinDallas
35,"['December', 'Bull', 'Bias', 'Ended', 'Friday', '$SPX']",2014-12-29,14:16:52,EST,30709605,SPX,"[u'suggested', u'official']",1627,296805,,[],,,TalkMarkets
36,"['WTI', 'Hits', '$52', 'Handle', 'As', 'US', 'RigCount', 'Tumbles', 'To', '8-Month', 'Lows', '$SPX']",2014-12-29,14:15:59,EST,30709585,SPX,"[u'suggested', u'official']",1627,296805,,[],,,TalkMarkets
37,"['nq', 'breadth', 'is', 'now', 'negative', '$ESF']",2014-12-29,14:15:56,EST,30709582,ES_F,"[u'suggested', u'official']",3797,170238,,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Professional,,TradersAudio
38,"['Utilities', 'aka', 'Parabolic', 'Destroyers', '$XLU']",2014-12-29,14:15:35,EST,30709570,XLU,[u'suggested'],24935,10140,Fundamental,[u'Equities'],Professional,Long Term Investor,jessefelder
39,"['Gold', 'Q1', '2015', 'Forecast', '$GLD']",2014-12-29,13:38:08,EST,30708322,GLD,"[u'suggested', u'official']",1628,296805,,[],,,TalkMarkets
40,"['$RUSS', 'is', 'up', '20', 'today']",2014-12-29,13:37:52,EST,30708309,RUSS,"[u'suggested', u'official']",31540,12134,Technical,"[u'Equities', u'Options', u'Private Companies']",Intermediate,Swing Trader,1nvestor
41,"['1230pm', 'CT', 'Gold', 'pit', 'session', 'trade', 'just', 'closed', 'today', 'they', 'had', 'a', 'HOD', '11975', 'LOD', '11786', 'last', '11822', '110', '$ESF']",2014-12-29,13:36:27,EST,30708245,ES_F,"[u'suggested', u'official']",3795,170238,,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Professional,,TradersAudio
42,"['Afternoon', 'Daily', '$ugaz', 'quick', 'look', 'Waves', 'trends', 'RSI', 'amp', 'perspective', 'gt', 'gt', 'Ultimately', 'RSI', 'line', 'retest', '@DST', '@NatGasPro']",2014-12-29,13:34:44,EST,30708169,UGAZ,[u'suggested'],26374,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
43,"['I', 'work', 'by', '39trust', 'and', 'verify', '39', 'but', 'it', '39s', 'far', 'from', 'perfect', 'I', 'think', 'all', 'the', 'best', 'investors', 'do', 'though', '$study']",2014-12-29,13:34:28,EST,30708156,STUDY,"[u'suggested', u'official']",92262,5,Momentum,[u'Equities'],Intermediate,Position Trader,howardlindzon
44,"['Crude', 'Oil', 'In', 'The', 'Grips', 'Of', 'Massive', 'Deflationary', 'Cycle', '$OIL']",2014-12-29,13:34:13,EST,30708140,OIL,"[u'suggested', u'official']",1628,296805,,[],,,TalkMarkets
