,text,date,time,tz,message_id,symbol,classification,followers,id,strategy,assets_traded,experience,holding_per,username
0,"['11-25-14', 'Daily', 'Open', 'Interest', 'amp', 'Option', 'Volume', 'Report', '$WAIR', '$IYJ', '$VNOM', '$CEO', '$AUQ', '$BEBE', 'See', 'the', 'full', 'list']",2014-11-25,12:28:28,EST,29620805,BEBE,"[u'suggested', u'official']",6098,10056,,[u'Options'],Professional,Position Trader,OphirGottlieb
1,"['Oh', 'no', '$AAPL', 'is', 'red', 'sarcasm']",2014-11-25,12:27:39,EST,29620761,AAPL,[u'suggested'],3821,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
2,"['Vampire', 'Squid', 'tired', 'of', 'public', 'scrutiny', '$GS', 'not', 'doing', 'much', 'But', '@briefingcom', '@benzinga', 'both', 'cited', 'vague', 'chatter', 'about', 'it', 'going', 'private', 'Hmm']",2014-11-25,12:27:35,EST,29620757,GS,"[u'suggested', u'official']",15212,23887,,[],Novice,Long Term Investor,lamonicabuzz
3,"['$DIS', 'from', 'yesterday', 'Getting', 'close', 'to', 'the', 'top', 'of', 'the', 'box', 'now']",2014-11-25,12:27:12,EST,29620734,DIS,[u'suggested'],11815,23961,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,crosshairtrader
4,"['$LAKE', 'is', 'up', '22', 'today', 'Wha', '39']",2014-11-25,12:26:42,EST,29620708,LAKE,[u'suggested'],3821,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
5,"['$AAPL', 'showing', 'some', 'intraday', 'weakness', 'a', 'pop', 'to', '119', 'is', 'a', 'short', 'opp', 'for', 'an', 'intraday', 'trade']",2014-11-25,12:26:38,EST,29620705,AAPL,"[u'pro', u'suggested', u'official']",17854,149520,Momentum,"[u'Equities', u'Options']",Professional,Day Trader,MikeBellafiore
6,"['Fun', 'afternoon', 'of', 'earnings', 'with', '$CTRP', '$BLOX', '$AVAV', 'all', 'up', 'to', 'report']",2014-11-25,12:24:27,EST,29620561,AVAV,"[u'suggested', u'official']",9623,78,Momentum,[u'Equities'],Professional,Swing Trader,LDrogen
7,"['Workday', '5m', 'chart', 'zoom', 'shows', 'price', 'arm', 'wrestling', 'this', 'SR', 'line', 'from', 'today', '39s', 'action', '$WDAY']",2014-11-25,12:24:16,EST,29620545,WDAY,"[u'suggested', u'official']",30527,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
8,"['$SKX', 'HOD', 'D']",2014-11-25,12:23:59,EST,29620529,SKX,[u'suggested'],3821,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
9,"['11-25-14', 'Daily', 'Covered', 'Call', 'amp', 'Call', 'Spread', 'Report', '$KLAC', '$HLF', '$SDRL', '$WFM', '$QCOM', '$POT', 'and', 'more']",2014-11-25,12:22:01,EST,29620419,KLAC,"[u'suggested', u'official']",6097,10056,,[u'Options'],Professional,Position Trader,OphirGottlieb
10,"['Down', 'but', 'not', 'out', 'Hi-yield', 'corp', 'bond', 'etf', '$JNK', 'back', 'up', 'near', 'LT', 'SR', 'equilibrium', '40', '2ndthoughts']",2014-11-25,12:20:51,EST,29620353,JNK,[u'suggested'],4692,1406,Global Macro,"[u'Equities', u'Bonds']",Professional,Position Trader,macroQmicro
11,"['Pretty', 'much', 'all', 'chop', 'today', '$SPY']",2014-11-25,12:20:53,EST,29620354,SPY,[u'suggested'],3821,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
12,"['great', 'work', 'Dana', '@JLyonsFundMgmt', 'S', 'ampP', '500', 'AND', 'High', 'Yield', 'Rates', '@', '1-Month', 'Highs', '$SPY', '$HYG', 'Post', 'quot']",2014-11-25,12:19:01,EST,29620232,HYG,"[u'suggested', u'official']",26337,188312,Technical,"[u'Equities', u'Futures', u'Bonds']",Professional,,KimbleCharting
13,"['FBR', 'has', 'downgraded', 'Pandora', '$P', 'to', 'Underperform', 'and', 'slashed', 'its', 'target', 'all', 'the', 'way', 'to', '$11', 'from', '$28']",2014-11-25,12:18:40,EST,29620214,P,"[u'suggested', u'official']",4324,75605,Technical,"[u'Equities', u'Options']",Professional,Position Trader,tradespoon
14,"['Qihoo', '360', 'Technology', '$QIHU', 'raised', 'to', 'outperform', 'a', 'credit', 'Suisse']",2014-11-25,12:18:17,EST,29620187,QIHU,"[u'suggested', u'official']",38920,223547,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Day Trader,FinancialJuice
15,"['$BABA', 'Looks', 'like', 'a', 'V', 'bottom', 'to', 'me', '$133', 'PT', 'Long', 'Jan', '120s', 'when', 'reclaimed', '8', 'day']",2014-11-25,12:17:38,EST,29620148,BABA,[u'suggested'],18916,170857,Technical,"[u'Equities', u'Options']",Intermediate,Position Trader,JayStrauss
16,"['$AUDUSD', '39s', 'push', 'below', '08550', 'is', 'a', 'four-year', 'low', 'Odd', 'time', 'to', 'attempt', 'a', 'breakout', 'pre-holiday']",2014-11-25,12:16:47,EST,29620088,AUDUSD,"[u'suggested', u'official']",10096,86846,Fundamental,[u'Forex'],Professional,Swing Trader,johnkicklighter
17,"['great', 'follow', 'thru', 'in', '$AVGO', 'today']",2014-11-25,12:16:32,EST,29620067,AVGO,"[u'suggested', u'official']",30527,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
18,"['$HPQ', 'Fiscal', 'Q4', 'Earnings', 'Cheat', 'Sheet', '@EnisTaner']",2014-11-25,12:16:13,EST,29620049,HPQ,"[u'suggested', u'official']",11113,70439,Fundamental,"[u'Equities', u'Options']",Professional,Position Trader,RiskReversal
19,"['Nice', 'to', 'see', '$SKX', 'HOD', 'now', 'RS', 'since', 'am']",2014-11-25,12:16:09,EST,29620043,SKX,[u'suggested'],3820,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
20,"['Technically', 'speaking', '$OIH', 'or', 'likely', 'any', 'of', 'the', 'oil', 'names', 'will', 'not', 'trigger', 'short', 'for', 'us', 'today', 'However', 'they', 'could', 'easily', 'do', 'so', 'tomorrow']",2014-11-25,12:14:24,EST,29619934,OIH,[u'suggested'],25178,143396,Technical,[u'Equities'],Intermediate,Swing Trader,BenCBanks
21,"['$cybr', 'nice', 'looks', 'like', 'an', 'attack', 'to', '46']",2014-11-25,12:13:43,EST,29619902,CYBR,[u'suggested'],19691,122643,Momentum,[u'Equities'],Professional,Day Trader,kunal00
22,"['Fireeye', '$FEYE', 'named', 'in', 'holder', 'suit', 'according', 'to', 'law', 'firm']",2014-11-25,12:12:50,EST,29619860,FEYE,"[u'suggested', u'official']",38918,223547,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Day Trader,FinancialJuice
23,"['$GMCR', 'another', 'great', 'trade', 'in', 'the', 'room', 'called', 'out', 'at', '1040am']",2014-11-25,12:09:11,EST,29619652,GMCR,[u'suggested'],2621,5890,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,financialtrader
24,"['Let', 'it', 'snow', 'let', 'it', 'snow', 'let', 'it', 'snow', 'Airline', 'stocks', 'rallying', 'today', 'ahead', 'of', 'more', 'bad', 'weather', 'amp', 'Thanksgiving', '$AAL', '$UAL', '$DAL', '$LUV', '$JBLU', '$ALK']",2014-11-25,12:09:00,EST,29619640,JBLU,"[u'suggested', u'official']",15212,23887,,[],Novice,Long Term Investor,lamonicabuzz
25,"['$AAL', 'Here', 'is', 'the', 'weekly', 'from', 'the', 'breakout', 'Could', 'be', 'a', '30', 'gainer', 'if', 'you', 'timed', 'it', 'right']",2014-11-25,12:08:32,EST,29619606,AAL,[u'suggested'],18916,170857,Technical,"[u'Equities', u'Options']",Intermediate,Position Trader,JayStrauss
