,text,date,time,tz,message_id,symbol,classification,followers,id,strategy,assets_traded,experience,holding_per,username
0,"['$JPM', 'on', 'watch']",2014-12-4,21:47:11,EST,29923897,JPM,[u'suggested'],4024,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
1,"['$AGN', 'wants', 'more', 'maybe', 'gt']",2014-12-4,21:41:51,EST,29923785,AGN,[u'suggested'],4022,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
2,"['$OUTR', 'bull', 'flag', 'gt']",2014-12-4,21:39:53,EST,29923740,OUTR,[u'suggested'],4022,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
3,"['$MATX', 'here', 'in', 'this', 'bull', 'flag', 'gt']",2014-12-4,21:39:00,EST,29923725,MATX,[u'suggested'],4022,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
4,"['$CNW', 'Wow', 'gt']",2014-12-4,21:37:52,EST,29923701,CNW,[u'suggested'],4022,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
5,"['$EQIX', 'all', 'timers', 'today']",2014-12-4,21:36:33,EST,29923678,EQIX,[u'suggested'],4022,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
6,"['@goldseek', 'hey', 'Peter', 'don', '39t', 'do', 'much', 'options', 'any', 'more', 'but', 'sounds', 'like', 'a', 'great', 'plan', '$TSLA']",2014-12-4,21:36:09,EST,29923669,TSLA,[u'suggested'],3274,108412,Technical,"[u'Equities', u'Forex', u'Futures', u'Bonds']",Professional,Position Trader,CaptainJohn
7,"['@venkysrinivasan', '$WFM', 'also', 'looks', 'like', 'it', 'might', 'push', 'higher', 'but', 'man', 'super', 'OB']",2014-12-4,21:35:41,EST,29923662,WFM,[u'suggested'],4022,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
8,"['$CVS', 'gt', '$WAG']",2014-12-4,21:35:13,EST,29923644,CVS,[u'suggested'],4021,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
9,"['$TWC', '$FOXA', 'not', 'bad', 'too']",2014-12-4,21:33:59,EST,29923621,TWC,[u'suggested'],4021,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
10,"['$LOW', 'wowOB', 'but', 'looks', 'like', 'it', 'wants', 'to', 'push', 'higher', 'Should', 'go', 'if', '$HD', 'does']",2014-12-4,21:32:58,EST,29923593,HD,[u'suggested'],4021,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
11,"['$UTX', 'wrestling', 'with', '200', 'DMA', 'here', 'but', 'might', 'push', 'through']",2014-12-4,21:31:28,EST,29923565,UTX,[u'suggested'],4021,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
12,"['$DD', '$MON', 'too', 'look', 'decent', 'for', 'higher', 'gt']",2014-12-4,21:30:56,EST,29923553,DD,[u'suggested'],4021,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
13,"['$MSFT', 'gt']",2014-12-4,21:30:15,EST,29923534,MSFT,[u'suggested'],4021,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
14,"['$NKE', 'likely', 'hits', '100', 'and', 'stays', 'there', 'maybe']",2014-12-4,21:29:12,EST,29923517,NKE,[u'suggested'],4021,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
15,"['Gee', '$EWM', 'Malaysia', 'still', 'hasn', '39t', 'seen', 'the', 'bottom', 'yet', 'Broke', 'below', '200', 'WMA']",2014-12-4,21:24:42,EST,29923431,EWM,[u'suggested'],4021,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
16,"['Most', 'recent', 'overhead', 'for', '$BRCM', 'is', 'from', 'Oct-Feb', '2011']",2014-12-4,21:23:48,EST,29923408,BRCM,[u'suggested'],4694,1406,Global Macro,"[u'Equities', u'Bonds']",Professional,Position Trader,macroQmicro
17,"['quot', '@BeckyHiu', '$TUR', 'best', 'of', 'them', 'allMaybe', 'people', 'are', 'mistaking', 'this', 'for', 'Thanksgiving', 'Turkey', 'quot', 'lt-ahem', '49', 'since', 'mentioned']",2014-12-4,21:23:11,EST,29923399,TUR,[u'suggested'],4021,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
18,"['$TSLA', 'wonder', 'if', 'old', 'magazine', 'covers', 'work', 'if', 'you', 'bring', 'um', 'out', 'lol', '$QQQ', '$NDX', '$QCLN', '$PDP', 'Good', 'luck', 'if', 'this', 'crack', 'on', 'vol']",2014-12-4,21:22:02,EST,29923381,QCLN,[u'suggested'],3274,108412,Technical,"[u'Equities', u'Forex', u'Futures', u'Bonds']",Professional,Position Trader,CaptainJohn
19,"['The', 'Sinocism', 'China', 'Newsletter', '120514', 'Dawn', 'Of', 'The', 'Xi', 'Jinping', 'Bull', 'Markethttpstkscoe1KSf', '$fxi', '$ashr']",2014-12-4,21:20:46,EST,29923359,FXI,[u'suggested'],5888,10,,"[u'Equities', u'Options', u'Private Companies']",Intermediate,Position Trader,niubi
20,"['New', 'BLOG', 'POST', 'quot', '$TICK', '$NYSI', 'plus', 'Setups', 'for', 'Friday', 'quot']",2014-12-4,21:18:08,EST,29923322,TICK,[u'suggested'],2428,21210,Technical,"[u'Equities', u'Options', u'Futures', u'Bonds']",Professional,Swing Trader,Cousin_Vinny
21,"['I', 'think', 'the', 'only', 'honest', 'reason', 'why', 'the', 'US', 'markets', 'are', 'so', 'strong', 'is', 'because', 'the', 'rest', 'of', 'the', 'world', 'is', 'so', 'weak', '$SPY', 'Possibly', 'Santa', 'rally']",2014-12-4,21:13:56,EST,29923238,SPY,[u'suggested'],4024,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
22,"['quot', '@HCPG', 'Big', 'breakout', 'for', '$SWKS', 'from', 'our', 'swing', 'idea', 'in', 'Wed', 'newsletter', 'Awesome', 'action', 'here', 'quot', 'Sing', 'it', '@DDCapitalFund']",2014-12-4,21:09:53,EST,29923172,SWKS,"[u'suggested', u'official']",7036,15521,Fundamental,"[u'Equities', u'Futures']",Professional,Swing Trader,KevinBCook
23,"['Lets', 'sort', 'the', '24', 'by', 'technicals', 'now', '$DAL', '$EW', '$LOCK', '$GD', '$FFIV']",2014-12-4,21:08:59,EST,29923156,FFIV,[u'suggested'],19187,170857,Technical,"[u'Equities', u'Options']",Intermediate,Position Trader,JayStrauss
24,"['S', 'ampP', 'GSCI', 'Energy', 'Index', 'gt', 'Egad', '$GJX', '$XLE']",2014-12-4,21:06:47,EST,29923115,XLE,[u'suggested'],4021,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
25,"['Quick', 'little', 'market', 'scan', 'fundies', 'and', 'valuation', '24', 'for', 'you', '$DAL', '$MU', '$VLO', '$AAPL', '$MGA', '$SPY']",2014-12-4,21:06:23,EST,29923106,AAPL,[u'suggested'],19188,170857,Technical,"[u'Equities', u'Options']",Intermediate,Position Trader,JayStrauss
26,"['10-Sector', 'gt', '$XLY', '$XLP', '$XLK', '$XLV', '$XLF', '$XLI', '$ITB', '$XLB', '$XLU', '$XLE', 'Yesterday', 'gt', '$XLP', '$XLY', '$XLV', '$XLK', '$ITB', '$XLF', '$XLI', '$XLU', '$XLB', '$XLE']",2014-12-4,21:05:42,EST,29923084,ITB,[u'suggested'],4694,1406,Global Macro,"[u'Equities', u'Bonds']",Professional,Position Trader,macroQmicro
27,"['@Partridge', '@Giggity', 'yep', 'looks', 'like', 'Niagara', 'Falls', 'lol', '$FCX']",2014-12-4,21:05:44,EST,29923088,FCX,[u'suggested'],3274,108412,Technical,"[u'Equities', u'Forex', u'Futures', u'Bonds']",Professional,Position Trader,CaptainJohn
28,"['10-Sector', 'strongest', 'discretionary', '$XLY', 'weakest', 'energy', '$XLE', 'strongest', 'today', 'materials', '$XLB', 'weakest', 'today', 'industrials', '$XLI']",2014-12-4,21:05:39,EST,29923082,XLB,[u'suggested'],4694,1406,Global Macro,"[u'Equities', u'Bonds']",Professional,Position Trader,macroQmicro
