,text,date,time,tz,message_id,symbol,classification,followers,id,strategy,assets_traded,experience,holding_per,username
0,"['quot', '@OpenOutcrier', '$CSCO', 'Mar', '25', 'Put', 'buyers', '9k', 'for', '$023', 'quot']",2014-12-24,10:49:54,EST,30627069,CSCO,[u'suggested'],4457,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
1,"['Timing', 'is', 'everything', 'Flooz', 'and', '$qqq', '$amzn', '$BCOIN']",2014-12-24,10:49:39,EST,30627058,AMZN,"[u'suggested', u'official']",91975,5,Momentum,[u'Equities'],Intermediate,Position Trader,howardlindzon
2,"['$VA', 'is', 'the', 'regional', 'airline', 'with', 'the', '2nd', 'lowest', 'float', 'and', 'best', 'sales', 'growth']",2014-12-24,10:48:26,EST,30627000,VA,"[u'suggested', u'official']",32875,647,Momentum,"[u'Equities', u'Options']",Professional,Swing Trader,ivanhoff
3,"['This', '$NFLX', 'RS', 'today']",2014-12-24,10:47:47,EST,30626970,NFLX,[u'suggested'],4457,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
4,"['$VXX', 'now', 'looks', 'like', 'a', 'short']",2014-12-24,10:47:20,EST,30626943,VXX,[u'suggested'],4457,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
5,"['$RADA', 'approaching', 'big', 'spot', '270']",2014-12-24,10:46:47,EST,30626913,RADA,[u'suggested'],19316,17668,Technical,[u'Equities'],Intermediate,Swing Trader,ToddinFL
6,"['$GILD', 'flagging', 'just', 'under', 'VAH']",2014-12-24,10:46:46,EST,30626912,GILD,[u'suggested'],4457,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
7,"['quot', '@chicagosean', 'The', 'Year', '2014', 'Brought', 'to', 'you', 'by', 'The', 'Letter', 'quotV', 'quot', '$SPY', 'quot']",2014-12-24,10:45:42,EST,30626855,SPY,"[u'suggested', u'official']",26523,18,Value,"[u'Equities', u'Options', u'Private Companies']",Professional,Long Term Investor,ToddSullivan
8,"['$WWE', 'looks', 'like', 'the', 'Daughter', 'stop', 'liquidating']",2014-12-24,10:45:12,EST,30626821,WWE,[u'suggested'],26243,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
9,"['quot', '@chicagosean', 'QOTD', 'quotyou', 'cannot', 'win', 'if', 'you', 'are', 'not', 'ready', 'to', 'lose', 'quot', 'in', 'the', 'comments', 'section', 'here', '$STUDY', 'quot']",2014-12-24,10:45:08,EST,30626815,STUDY,"[u'suggested', u'official']",26523,18,Value,"[u'Equities', u'Options', u'Private Companies']",Professional,Long Term Investor,ToddSullivan
10,"['Miracle', 'on', '34th', 'Street', 'Inspired', 'Trade', 'Ideas', '$M', '$DHI']",2014-12-24,10:44:36,EST,30626791,DHI,"[u'suggested', u'official']",65619,881,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,harmongreg
11,"['QOTD', 'quotyou', 'cannot', 'win', 'if', 'you', 'are', 'not', 'ready', 'to', 'lose', 'quot', 'in', 'the', 'comments', 'section', 'here', '$STUDY']",2014-12-24,10:42:44,EST,30626691,STUDY,"[u'suggested', u'official']",8919,6979,Growth,"[u'Equities', u'Options']",Professional,Swing Trader,chicagosean
12,"['Rotato', 'potato', '$IBB', 'today']",2014-12-24,10:42:40,EST,30626684,IBB,[u'suggested'],4456,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
13,"['$SPY', 'tapping', 'R1', '20819', '$TRIN', '116']",2014-12-24,10:42:34,EST,30626677,SPY,[u'suggested'],32616,391,Technical,[u'Equities'],Professional,Swing Trader,jackdamn
14,"['$TFF', 'Trend', 'is', 'Trend', 'Patience', 'on', 'entry', 'HA', 'bars', 'and', 'moving', 'averages', 'to', 'manage', 'and', 'keep', 'you', 'in', 'the', 'trade', '$IWM', '$STUDY']",2014-12-24,10:41:34,EST,30626616,TF_F,[u'suggested'],455,92532,Technical,[u'Futures'],Professional,Day Trader,TradingFibz
15,"['Ten', 'Clean', 'Energy', 'Stocks', 'For', '2014', 'Out', 'With', 'The', 'Old', '$PFBOF', '$MGMXF', '$PW', '$PENGF']",2014-12-24,10:37:09,EST,30626357,PW,"[u'suggested', u'official']",1568,296805,,[],,,TalkMarkets
16,"['Lol', '$CELG', 'Should', 'have', 'bought', 'that', '50', 'DMA']",2014-12-24,10:36:39,EST,30626331,CELG,[u'suggested'],4457,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
17,"['$VXX', 'sure', 'looks', 'good', 'for', 'more', 'highs', 'intraday', 'Coiling', 'here']",2014-12-24,10:35:04,EST,30626252,VXX,[u'suggested'],4457,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
18,"['quot', '@TopstepTrader', 'US', 'DOE', 'US', 'Crude', 'Oil', 'Inventory', 'Change', 'WoW', '19', 'Dec', '7267m', 'est', '35m', 'prev', '847k', '$CLF', '$USO', '$SPY', 'quot']",2014-12-24,10:34:29,EST,30626219,CL_F,[u'suggested'],4456,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
19,"['$TFF', 'Liftoff', '3', 'chart', 'confirmation', 'in', 'trend']",2014-12-24,10:34:21,EST,30626208,TF_F,[u'suggested'],455,92532,Technical,[u'Futures'],Professional,Day Trader,TradingFibz
20,"['$CALA', 'beast']",2014-12-24,10:34:13,EST,30626195,CALA,[u'suggested'],30820,1769,Technical,[u'Equities'],Professional,Day Trader,szaman
21,"['US', 'DOE', 'US', 'Crude', 'Oil', 'Inventory', 'Change', 'WoW', '19', 'Dec', '7267m', 'est', '35m', 'prev', '847k', '$CLF', '$USO', '$SPY']",2014-12-24,10:34:00,EST,30626172,CL_F,[u'suggested'],561,53387,Technical,[u'Futures'],Professional,Day Trader,TopstepTrader
22,"['$CMG', 'there', 'we', 'go', 'back', 'in', 'the', 'thin', 'zone', 'A', 'hold', 'over', '67350', 'a', 'positive']",2014-12-24,10:33:48,EST,30626160,CMG,[u'suggested'],15684,6375,Technical,[u'Equities'],Intermediate,Swing Trader,SunriseTrader
23,"['Crude', 'Oil', 'WTI', 'on', 'the', 'move', 'today', 'Down', '335', 'to', '5520', 'bbl', '$USO', '$CLF', '$XLE', '60-min', 'chart']",2014-12-24,10:33:22,EST,30626133,CL_F,[u'suggested'],32615,391,Technical,[u'Equities'],Professional,Swing Trader,jackdamn
24,"['$5506', 'yest', 'Lod', 'in', '$CLF', 'held', 'by', '1-tick', 'thus', 'far', 'post', 'weekly', 'EIA', '$USO', '$OIL', '$OIH', '$XLE']",2014-12-24,10:33:05,EST,30626112,OIH,[u'suggested'],8287,174360,Technical,"[u'Equities', u'Options', u'Futures']",Intermediate,Day Trader,ep_capital
25,"['$bcei', '$sm', 'looking', 'like', 'they', 'can', 'crack', 'here']",2014-12-24,10:32:54,EST,30626104,SM,[u'suggested'],20254,122643,Momentum,[u'Equities'],Professional,Day Trader,kunal00
26,"['$CALA', 'up', '$130', 'since', '2150', 'bounce', 'mention']",2014-12-24,10:31:21,EST,30626004,CALA,[u'suggested'],30820,1769,Technical,[u'Equities'],Professional,Day Trader,szaman
27,"['$AAPL', '$GOOG', 'and', '$AMZN', 'all', 'down', 'Nasdaq', 'up', 'Go', 'Figure']",2014-12-24,10:29:22,EST,30625880,AAPL,"[u'suggested', u'official']",4128,32071,Technical,"[u'Equities', u'Futures']",Professional,Swing Trader,SharePlanner
28,"['reminder', 'to', 'self', 'never', 'share', 'intra-day', 'information', 'as', 'only', 'feedback', 'is', 'from', 'those', 'trading', 'on', 'higher', 'time', 'frame', '$GILD']",2014-12-24,10:25:58,EST,30625686,GILD,"[u'suggested', u'official']",22342,74,Momentum,"[u'Equities', u'Options', u'Forex']",Professional,Swing Trader,sspencer_smb
29,"['$GILD', 'has', 'taken', 'a', 'peek', 'over', 'the', '200', 'SMA', 'today', 'probing', 'abv', '$92', 'now']",2014-12-24,10:23:40,EST,30625531,GILD,"[u'suggested', u'official']",31430,12134,Technical,"[u'Equities', u'Options', u'Private Companies']",Intermediate,Swing Trader,1nvestor
30,"['quot', '@scaljeff66', '$UGAZ', 'Report', 'is', 'at', '1200', 'EST', 'due', 'to', 'Christmas', 'quot', '$ung', 'Inventories']",2014-12-24,10:21:54,EST,30625416,UNG,[u'suggested'],26243,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
31,"['10-Year', 'Note', 'Update', '$ZNF', '$TLT', '$ZBF', '$ESF', '$SPY']",2014-12-24,10:21:15,EST,30625381,ES_F,[u'suggested'],9314,119747,Technical,[u'Futures'],Professional,Day Trader,AheadoftheNews
32,"['The', 'Year', '2014', 'Brought', 'to', 'you', 'by', 'The', 'Letter', 'quotV', 'quot', '$SPY']",2014-12-24,10:19:48,EST,30625301,SPY,"[u'suggested', u'official']",8919,6979,Growth,"[u'Equities', u'Options']",Professional,Swing Trader,chicagosean
33,"['i', 'have', 'support', 'in', '$AAPL', '11170-11180', 'w', 'the', 'of', 'mini', 'flash', 'crashes', 'this', 'has', 'had', 'recently', 'like', 'to', 'be', 'short', 'on', 'any', 'signs', 'of', 'weakness']",2014-12-24,10:18:44,EST,30625224,AAPL,"[u'suggested', u'official']",22340,74,Momentum,"[u'Equities', u'Options', u'Forex']",Professional,Swing Trader,sspencer_smb
34,"['Christmas', 'Eve', 'Morning', 'Daily', '$dia', 'quick', 'glance', 'waves', 'trends', 'RSI', 'amp', 'perspective', 'gt', 'gt', 'gt']",2014-12-24,10:16:05,EST,30625082,DIA,[u'suggested'],26242,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
35,"['$GILD', 'breaking', 'out', 'of', 'range', 'Whee']",2014-12-24,10:15:26,EST,30625035,GILD,[u'suggested'],4456,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
36,"['quot', '@DDCapitalFund', '$BAC', 'looks', 'like', 'it', 'wants', 'to', 'take', 'out', 'its', '52', 'week', 'high', 'today', 'quot']",2014-12-24,10:14:25,EST,30624971,BAC,[u'suggested'],4454,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
37,"['$DDD', 'really', 'really', 'weaksauce']",2014-12-24,10:14:07,EST,30624951,DDD,[u'suggested'],4454,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
38,"['quot', '@sspencersmb', '$AAPL', 'been', 'showing', 'relative', 'weakness', 'past', 'couple', 'of', 'days', 'quot']",2014-12-24,10:13:45,EST,30624928,AAPL,[u'suggested'],4456,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
39,"['quot', '@OpenOutcrier', '$ACHN', 'Jan', '16', 'Calls', 'active', 'quot']",2014-12-24,10:13:34,EST,30624918,ACHN,[u'suggested'],4453,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
40,"['Look', 'at', '$VA', 'Top', 'trending', 'ticker', 'Up', '6']",2014-12-24,10:10:05,EST,30624731,VA,"[u'ir', u'suggested', u'official']",97915,170,,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Novice,,StockTwits
41,"['$AAPL', 'been', 'showing', 'relative', 'weakness', 'past', 'couple', 'of', 'days']",2014-12-24,10:08:05,EST,30624620,AAPL,"[u'suggested', u'official']",22338,74,Momentum,"[u'Equities', u'Options', u'Forex']",Professional,Swing Trader,sspencer_smb
42,"['Intraday', 'IHS', '$SPY']",2014-12-24,10:06:18,EST,30624531,SPY,[u'suggested'],4453,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
43,"['Merry', 'Xmas', 'for', 'consumers', 'as', 'wholesale', 'gasoline', 'falls', 'to', 'another', '4-year', 'low', '$UGA', '$RBF', '$XLY', '$XRT', '$XLP', '$MACRO']",2014-12-24,10:06:05,EST,30624512,UGA,[u'suggested'],4696,1406,Global Macro,"[u'Equities', u'Bonds']",Professional,Position Trader,macroQmicro
44,"['$QIHU', '1', 'strong', 'today', 'on', 'SMB', 'Radar']",2014-12-24,10:04:42,EST,30624455,QIHU,"[u'suggested', u'official']",22338,74,Momentum,"[u'Equities', u'Options', u'Forex']",Professional,Swing Trader,sspencer_smb
45,"['interesting', '$MU', 'intraday', 'reversal', 'after', 'closing', 'yest', 'gap']",2014-12-24,10:04:29,EST,30624441,MU,"[u'suggested', u'official']",25407,16249,Technical,"[u'Equities', u'Options', u'Bonds']",Professional,,gtlackey
46,"['$dgaz', 'hit', '7', 'bucks']",2014-12-24,10:03:18,EST,30624376,DGAZ,[u'suggested'],26242,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
47,"['$ugaz', 'under', '5', 'bucks']",2014-12-24,10:00:01,EST,30624167,UGAZ,[u'suggested'],26242,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
48,"['$CMG', 'in', 'the', 'thin', 'zone', 'now']",2014-12-24,09:58:04,EST,30624050,CMG,[u'suggested'],15684,6375,Technical,[u'Equities'],Intermediate,Swing Trader,SunriseTrader
49,"['$CALA', 'nice']",2014-12-24,09:57:14,EST,30623994,CALA,[u'suggested'],30819,1769,Technical,[u'Equities'],Professional,Day Trader,szaman
50,"['$VVC', 'Nice', 'base', 'on', 'this', 'name', 'add', 'it', 'to', 'your', 'watchlist']",2014-12-24,09:56:13,EST,30623922,VVC,[u'suggested'],26335,143396,Technical,[u'Equities'],Intermediate,Swing Trader,BenCBanks
51,"['$GILD', 'intraday', 'setup', 'Can', 'really', 'go', 'past', '9230ish']",2014-12-24,09:56:06,EST,30623910,GILD,[u'suggested'],4453,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
52,"['Amira', 'Nature', '$ANFI', 'raises', '2015', 'guidance', 'raised', 'revenue', 'and', 'adjusted', 'EBITDA', 'views', 'now', 'sees', 'revenue', 'up', 'over', '25', 'for', 'FY15']",2014-12-24,09:54:52,EST,30623823,ANFI,"[u'suggested', u'official']",41668,223547,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Day Trader,FinancialJuice
53,"['$gpc', 'all', 'timers']",2014-12-24,09:54:41,EST,30623810,GPC,[u'suggested'],26240,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
54,"['Post', '2014', 'The', 'Most', 'SKEWed', 'Year', 'On', 'Record', 'For', 'Stocks', 'via', '@YahooFinance', '$SPY']",2014-12-24,09:54:30,EST,30623791,SPY,"[u'suggested', u'official']",13324,142159,Global Macro,[u'Equities'],Professional,Position Trader,JLyonsFundMgmt
55,"['$DGLY', 'see', 'if', 'this', 'follow', 'through', 'for', 'a', 'change']",2014-12-24,09:52:29,EST,30623680,DGLY,[u'suggested'],30819,1769,Technical,[u'Equities'],Professional,Day Trader,szaman
56,"['Norad', 'Santa', 'Tracker', 'with', 'help', 'from', 'Microsoft', '$MSFT']",2014-12-24,09:52:29,EST,30623681,MSFT,[u'suggested'],32613,391,Technical,[u'Equities'],Professional,Swing Trader,jackdamn
57,"['about', 'to', 'be', 'traveling', 'for', 'the', 'day', '$bcrx', 'the', 'only', 'thing', 'on', 'watch', 'here']",2014-12-24,09:52:25,EST,30623675,BCRX,"[u'suggested', u'official']",2553,18652,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,atmcharts
58,"['$CMG', 'watch', '67235', 'then', '67350ish', 'next', 'up']",2014-12-24,09:51:47,EST,30623643,CMG,[u'suggested'],15684,6375,Technical,[u'Equities'],Intermediate,Swing Trader,SunriseTrader
59,"['Updated', '$IBB', 'chart', 'posted', 'yesterday', 'AoT', 'members', 'played', 'this', 'trade', 'to', 'perfection', 'If', 'you', 'played', 'it', 'RAISE', 'STOPS']",2014-12-24,09:49:56,EST,30623537,IBB,[u'suggested'],36739,7399,Technical,[u'Equities'],Professional,Swing Trader,traderstewie
60,"['$bib', 'mini', 'bounce', 'this', 'morning']",2014-12-24,09:49:38,EST,30623524,BIB,[u'suggested'],26240,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
61,"['Haha', 'yes', '$NLNK', 'up', '45', 'on', '20k', 'volume', 'Lol']",2014-12-24,09:48:24,EST,30623449,NLNK,[u'suggested'],4453,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
62,"['$CALA', 'bouncy']",2014-12-24,09:48:04,EST,30623433,CALA,[u'suggested'],30819,1769,Technical,[u'Equities'],Professional,Day Trader,szaman
63,"['The', 'Stock', 'Whisper', 'Of', 'The', 'Day', '$GPRO', '$RAD']",2014-12-24,09:47:51,EST,30623422,GPRO,"[u'suggested', u'official']",1568,296805,,[],,,TalkMarkets
64,"['$XLE', 'ad', 'line', 'diverged', 'y-day', 'trash', 'action', 'in', 'group', 'today', 'the', 'group', 'looks', 'southward', 'for', 'a', 'few', 'days']",2014-12-24,09:47:04,EST,30623356,XLE,"[u'suggested', u'official']",2553,18652,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,atmcharts
65,"['Biotech', 'nice', 'bounce', 'in', 'early', 'trading', 'after', 'yesterday', '39s', 'sell-off', '$XBI', '20', '$IBB', '19', '$BBH', '195']",2014-12-24,09:46:33,EST,30623324,BBH,[u'suggested'],8283,174360,Technical,"[u'Equities', u'Options', u'Futures']",Intermediate,Day Trader,ep_capital
66,"['Google', 'Santa', 'Tracker', '$GOOGL']",2014-12-24,09:46:26,EST,30623318,GOOGL,[u'suggested'],32613,391,Technical,[u'Equities'],Professional,Swing Trader,jackdamn
67,"['US', 'WEEKLY', 'BLOOMBERG', 'CONSUMER', 'COMFORT', 'INDEX', 'AT', '431', 'VS', '417', 'highest', 'since', 'Oct', '07', '$SPY', '$MACRO', '$ESF']",2014-12-24,09:45:40,EST,30623265,ES_F,[u'suggested'],561,53387,Technical,[u'Futures'],Professional,Day Trader,TopstepTrader
68,"['$GILD', 'is', 'due', 'for', 'a', 'short', 'term', 'pullback']",2014-12-24,09:45:20,EST,30623240,GILD,"[u'suggested', u'official']",22340,74,Momentum,"[u'Equities', u'Options', u'Forex']",Professional,Swing Trader,sspencer_smb
69,"['quot', '@steenbab', 'The', 'most', 'powerful', 'way', 'I', 'know', 'for', 'dealing', 'with', 'trading', 'discomfort', '$STUDY', 'quot']",2014-12-24,09:45:16,EST,30623231,STUDY,"[u'suggested', u'official']",8917,6979,Growth,"[u'Equities', u'Options']",Professional,Swing Trader,chicagosean
70,"['quot', '@WallStJesus', '$BBY', 'buyer', '4000', 'Feb15', '$40', 'puts', '$290', 'quot']",2014-12-24,09:44:31,EST,30623179,BBY,[u'suggested'],4453,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
