,text,date,time,tz,message_id,symbol,classification,followers,id,strategy,assets_traded,experience,holding_per,username
0,"['$HDP', 'from', 'watch', 'tried', 'to', 'go', 'late', 'in', 'the', 'day', 'Will', 'be', 'on', 'radar', 'again', 'tomorrow']",2014-12-29,15:59:40,EST,30714141,HDP,[u'suggested'],30937,1769,Technical,[u'Equities'],Professional,Day Trader,szaman
1,"['$NGVC', 'took', 'a', 'position', 'here', 'breaking', 'out', 'after', 'a', 'short', 'amp', 'tight', 'rest']",2014-12-29,15:54:47,EST,30713887,NGVC,[u'suggested'],728,30973,Momentum,"[u'Equities', u'Options', u'Futures']",Professional,Swing Trader,Global_Trader
2,"['Opportunities', 'from', 'Today', 's', 'Strongest', 'Trending', 'Stocks', '$TWTR', '$CAKE']",2014-12-29,15:54:16,EST,30713857,CAKE,"[u'suggested', u'official']",6627,2325,Technical,"[u'Equities', u'Futures']",Professional,Day Trader,afraidtotrade
3,"['$DJIA', 'more', 'of', 'the', 'Dow', '30', 'stocks', 'weakening', 'check', 'Slow', 'STO', 'on', '$GE', '$PFE', '$MMM', '$UNH', '$XOM', '$MRK', '$MSFT']",2014-12-29,15:54:09,EST,30713853,DJIA,[u'suggested'],2916,21210,Technical,"[u'Equities', u'Options', u'Futures', u'Bonds']",Professional,Swing Trader,Cousin_Vinny
4,"['$GPRO', 'called', 'for', '64s', 'here', 'we', 'are', 'nice', 'job', 'room']",2014-12-29,15:53:45,EST,30713823,GPRO,[u'suggested'],3112,5890,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,financialtrader
5,"['$gpro', 'LOD']",2014-12-29,15:53:17,EST,30713796,GPRO,[u'suggested'],26379,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
6,"['nice', 'bo', 'amp', 'close', 'in', '$lock', '@NoanetTrader', 'all', 'over', 'this', '1', 'early', 'on', 'well', 'done', 'sir']",2014-12-29,15:52:49,EST,30713770,LOCK,"[u'suggested', u'official']",2614,18652,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,atmcharts
7,"['$russ', 'nice', '60', 'min', 'roll', 'up', 'today', 'up', '25']",2014-12-29,15:52:04,EST,30713740,RUSS,[u'suggested'],26379,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
8,"['quot', '@CassandraTwit', '$RSX', 'quite', 'the', 'print', '$1401', 'quot']",2014-12-29,15:51:35,EST,30713713,RSX,[u'suggested'],26379,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
9,"['$rsx', 'big', 'spiker', 'down']",2014-12-29,15:50:41,EST,30713655,RSX,[u'suggested'],26379,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
10,"['$KITE', '65-66', 'top', 'of', 'channel']",2014-12-29,15:50:32,EST,30713647,KITE,"[u'suggested', u'official']",50162,151,Technical,"[u'Equities', u'Options', u'Private Companies']",Professional,Swing Trader,upsidetrader
11,"['A', 'finger', 'poised', 'on', 'the', 'quotsell', 'quot', 'button', 'by', '@humblestudent', 'I', 'respect', 'Cam', '39s', 'process', '$SPY', '$STUDY']",2014-12-29,15:50:13,EST,30713631,SPY,[u'suggested'],24942,10140,Fundamental,[u'Equities'],Professional,Long Term Investor,jessefelder
12,"['quot', '@Gpaisa', '@financialtrader', 'been', 'a', 'year', 'since', 'joined', 'the', 'chat', 'Words', 'cannot', 'describe', 'the', 'knowledge', 'u', 'bestowed', 'upon', 'us', 'Learn', 'to', 'fish', '$STUDY']",2014-12-29,15:50:02,EST,30713622,STUDY,[u'suggested'],3112,5890,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,financialtrader
13,"['$BLUE', '$KITE', 'and', '$JUNO', 'stabbing', 'shorts', 'with', 'hemoglobin']",2014-12-29,15:49:43,EST,30713608,BLUE,"[u'suggested', u'official']",50163,151,Technical,"[u'Equities', u'Options', u'Private Companies']",Professional,Swing Trader,upsidetrader
14,"['$BLUE', 'a', 'hundo', 'then', '110']",2014-12-29,15:48:58,EST,30713576,BLUE,"[u'suggested', u'official']",50162,151,Technical,"[u'Equities', u'Options', u'Private Companies']",Professional,Swing Trader,upsidetrader
15,"['Will', 'Greece', '39s', 'Uncertainty', 'Impact', 'ECB', '39s', 'Decision', 'For', 'QE', 'Goldman', 'Sachs', '$EURUSD']",2014-12-29,15:47:24,EST,30713483,EURUSD,"[u'suggested', u'official']",6780,185031,Global Macro,"[u'Forex', u'Bonds']",Professional,,eFXnews
16,"['$BLUE', 'rippage', 'will', 'cure', 'a', 'multitude', 'of', 'blood', 'disease']",2014-12-29,15:46:29,EST,30713443,BLUE,"[u'suggested', u'official']",50162,151,Technical,"[u'Equities', u'Options', u'Private Companies']",Professional,Swing Trader,upsidetrader
17,"['$russ', 'skeet', 'skeeted', 'the', 'sell', 'oye', 'had', 'a', 'great', 'average', 'today', 'too', 'long', 'from', '26s', 'on', 'way', 'up', 'today', 'oye']",2014-12-29,15:46:31,EST,30713446,RUSS,[u'suggested'],20341,122643,Momentum,[u'Equities'],Professional,Day Trader,kunal00
18,"['Volume', 'leaders', '@', 'CBOE', '$AAPL', '$TSLA', '$TWTR', '$AMZN', '$GILD', '$C', '$BAC', '$NFLX', '$BMY']",2014-12-29,15:45:21,EST,30713393,AAPL,"[u'ir', u'suggested', u'official']",17000,123354,Technical,[u'Options'],Professional,,CBOE
19,"['$BIDU', 'Antivirus', 'Receives', 'Information', 'Security', 'Certification', 'From', 'the', 'British', 'Standards', 'Institution', 'via', '@YahooFinance']",2014-12-29,15:44:54,EST,30713367,BIDU,[u'suggested'],23277,3295,Fundamental,[u'Equities'],Intermediate,Long Term Investor,WallStreetBean
20,"['crashes', 'can', 'take', 'anywhere', 'from', '3-6', 'months', 'to', 'heal', 'and', 'reverse', 'picking', 'a', 'bottom', 'during', 'a', 'crash', 'is', 'a', 'bad', 'idea', 'there', 'will', 'be', 'time', '$USO', '$RSX']",2014-12-29,15:44:41,EST,30713359,RSX,[u'suggested'],3095,139969,Technical,[],,Swing Trader,M5amhan
21,"['$RSX', 'mini', 'flash', 'crash', 'Russia', '$RUSL']",2014-12-29,15:44:39,EST,30713358,RSX,[u'suggested'],8605,174360,Technical,"[u'Equities', u'Options', u'Futures']",Intermediate,Day Trader,ep_capital
22,"['quot', '@JFinDallas', 'How', 'many', 'multi-billion', 'mkt', 'cap', 'biotech', 'with', '0', 'revenues', 'can', 'the', 'mkt', 'take', 'All', 'going', 'to', 'succeed', 'right', '$KITE', '$JUNO', '$BLUE', 'quot']",2014-12-29,15:44:07,EST,30713333,BLUE,"[u'suggested', u'official']",3167,200576,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures']",Professional,Swing Trader,BrennanBasnicki
23,"['$RSX', 'dat', 'volume']",2014-12-29,15:42:34,EST,30713262,RSX,[u'suggested'],3348,184733,Technical,"[u'Equities', u'Futures', u'Bonds']",Intermediate,,Moench
24,"['I', 'really', 'want', 'to', 'see', 'momentum', 'on', 'daily', 'timeframe', 'diverge', 'positively', 'on', 'these', 'new', 'lows', 'in', 'Crude', 'Oil', '$CLF', '$USO', 'that', 'could', 'give', 'us', 'good', 'entry']",2014-12-29,15:41:14,EST,30713214,CL_F,"[u'suggested', u'official']",35589,42934,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,allstarcharts
