,text,date,time,tz,message_id,symbol,classification,followers,id,strategy,assets_traded,experience,holding_per,username
0,"['done', 'at', '3c', 'quot', '@harmongreg', 'been', 'bidding', '$JWN', '4', 'and', '5', 'but', 'nothing', 'done', 'yet', 'quot']",2014-11-13,15:59:54,EST,29218203,JWN,"[u'suggested', u'official']",63625,881,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,harmongreg
1,"['$TWTR', 'will', 'quotexperience', 'very', 'strong', 'growth', 'and', 'not', 'encounter', 'a', 'significant', 'increase', 'in', 'competitive', 'pressure', 'quot', 'S', 'ampP']",2014-11-13,15:59:44,EST,29218183,TWTR,"[u'suggested', u'official']",49089,7108,Fundamental,"[u'Equities', u'Options']",Professional,Day Trader,Benzinga
2,"['been', 'bidding', '$JWN', '4', 'and', '5', 'but', 'nothing', 'done', 'yet']",2014-11-13,15:58:23,EST,29218038,JWN,"[u'suggested', u'official']",63625,881,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,harmongreg
3,"['Nordstrom', '$JWN', 'in', '4', 'Confounding', 'Charts', 'Is', 'the', 'US', 'Consumer', 'OK']",2014-11-13,15:57:45,EST,29217984,JWN,"[u'suggested', u'official']",5350,10056,,[u'Options'],Professional,Position Trader,OphirGottlieb
4,"['Nordstrom', 'tonight', 'It', 'has', 'beat', '5', 'qtrs', 'in', 'a', 'row', 'Shares', 'at', '5-yr', 'highs', '$JWN']",2014-11-13,15:57:02,EST,29217922,JWN,"[u'suggested', u'official']",19722,114233,Fundamental,[u'Equities'],Professional,Long Term Investor,TraceyRyniec
5,"['$YELP', 'in', 'Five', 'Beautiful', 'Images']",2014-11-13,15:56:46,EST,29217898,YELP,"[u'suggested', u'official']",5350,10056,,[u'Options'],Professional,Position Trader,OphirGottlieb
6,"['$OIH', 'still', 'looks', 'like', 'crap', 'despite', 'this', '$HAL', '$BHI', 'news', 'Bear', 'flag', 'on', 'the', 'weekly', 'chart', 'Oil', 'still', 'weak', 'Careful', 'chasing', '$CLF', '$USO']",2014-11-13,15:55:23,EST,29217780,OIH,[u'suggested'],28866,10909,Technical,[u'Equities'],Intermediate,Day Trader,TheArmoTrader
7,"['bot', '$ALXN', '$UPS', 'into', 'the', 'close', 'short', '$FB', 'as', 'a', 'hedge', 'via', 'DEC', 'puts']",2014-11-13,15:54:57,EST,29217743,ALXN,"[u'suggested', u'official']",4459,25977,Momentum,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Professional,Position Trader,alextarhini_
8,"['I', 'can', 'imagine', 'more', 'deals', 'will', 'come', 'in', 'the', '$XLE', 'sector', 'Dang', 'things', 'are', 'getting', 'real', 'cheap', 'on', 'a', 'PE', 'basis']",2014-11-13,15:54:24,EST,29217697,XLE,[u'suggested'],3576,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
9,"['$baba', 'going', 'out', 'on', 'the', 'lows']",2014-11-13,15:54:10,EST,29217672,BABA,"[u'suggested', u'official']",1729,18652,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,a_jackson
10,"['quot', '@bbolan1', '$TUBE', 'going', 'to', 'be', 'tweeting', 'my', 'notes', 'from', 'the', 'conference', 'call', 'on', 'Stocktwits', 'quot', 'follow', 'here']",2014-11-13,15:53:57,EST,29217651,TUBE,"[u'suggested', u'official']",6990,6979,Growth,"[u'Equities', u'Options']",Professional,Swing Trader,chicagosean
11,"['$BHI', 'up', '15', 'on', '$HAL', 'takeover', 'chatter']",2014-11-13,15:53:25,EST,29217602,BHI,[u'suggested'],539,53387,Technical,[u'Futures'],Professional,Day Trader,TopstepTrader
12,"['I', 'drink', 'your', 'milkshake', 'There', 'will', 'be', 'buyouts', '$HAL', '$BHI']",2014-11-13,15:53:12,EST,29217583,BHI,"[u'suggested', u'official']",14980,23887,,[],Novice,Long Term Investor,lamonicabuzz
13,"['$TUBE', 'link', 'to', 'listen', 'to', 'conf', 'call', 'gt']",2014-11-13,15:52:53,EST,29217545,TUBE,"[u'suggested', u'official']",27339,86830,Fundamental,"[u'Equities', u'Options', u'Private Companies']",Professional,Position Trader,bbolan1
14,"['$APD', 'trade', 'candidate', 'for', 'tomorrow']",2014-11-13,15:52:07,EST,29217471,APD,"[u'suggested', u'official']",2223,109159,Momentum,"[u'Equities', u'Options', u'Forex', u'Futures']",Professional,Swing Trader,traderhr
15,"['$JWN', 'and', 'Department', 'Store', 'Peers', 'DebEquity', 'vs', 'Current', 'Ratio']",2014-11-13,15:51:58,EST,29217454,JWN,[u'suggested'],1819,394798,,[],,,CapitalMarketLabs
16,"['$BHI', 'resumes', 'trading', 'And', 'it', '39s', 'up', '20', 'Gush']",2014-11-13,15:51:53,EST,29217443,BHI,"[u'suggested', u'official']",14980,23887,,[],Novice,Long Term Investor,lamonicabuzz
17,"['$TUBE', 'going', 'to', 'be', 'tweeting', 'my', 'notes', 'from', 'the', 'conference', 'call', 'on', 'Stocktwits']",2014-11-13,15:51:39,EST,29217422,TUBE,"[u'suggested', u'official']",27339,86830,Fundamental,"[u'Equities', u'Options', u'Private Companies']",Professional,Position Trader,bbolan1
18,"['$VIX', 'not', 'believing', 'the', 'rally', 'off', 'lows', 'today', '$SPX', '$QQQ']",2014-11-13,15:51:03,EST,29217364,SPX,"[u'suggested', u'official']",3066,198382,Technical,"[u'Equities', u'Options']",Professional,Long Term Investor,DownsideHedge
19,"['$JWN', 'Receivables', 'and', 'Doubtful', 'Accounts', 'trend', 'down']",2014-11-13,15:50:59,EST,29217356,JWN,[u'suggested'],1819,394798,,[],,,CapitalMarketLabs
20,"['quot', '@lumberjax', '$BHI', '60', 'bucks', 'woah', 'quot']",2014-11-13,15:50:45,EST,29217342,BHI,[u'suggested'],3576,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
21,"['$bhi', '60', 'bucks', 'woah']",2014-11-13,15:50:35,EST,29217318,BHI,[u'suggested'],24824,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
22,"['$JWN', 'Revenue', 'Growth', 'Trend']",2014-11-13,15:50:13,EST,29217284,JWN,[u'suggested'],1819,394798,,[],,,CapitalMarketLabs
23,"['Credit', 'Suisse', '39s', 'Top', 'Trades', 'For', '2015', 'Sell', '$EURUSD', 'amp', 'Sell', 'Gold', '$GCF']",2014-11-13,15:50:09,EST,29217280,GC_F,"[u'suggested', u'official']",6191,185031,Global Macro,"[u'Forex', u'Bonds']",Professional,,eFXnews
24,"['@crbarnette', 'I', '39ll', 'take', 'your', 'word', 'but', 'its', 'the', 'reason', 'everything', 'Energy', 'racked', 'higher', 'That', 'amp', '@CNBC', 'being', 'so', 'bullish', 'the', 'sector', '$XLE', '$OIH']",2014-11-13,15:49:28,EST,29217216,OIH,"[u'suggested', u'official']",2857,23902,Growth,"[u'Equities', u'Futures']",Professional,Position Trader,Centrifugal
