,text,date,time,tz,message_id,symbol,classification,followers,id,strategy,assets_traded,experience,holding_per,username
0,"['I', 'really', 'like', 'the', 'setups', 'in', '$CMPR', '$WCG', '$LNKD', '$BWLD', '$ZLTQ', '$CUDA', '$PANW', '$SWIR', 'but', 'we', 'need', 'better', 'conditions', 'Very', 'small', 'trades', 'if', 'any', 'now']",2014-12-17,10:50:02,EST,30353479,BWLD,[u'suggested'],721,30973,Momentum,"[u'Equities', u'Options', u'Futures']",Professional,Swing Trader,Global_Trader
1,"['12-17-14', 'Daily', 'Covered', 'Call', 'amp', 'Call', 'Spread', 'Report', '$RCAP', '$SUNE', '$GPRO', '$YELP', '$WFM', '$ATVI', '$MRVL', 'and', 'more']",2014-12-17,10:49:53,EST,30353471,ATVI,"[u'suggested', u'official']",7280,10056,,[u'Options'],Professional,Position Trader,OphirGottlieb
2,"['quot', '@BeckyHiu', 'Yo', 'weird', '$GLD', '$TLT', '$SPY', '$USO', 'all', 'spiking', 'quot']",2014-12-17,10:49:15,EST,30353427,GLD,[u'suggested'],25980,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
3,"['Yo', 'weird', '$GLD', '$TLT', '$SPY', '$USO', 'all', 'spiking']",2014-12-17,10:48:55,EST,30353393,GLD,[u'suggested'],4280,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
4,"['$INTX', 'finally', 'taking', 'pre-orders', 'for', 'Voyce']",2014-12-17,10:48:25,EST,30353348,INTX,"[u'suggested', u'official']",22377,34354,Fundamental,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Professional,Long Term Investor,MicroFundy
5,"['$USO', 'about', 'a', '3', 'move', 'from', 'recent', 'low']",2014-12-17,10:48:09,EST,30353326,USO,"[u'suggested', u'official']",22213,74,Momentum,"[u'Equities', u'Options', u'Forex']",Professional,Swing Trader,sspencer_smb
6,"['Shire', 'plc', '$SHPG', 'said', 'to', 'consider', 'bid', 'for', 'NPS', 'Pharma', '$NPSP', 'Bloomberg']",2014-12-17,10:47:48,EST,30353294,NPSP,"[u'suggested', u'official']",53690,8203,Fundamental,[u'Equities'],Professional,,Street_Insider
7,"['beaut', 'intraday', 'H', 'ampS', 'bottom', 'breakouts', 'everywhere', 'in', 'energy', 'land', '$xle']",2014-12-17,10:47:28,EST,30353268,XLE,"[u'suggested', u'official']",2397,18652,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,atmcharts
8,"['$MGM', 'If', 'decline', 'continues', 'Important', 'support', 'around', '17', 'Extreme', 'oversold', 'trigger', 'at', '1660', '200-week', 'sma', 'at', '1617']",2014-12-17,10:47:19,EST,30353256,MGM,"[u'suggested', u'official']",32995,13740,,[u'Equities'],Professional,,hertcapital
9,"['$uso', 'nice', 'pop']",2014-12-17,10:47:02,EST,30353226,USO,[u'suggested'],25980,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
10,"['$XOM', '8920', 'next', 'up']",2014-12-17,10:46:06,EST,30353143,XOM,[u'suggested'],15557,6375,Technical,[u'Equities'],Intermediate,Swing Trader,SunriseTrader
11,"['$iyt', 'down', 'today', 'on', '$fdx', 'otherwise', 'sideways', 'til', 'FOMC']",2014-12-17,10:45:13,EST,30353074,FDX,[u'suggested'],25980,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
12,"['Ackman', 'says', 'government', 'close', 'to', 'intervening', 'on', '$HLF']",2014-12-17,10:45:10,EST,30353071,HLF,"[u'suggested', u'official']",40922,223547,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Day Trader,FinancialJuice
13,"['$SIF', '1st', 'sup', 'at', '153485']",2014-12-17,10:45:07,EST,30353063,SI_F,[u'suggested'],24605,32596,Technical,[u'Futures'],Professional,Day Trader,TheFibDoctor
14,"['Liking', '$TSLA', 'action', 'so', 'far']",2014-12-17,10:45:03,EST,30353062,TSLA,[u'suggested'],4280,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
15,"['$GLNG', 'laggard', 'oil', 'name', 'Might', 'catch', 'up', 'a', 'bit']",2014-12-17,10:43:06,EST,30352922,GLNG,[u'suggested'],30572,1769,Technical,[u'Equities'],Professional,Day Trader,szaman
16,"['Jed', 'Clampett', 'day', 'Playing', 'in', 'the', 'oil', 'playground', 'today', '$XLE', 'names']",2014-12-17,10:42:26,EST,30352873,XLE,[u'suggested'],15557,6375,Technical,[u'Equities'],Intermediate,Swing Trader,SunriseTrader
17,"['Look', 'at', 'the', 'competitiveness', 'of', 'Mexico', 'and', 'US', 'versus', 'China', 'on', 'a', 'manufacturing', 'cost', 'basis', '$spy', '$study']",2014-12-17,10:41:34,EST,30352798,SPY,"[u'suggested', u'official']",2108,237666,Value,"[u'Equities', u'Options', u'Forex', u'Bonds']",Professional,Position Trader,SeanDavid
