,text,date,time,tz,message_id,symbol,classification,followers,id,strategy,assets_traded,experience,holding_per,username
0,"['$ZNF', 'different', 'picture', 'with', 'drop', 'out', 'of', '382618', 'band', 'sup', '126', '39060', 'Needs', 'it', 'back', 'next', 'week', '$ZBF', '$TLT']",2014-12-6,10:44:40,EST,29972476,ZB_F,[u'suggested'],8691,119747,Technical,[u'Futures'],Professional,Day Trader,AheadoftheNews
1,"['Nothing', 'bearish', 'there', 'so', 'far', 'for', 'the', 'long', 'bond', '$ZBF', '$TLT']",2014-12-6,10:40:12,EST,29972430,ZB_F,[u'suggested'],8691,119747,Technical,[u'Futures'],Professional,Day Trader,AheadoftheNews
2,"['$ZBF', 'hovering', 'near', '50', 'also', 'Aug', 'high', 'and', 'trading', 'within', '382618', 'band', 'with', 'bounce', 'off', 'lows', 'Friday', '$TLT']",2014-12-6,10:38:37,EST,29972418,ZB_F,[u'suggested'],8691,119747,Technical,[u'Futures'],Professional,Day Trader,AheadoftheNews
3,"['quot', '@ivanhoff', 'I', 'am', 'glad', 'to', 'see', 'that', 'my', 'latest', 'book', 'on', 'Swing', 'Trading', 'is', 'getting', 'great', 'reviews', 'quot', '$STUDY']",2014-12-6,10:31:59,EST,29972358,STUDY,[u'suggested'],11987,23961,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,crosshairtrader
4,"['$SPY', '@IWM', '$QQQ', '$DIA', '$IYT', '$XLV', 'The', 'Week', 'Ahead', 'Is', 'the', 'Bull', 'Market', 'Only', 'Half', 'Over']",2014-12-6,10:30:18,EST,29972344,DIA,[u'suggested'],426,10127,Technical,[u'Equities'],Professional,Swing Trader,TomAspray
5,"['Every', 'Month', 'I', 'Like', 'To', 'Publish', 'My', 'FULL', 'Game', 'Plan', 'To', 'Show', 'What', 'We', 'Bring', 'Daily', '$JNS', '$CRH', '$HAL', '$STOR', '$CBPX', '$COF', '$F', '$ORCL']",2014-12-6,10:12:19,EST,29972193,ORCL,[u'suggested'],24662,32357,Technical,[u'Equities'],Professional,Position Trader,chartsmarter
6,"['quot', '@alphatrends', 'VIDEO', 'Stock', 'Market', 'Analysis', '4', 'Wk', 'Ending', '12514', '$SPY', '$AAPL', '$GOOGL', '$TASR', '$INFN', '$NVAX', '$QQQ', 'quot']",2014-12-6,10:11:39,EST,29972187,AAPL,"[u'suggested', u'official']",32117,647,Momentum,"[u'Equities', u'Options']",Professional,Swing Trader,ivanhoff
7,"['CBS', 'restored', 'for', 'Dish', 'Network', 'subscribers', 'this', 'morning', 'after', 'resolution', 'of', '6-month', 'contract', 'dispute', '@nytimes', '$DISH', '$CBS']",2014-12-6,10:09:00,EST,29972160,DISH,[u'suggested'],31747,391,Technical,[u'Equities'],Professional,Swing Trader,jackdamn
8,"['quot', '@jessefelder', 'One', 'of', 'the', 'most', 'famous', 'rules', 'of', 'investing', 'might', 'be', 'totally', 'wrong', '$STUDY', 'quot']",2014-12-6,10:08:42,EST,29972156,STUDY,"[u'suggested', u'official']",32117,647,Momentum,"[u'Equities', u'Options']",Professional,Swing Trader,ivanhoff
9,"['quot', '@jessefelder', 'One', 'of', 'the', 'most', 'famous', 'rules', 'of', 'investing', 'might', 'be', 'totally', 'wrong', '$STUDY', 'quot']",2014-12-6,10:08:39,EST,29972155,STUDY,[u'suggested'],11987,23961,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,crosshairtrader
10,"['One', 'of', 'the', 'most', 'famous', 'rules', 'of', 'investing', 'might', 'be', 'totally', 'wrong', '$STUDY']",2014-12-6,10:06:32,EST,29972132,STUDY,[u'suggested'],23312,10140,Fundamental,[u'Equities'],Professional,Long Term Investor,jessefelder
11,"['quot', '@StockTwits', 'Saturday', '$STUDY', 'Session', '39Contrarian', 'Island', '39', 'can', 'often', 'be', 'a', 'lonely', 'resort', 'via', '@jessefelder&quot']",2014-12-6,10:04:37,EST,29972106,STUDY,[u'suggested'],23312,10140,Fundamental,[u'Equities'],Professional,Long Term Investor,jessefelder
12,"['If', 'you', 'came', 'across', 'an', 'amazingly', 'insightful', 'post', 'this', 'week', 'worthy', 'of', 'further', 'study', 'please', 'share', 'on', 'StockTwits', 'with', '$STUDY', 'cashtag']",2014-12-6,10:00:05,EST,29972079,STUDY,"[u'ir', u'suggested', u'official']",94356,170,,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Novice,,StockTwits
13,"['How', 'Much', 'Does', 'the', 'Stock', 'Market', 'Move', 'During', 'the', 'Day', '$SPY', '$STUDY']",2014-12-6,09:58:16,EST,29972074,SPY,[u'suggested'],24408,8482,Technical,[u'Equities'],Professional,Swing Trader,chessNwine
14,"['Saturday', '$STUDY', 'Session', 'Embrace', 'the', 'Laws', 'of', 'Grouping', 'via', '@stockchartscom']",2014-12-6,09:55:04,EST,29972058,STUDY,"[u'ir', u'suggested', u'official']",94355,170,,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Novice,,StockTwits
15,"['$GOOGL', 'Barron', '39s', 'positive', 'piece', 'on', 'Google']",2014-12-6,09:51:16,EST,29972035,GOOGL,"[u'suggested', u'official']",35686,21868,Growth,[u'Equities'],Professional,Position Trader,TechStockRadar
16,"['Saturday', '$STUDY', 'Session', 'Congrats', 'on', 'your', 'success', 'in', 'other', 'endeavors', 'Active', 'trading', 'will', 'humble', 'you']",2014-12-6,09:50:05,EST,29972026,STUDY,"[u'ir', u'suggested', u'official']",94354,170,,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Novice,,StockTwits
17,"['Saturday', '$STUDY', 'Session', 'The', 'work', 'of', 'becoming', 'a', 'trader', 'is', 'a', 'Hero', '39s', 'Journey', 'via', '@AdamHGrimes', 'long', 'read']",2014-12-6,09:45:05,EST,29971999,STUDY,"[u'ir', u'suggested', u'official']",94354,170,,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Novice,,StockTwits
18,"['quot', '@StockTwits', 'Saturday', '$STUDY', 'Session', 'Diversification', 'is', 'good', 'up', 'to', 'a', 'point', 'Then', 'it', 'sucks', 'via', '@GaryAntonacci&quot']",2014-12-6,09:42:24,EST,29971983,STUDY,[u'suggested'],4052,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
19,"['What', 's', 'Holding', 'Back', 'The', 'Retail', 'Sector', '$AMZN', '$KSS', '$WMT', '$TGT', '$HD']",2014-12-6,09:40:34,EST,29971975,AMZN,"[u'suggested', u'official']",24274,75721,Global Macro,"[u'Equities', u'Bonds']",Professional,Position Trader,CharlesSizemore
20,"['What', 's', 'Holding', 'Back', 'The', 'Retail', 'Sector', '$AMZN', '$KSS', '$WMT', '$TGT', '$HD']",2014-12-6,09:40:32,EST,29971973,AMZN,"[u'suggested', u'official']",1200,296805,,[],,,TalkMarkets
21,"['Saturday', '$STUDY', 'Session', 'You', '39re', 'doing', 'it', 'BACKWARDS', 'Younger', 'investors', 'are', 'typically', 'more', 'passive', 'than', 'older', 'ones']",2014-12-6,09:40:04,EST,29971970,STUDY,"[u'ir', u'suggested', u'official']",94354,170,,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Novice,,StockTwits
22,"['Saturday', '$STUDY', 'Session', 'The', 'Importance', 'of', 'Momentum', 'and', 'Timing', 'in', 'Trading', 'via', '@syncubate']",2014-12-6,09:35:05,EST,29971933,STUDY,"[u'ir', u'suggested', u'official']",94354,170,,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Novice,,StockTwits
23,"['Saturday', '$STUDY', 'Session', 'Diversification', 'is', 'good', 'up', 'to', 'a', 'point', 'Then', 'it', 'sucks', 'via', '@GaryAntonacci']",2014-12-6,09:30:05,EST,29971893,STUDY,"[u'ir', u'suggested', u'official']",94354,170,,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Novice,,StockTwits
24,"['Saturday', '$STUDY', 'Session', '39Contrarian', 'Island', '39', 'can', 'often', 'be', 'a', 'lonely', 'resort', 'via', '@jessefelder']",2014-12-6,09:25:05,EST,29971848,STUDY,"[u'ir', u'suggested', u'official']",94360,170,,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Novice,,StockTwits
25,"['Saturday', '$STUDY', 'Session', 'Fear', 'is', 'not', 'an', 'investment', 'strategy', 'via', '@fabiancapital']",2014-12-6,09:20:04,EST,29971830,STUDY,"[u'ir', u'suggested', u'official']",94354,170,,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Novice,,StockTwits
26,"['Stocks', 'What', 'Do', 'The', 'Facts', 'Say', 'Now', 'Chris', 'Ciovacco', 'video', '$SPY', '$IWM']",2014-12-6,09:19:16,EST,29971826,IWM,"[u'suggested', u'official']",1200,296805,,[],,,TalkMarkets
27,"['Saturday', '$STUDY', 'Session', 'quotOur', 'bias', 'and', 'emotions', 'are', 'removed', 'from', 'the', 'decision', 'making', 'process', 'quot', 'via', '@alphaarchitect']",2014-12-6,09:15:04,EST,29971803,STUDY,"[u'ir', u'suggested', u'official']",94353,170,,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Novice,,StockTwits
28,"['5', 'Chart', 'Reasons', 'For', 'A', 'Bounce', 'In', 'Oil', 'Stocks', '$XLE', '$XOP', 'Post']",2014-12-6,09:14:33,EST,29971798,XLE,"[u'suggested', u'official']",12777,142159,Global Macro,[u'Equities'],Professional,Position Trader,JLyonsFundMgmt
29,"['Energy', 'Fund', 'Assets', 'Run', 'Dry', '2', '$XLE', '$XOP', 'Post']",2014-12-6,09:13:20,EST,29971790,XLE,"[u'suggested', u'official']",12777,142159,Global Macro,[u'Equities'],Professional,Position Trader,JLyonsFundMgmt
30,"['Energy', 'Fund', 'Assets', 'Run', 'Dry', '1', '$XLE', '$XOP', 'Post']",2014-12-6,09:12:51,EST,29971786,XLE,"[u'suggested', u'official']",12777,142159,Global Macro,[u'Equities'],Professional,Position Trader,JLyonsFundMgmt
31,"['$SPY', 'Trends', 'and', 'Influencers', 'December', '6', '2014', 'Dragonfly', 'Capital', '$IWM', '$GLD', '$QQQ', '$USO', '$TLT', '$UUP', '$FXI', '$VXX', '$EEM']",2014-12-6,09:11:00,EST,29971778,EEM,"[u'suggested', u'official']",64724,881,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,harmongreg
32,"['Saturday', '$STUDY', 'Session', 'Avoid', 'the', 'toxic', 'emotional', 'roller', 'coaster', 'of', 'undisciplined', 'trading', 'via', '@chessNwine']",2014-12-6,09:10:05,EST,29971774,STUDY,"[u'ir', u'suggested', u'official']",94354,170,,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Novice,,StockTwits
33,"['Dow', 'Traded', 'Inside', 'Range', 'Of', '5', 'Days', 'Ago', 'For', '4', 'Days', '$DIA', 'Posthttpstkscoj1OI4']",2014-12-6,09:09:53,EST,29971771,DIA,"[u'suggested', u'official']",12777,142159,Global Macro,[u'Equities'],Professional,Position Trader,JLyonsFundMgmt
34,"['Russell', '2000', '2nd', 'Worst', 'Day', 'Ever', 'W', 'NDX', 'Hitting', '52-Week', 'High', '$IWM', '$QQQ', 'Post']",2014-12-6,09:08:19,EST,29971764,IWM,"[u'suggested', u'official']",12777,142159,Global Macro,[u'Equities'],Professional,Position Trader,JLyonsFundMgmt
35,"['$VIX', 'Up', '10', 'Despite', 'The', 'Dow', 'Closing', 'Higher', '$DIA', 'Post']",2014-12-6,09:06:44,EST,29971757,VIX,"[u'suggested', u'official']",12777,142159,Global Macro,[u'Equities'],Professional,Position Trader,JLyonsFundMgmt
36,"['NYSE', 'New', 'Highs', 'AND', 'New', 'Lows', 'Hit', '1-Month', 'High', 'On', 'Same', 'Day', '$SPY', 'Post']",2014-12-6,09:05:28,EST,29971744,SPY,"[u'suggested', u'official']",12777,142159,Global Macro,[u'Equities'],Professional,Position Trader,JLyonsFundMgmt
37,"['Saturday', '$STUDY', 'Session', 'Evergreen', 'Lessons', 'from', 'Buffett', 'amp', 'Munger', 'via', '@MichaelBatnick']",2014-12-6,09:05:05,EST,29971741,STUDY,"[u'ir', u'suggested', u'official']",94350,170,,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Novice,,StockTwits
38,"['$MU', 'More', 'upside']",2014-12-6,09:04:37,EST,29971735,MU,[u'suggested'],17889,88210,Technical,"[u'Equities', u'Options', u'Futures']",Professional,Swing Trader,PeterGhostine
39,"['$CME', 'In', 'the', 'clear', 'and', 'on', 'the', 'way', 'to', '$100']",2014-12-6,09:04:01,EST,29971731,CME,[u'suggested'],17889,88210,Technical,"[u'Equities', u'Options', u'Futures']",Professional,Swing Trader,PeterGhostine
40,"['Traders', 'Shunning', 'Hedges', 'Again', '$SPY', '$SDS', 'Post']",2014-12-6,09:03:18,EST,29971727,SDS,"[u'suggested', u'official']",12776,142159,Global Macro,[u'Equities'],Professional,Position Trader,JLyonsFundMgmt
41,"['$SNDK', 'Gap', 'fill', 'imminent']",2014-12-6,09:02:54,EST,29971725,SNDK,[u'suggested'],17889,88210,Technical,"[u'Equities', u'Options', u'Futures']",Professional,Swing Trader,PeterGhostine
42,"['FLASHBACK', 'gtJune', '20', 'ChOTD', 'Shanghai', 'Composite', 'Big', 'Move', 'Pending', '$SSEC']",2014-12-6,09:01:33,EST,29971721,SSEC,"[u'suggested', u'official']",12777,142159,Global Macro,[u'Equities'],Professional,Position Trader,JLyonsFundMgmt
43,"['Saturday', '$STUDY', 'Session', 'Are', 'you', 'wasting', 'limited', 'opportunitieshttpstkscot16vZ', 'via', '@abnormalreturns']",2014-12-6,09:01:05,EST,29971719,STUDY,"[u'ir', u'suggested', u'official']",94350,170,,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Novice,,StockTwits
