,text,date,time,tz,message_id,symbol,classification,followers,id,strategy,assets_traded,experience,holding_per,username
0,"['$ttgt', 'lower', 'BBand', 'and', '50D', 'test', 'today']",2014-12-9,10:49:31,EST,30046971,TTGT,"[u'suggested', u'official']",2251,18652,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,atmcharts
1,"['$KKD', 'Hammer', 'at', 'Support', 'into', 'earnings', 'tonight', 'can', 'sell', 'the', 'Dec', '1921', 'strangle', 'for', 'buck']",2014-12-9,10:48:48,EST,30046901,KKD,"[u'suggested', u'official']",64846,881,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,harmongreg
2,"['$CSLT', 'nice', 'bo', 'can', 'it', 'push', 'that', 'BBand', 'up']",2014-12-9,10:48:47,EST,30046899,CSLT,"[u'suggested', u'official']",2251,18652,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,atmcharts
3,"['Will', 'add', 'to', '$ZU', 'over', '2750']",2014-12-9,10:48:36,EST,30046876,ZU,[u'suggested'],2778,184733,Technical,"[u'Equities', u'Futures', u'Bonds']",Intermediate,,MoenchArt
4,"['indices', 'down', 'less', 'than', '1', '$SPX', '$COMPQ', 'etc']",2014-12-9,10:47:53,EST,30046821,COMPQ,[u'suggested'],15433,6375,Technical,[u'Equities'],Intermediate,Swing Trader,SunriseTrader
5,"['quot', '@jessefelder', 'This', 'is', 'how', 'quotreaching', 'for', 'yield', 'quot', 'invariably', 'ends', 'via', '@DavidHarwood', '$HYLD', '$HYG', '$BKLN', 'quot']",2014-12-9,10:47:34,EST,30046800,HYG,"[u'suggested', u'official']",12842,142159,Global Macro,[u'Equities'],Professional,Position Trader,JLyonsFundMgmt
6,"['The', '21st', 'Century', 'Will', 'Belong', 'To', 'America', 'and', 'Commodities', 'and', 'Emerging', 'Markets', 'Look', 'Awful', '$MACRO', '$USDX']",2014-12-9,10:47:09,EST,30046764,USDX,"[u'suggested', u'official']",15012,20869,Global Macro,"[u'Equities', u'Forex', u'Futures']",Professional,Swing Trader,MercenaryJack
7,"['$ANAC', 'the', 'beast', 'is', 'up', 'on', 'the', 'day', 'Don', '39t', 'pick', 'a', 'fight', 'with', 'the', 'strongest', 'guy', 'in', 'the', 'room']",2014-12-9,10:46:51,EST,30046734,ANAC,"[u'suggested', u'official']",44328,205542,Momentum,"[u'Equities', u'Futures']",Professional,Position Trader,JBoorman
8,"['$GPRO', 'bad', 'sell', 'Good', 'thing', 'added', 'more', '$EMES', '4740', '39s']",2014-12-9,10:46:41,EST,30046719,GPRO,[u'suggested'],30275,1769,Technical,[u'Equities'],Professional,Day Trader,szaman
9,"['Gold', 'Checks', 'Resistance', 'Confluence', 'at', '1237', '50', 'Retrace', 'amp', '2013', 'ML', '$GLD', '$XAUUSD']",2014-12-9,10:45:51,EST,30046652,GLD,"[u'pro', u'suggested', u'official']",7931,78667,Technical,"[u'Equities', u'Forex']",Professional,Day Trader,MBForex
