,text,date,time,tz,message_id,symbol,classification,followers,id,strategy,assets_traded,experience,holding_per,username
0,"['NOTE', 'ALGERIA', 'VENEZUELA', 'TO', 'DEFEND', 'OIL', 'PRICES', 'ALGERIA', 'PRESS', 'REPORTS', '$CLF', '$OIL', '$USO']",2014-11-13,11:50:43,EST,29197367,CL_F,[u'suggested'],4668,174360,Technical,"[u'Equities', u'Options', u'Futures']",Intermediate,Day Trader,ep_capital
1,"['Russia', 'GDP', 'Growth', 'Tops', 'Estimates', 'Despite', 'Sanctions', 'amp', 'Oil', 'Decline', '$RSX', '$MACRO']",2014-11-13,11:49:08,EST,29197247,RSX,"[u'suggested', u'official']",23350,75721,Global Macro,"[u'Equities', u'Bonds']",Professional,Position Trader,CharlesSizemore
2,"['Emerging', 'Markets', 'look', 'vulnerable', '$EEM', 'putting', 'in', 'what', 'looks', 'to', 'be', 'a', 'bear', 'flag']",2014-11-13,11:46:56,EST,29197061,EEM,[u'suggested'],24644,143396,Technical,[u'Equities'],Intermediate,Swing Trader,BenCBanks
3,"['NAAIM', 'exposure', '8543', '$SPY']",2014-11-13,11:46:38,EST,29197038,SPY,"[u'suggested', u'official']",24701,218,Technical,[u'Equities'],Professional,Swing Trader,ZorTrades
4,"['extremely', 'interesting', 'to', 'see', '$GSVC', 'sell', 'some', 'of', 'their', 'Palantir', 'in', 'the', 'quarter']",2014-11-13,11:45:13,EST,29196907,GSVC,"[u'suggested', u'official']",21185,34354,Fundamental,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Professional,Long Term Investor,MicroFundy
5,"['Amazon', 'and', 'Hachette', 'announce', 'they', 'have', 'resolved', 'publishing', 'conflict', 'and', 'signed', 'a', 'new', 'multiyear', 'contract', '@nytimes', '$AMZN']",2014-11-13,11:44:53,EST,29196886,AMZN,[u'suggested'],30675,391,Technical,[u'Equities'],Professional,Swing Trader,jackdamn
6,"['quot', '@BidnessEtc', 'Facebook', 'Insider', 'Sherly', 'Sandberg', 'Unloads', 'Over', '280000', 'Shares', '$FB', 'quot']",2014-11-13,11:44:14,EST,29196830,FB,[u'suggested'],3563,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
7,"['The', '1-minute', 'standard', 'Pivot', 'Points', 'for', 'the', '$SPY', 'are', 'really', 'being', 'quotwatched', 'quot', 'and', 'have', 'been', 'for', 'a', 'while', 'now']",2014-11-13,11:44:09,EST,29196823,SPY,[u'suggested'],30675,391,Technical,[u'Equities'],Professional,Swing Trader,jackdamn
8,"['I', 'would', 'have', 'also', 'guessed', 'that', 'Dropbox', '39s', 'value', 'fell', 'more', 'than', '613', 'during', 'the', 'quarter', '$GSVC']",2014-11-13,11:44:06,EST,29196819,GSVC,"[u'suggested', u'official']",21185,34354,Fundamental,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Professional,Long Term Investor,MicroFundy
9,"['stocks', 'gt', '$2', 'avgvol', 'gt100k', 'change', 'from', 'open', 'up', '=', '916', 'change', 'from', 'open', 'down', '=', '23441141am', '$DJIA', '$SPY', '$IWM']",2014-11-13,11:43:16,EST,29196724,DJIA,"[u'suggested', u'official']",24701,218,Technical,[u'Equities'],Professional,Swing Trader,ZorTrades
