,text,date,time,tz,message_id,symbol,classification,followers,id,strategy,assets_traded,experience,holding_per,username
0,"['Futures', 'check', '$ESF', '525', '$CLF', '08', '$GCF', '480', '$USDJPY', '04', 'to', '11882']",2014-12-14,21:47:23,EST,30240065,CL_F,[u'suggested'],24767,186026,Technical,[u'Options'],Professional,Swing Trader,TraderRL23
1,"['Short-term', 'bottom', 'in', 'crude', '$CLF', 'Sticky', 'yellow', 'line', 'says', 'yes']",2014-12-14,21:41:16,EST,30239977,CL_F,[u'suggested'],29900,7496,Technical,[u'Equities'],Professional,Day Trader,HCPG
2,"['quot', '@elliottwave', '$SPX', 'Topping', 'Valuations', '4', '$SPY', '$SPY', 'quot', 'Massive', 'Bear', 'Feast', 'served', 'here', '$IWM', '$QQQ']",2014-12-14,21:36:09,EST,30239910,SPX,"[u'suggested', u'official']",7192,15521,Fundamental,"[u'Equities', u'Futures']",Professional,Swing Trader,KevinBCook
3,"['$SPY', 'What', 'to', 'expect', 'when', 'you', '39re', 'expecting']",2014-12-14,21:31:25,EST,30239852,SPY,"[u'suggested', u'official']",18640,76167,Technical,[u'Equities'],Professional,Swing Trader,MichaelBatnick
4,"['quot', '@FortunaEquitis', 'quot', '@CaptainJohn', '$SPX', '$YHOO', '$MSFT', '$INTC', 'Bigger', 'the', 'base', 'the', 'higher', 'in', 'space', 'quot', 'quot', '@FortunaEquitis', 'thx']",2014-12-14,21:29:59,EST,30239834,SPX,[u'suggested'],3600,108412,Technical,"[u'Equities', u'Forex', u'Futures', u'Bonds']",Professional,Position Trader,CaptainJohn
5,"['$USDJPY', 'H', 'ampS', 'Top', '$EURUSD', 'Wave-3', 'Correction', 'Nomura']",2014-12-14,21:25:06,EST,30239774,EURUSD,"[u'suggested', u'official']",6614,185031,Global Macro,"[u'Forex', u'Bonds']",Professional,,eFXnews
6,"['Ethics', 'quotFlexibility', 'quot', 'quotHow', 'Wal-Mart', 'Made', 'Its', 'Crumbling', 'China', 'Business', 'Look', 'Good', 'for', 'So', 'Long', 'quot', 'via', '@BloombergNews', '$WMT']",2014-12-14,21:18:06,EST,30239693,WMT,"[u'suggested', u'official']",4541,142,Fundamental,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Intermediate,,MParekh
7,"['$PANW', 'Trend', 'continuation', 'trade', 'candidate']",2014-12-14,21:17:46,EST,30239690,PANW,"[u'suggested', u'official']",32840,13740,,[u'Equities'],Professional,,hertcapital
8,"['quot', '@Benzinga', '2', 'Charts', 'That', 'Show', 'There', '39s', 'Tesla', 'And', 'Then', 'There', '39s', 'Everybody', 'Else', 'quot', 'My', 'quick', 'take', 'on', '$TSLA', 'quotpeers', 'quot']",2014-12-14,21:09:49,EST,30239609,TSLA,"[u'suggested', u'official']",7092,10056,,[u'Options'],Professional,Position Trader,OphirGottlieb
9,"['quot', '@howardlindzon', '@jessefelder', 'Don', '39t', 'dismiss', 'the', 'dire', 'message', 'of', 'bond', 'market', '$HYG', '$SPY', 'quot', 'quot', 'quot']",2014-12-14,21:02:14,EST,30239535,HYG,"[u'suggested', u'official']",2742,200576,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures']",Professional,Swing Trader,BrennanBasnicki
10,"['Added', '$HPQ', 'to', 'my', 'SL', 'watch', 'for', 'Monday', 'Stop', '3772', 'vs', 'Target', '4552', 'Earnings', 'Feb', '18', 'Short', 'Float', '133']",2014-12-14,20:55:56,EST,30239454,HPQ,[u'suggested'],32128,391,Technical,[u'Equities'],Professional,Swing Trader,jackdamn
11,"['Big', 'level', 'for', 'WTI', 'crude', 'Due', 'for', 'a', 'bounce', 'in', 'my', 'opinion', '$USO', '$CLF']",2014-12-14,20:44:24,EST,30239281,CL_F,[u'suggested'],19314,183348,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Swing Trader,Vconomics
12,"['Swing', 'Trading', 'Watch-List', '$NEM', '$TEVA', '$TMUS', '$KORS', '$GPK']",2014-12-14,20:37:31,EST,30239209,TEVA,"[u'suggested', u'official']",3807,32071,Technical,"[u'Equities', u'Futures']",Professional,Swing Trader,SharePlanner
13,"['BuzzFeed', 'is', 'killing', 'it', 'and', 'its', 'older', 'rivals', 'are', 'rattled', 'A', '$1', 'billion', 'business', '$BZFD']",2014-12-14,20:34:59,EST,30239181,BZFD,[u'suggested'],32128,391,Technical,[u'Equities'],Professional,Swing Trader,jackdamn
14,"['if', 'oil', 'were', 'a', 'stock', '80', 'chance', 'those', 'futures', 'would', 'be', 'positive', 'by', 'tomorrow', 'AM', 'well', 'off', 'the', 'lows', 'now', '$CLF', '$USO']",2014-12-14,20:32:07,EST,30239142,CL_F,"[u'suggested', u'official']",22141,74,Momentum,"[u'Equities', u'Options', u'Forex']",Professional,Swing Trader,sspencer_smb
15,"['hey', 'guys', 'i', '39m', 'putting', 'together', 'a', 'weekly', 'TA', 'amp', 'trading', 'linkfest', 'If', 'you', 'have', 'any', 'under-followed', 'blog', 'reco', '39s', 'give', 'me', 'a', 'shout', '$spy', '$study']",2014-12-14,20:18:45,EST,30238970,SPY,"[u'suggested', u'official']",2336,18652,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,atmcharts
16,"['quot', '@seeitmarket', 'GoPro', 'Nearing', 'Important', 'Price', 'Support', 'by', '@BartsCharts', '$GPRO', 'quot']",2014-12-14,20:18:26,EST,30238966,GPRO,"[u'suggested', u'official']",9864,116133,Technical,[u'Equities'],Professional,Swing Trader,andrewnyquist
17,"['2014', '50', 'correction', 'for', '$CLF', 'would', 'be', 'just', 'under', '54', 'Not', 'that', 'far', 'now', 'oil']",2014-12-14,20:13:29,EST,30238911,CL_F,[u'suggested'],8948,119747,Technical,[u'Futures'],Professional,Day Trader,AheadoftheNews
18,"['2014', '50', 'correction', 'for', '$CL', 'would', 'be', 'just', 'under', '54', 'Not', 'that', 'far', 'now', 'oil']",2014-12-14,20:12:14,EST,30238900,CL,[u'suggested'],8948,119747,Technical,[u'Futures'],Professional,Day Trader,AheadoftheNews
19,"['$ZNF', 'opens', 'with', 'sup', 'at', 'Fri', 'VAH', '127', '39190', 'below', 'that', 'nvpoc', '127', '39110', 'Key', 'sup', 'still', '127', '39035', 'wide', 'opening', '5mn', 'bar', 'can', 'chop']",2014-12-14,20:06:05,EST,30238829,ZN_F,[u'suggested'],8948,119747,Technical,[u'Futures'],Professional,Day Trader,AheadoftheNews
20,"['$CLF', 'confluence', 'res', '60266028', 'Downside', 'risk', 'moves', 'to', 'around', '5490', 'oil']",2014-12-14,20:05:39,EST,30238825,CL_F,[u'suggested'],8948,119747,Technical,[u'Futures'],Professional,Day Trader,AheadoftheNews
21,"['5', 'Monthly', 'Dividend', 'Stocks', 'for', '2015', '$O', '$ARCP', '$LTC', '$DSL', '$PSEC']",2014-12-14,19:56:07,EST,30238687,PSEC,"[u'suggested', u'official']",24608,75721,Global Macro,"[u'Equities', u'Bonds']",Professional,Position Trader,CharlesSizemore
22,"['quot', '@StockTwits', 'Why', 'digital', 'media', 'continues', 'to', 'disrupt', 'ad', 'models', 'by', 'our', 'partner', '@Covestor', '$YHOO', '$AAPL', '$DIS', 'quot']",2014-12-14,19:48:47,EST,30238575,AAPL,"[u'suggested', u'official']",91115,5,Momentum,[u'Equities'],Intermediate,Position Trader,howardlindzon
23,"['@jessefelder', 'Don', '39t', 'dismiss', 'the', 'dire', 'message', 'of', 'the', 'junk', 'bond', 'market', '$HYG', '$SPY', 'quot', 'quot']",2014-12-14,19:48:44,EST,30238573,HYG,"[u'suggested', u'official']",91115,5,Momentum,[u'Equities'],Intermediate,Position Trader,howardlindzon
24,"['@ur2cy', 'well', 'that', 'minecraft', 'wa', 'sgenius', 'and', 'they', 'are', 'getting', 'the', 'ssme', '$ADBE', 'bump', 'for', 'opening', 'up', 'software', 'finally', 'long']",2014-12-14,19:46:35,EST,30238545,ADBE,"[u'suggested', u'official']",91115,5,Momentum,[u'Equities'],Intermediate,Position Trader,howardlindzon
25,"['$YHOO', '$MSFT', '$INTC', 'Bigger', 'the', 'base', 'the', 'higher', 'in', 'space']",2014-12-14,19:34:29,EST,30238407,INTC,[u'suggested'],3598,108412,Technical,"[u'Equities', u'Forex', u'Futures', u'Bonds']",Professional,Position Trader,CaptainJohn
26,['$TWTR'],2014-12-14,19:33:58,EST,30238401,TWTR,[u'suggested'],32126,391,Technical,[u'Equities'],Professional,Swing Trader,jackdamn
27,['$TWTR'],2014-12-14,19:32:43,EST,30238388,TWTR,[u'suggested'],32126,391,Technical,[u'Equities'],Professional,Swing Trader,jackdamn
28,"['The', 'euro', 'is', 'homing', 'in', 'on', 'critical', 'monthly', 'support', '$EURUSD']",2014-12-14,19:29:49,EST,30238356,EURUSD,"[u'suggested', u'official']",15122,20869,Global Macro,"[u'Equities', u'Forex', u'Futures']",Professional,Swing Trader,MercenaryJack
29,"['$GOOG', 'extra', 'weak', 'Surprised', 'but', 'market', 'punishing', 'them', 'for', 'mobile', 'and', 'being', 'spread', 'wide', 'at', 'moment', 'Apple', 'focus', 'being', 'rewarded', '$aapl']",2014-12-14,19:29:32,EST,30238353,AAPL,"[u'suggested', u'official']",91116,5,Momentum,[u'Equities'],Intermediate,Position Trader,howardlindzon
30,"['quot', '@howardlindzon', '$UBER', 'aggressively', 'fighting', 'with', 'lobbyists', 'Gotta', 'play', 'the', 'game', 'to', 'change', 'the', 'game', 'quot']",2014-12-14,19:29:16,EST,30238349,UBER,[u'suggested'],32126,391,Technical,[u'Equities'],Professional,Swing Trader,jackdamn
31,"['quot', '@thewavetrading', '$SPX', 'A', 'Correction', 'Is', 'Underway', 'Few', 'Thoughts', 'Technical', 'iottwave', 'spx', 'elliottwave', 'spy']",2014-12-14,19:27:48,EST,30238336,SPX,"[u'suggested', u'official']",91115,5,Momentum,[u'Equities'],Intermediate,Position Trader,howardlindzon
32,"['@ReformedBroker', 'BofA', 'Merrill', 's', 'RIC', 'Report', '7', 'Investment', 'Themes', 'for', '2015', '$uso', '$spy']",2014-12-14,19:24:41,EST,30238292,SPY,"[u'suggested', u'official']",91115,5,Momentum,[u'Equities'],Intermediate,Position Trader,howardlindzon
