,text,date,time,tz,message_id,symbol,classification,followers,id,strategy,assets_traded,experience,holding_per,username
0,"['Stevens', 'Economic', 'Possibilities', '$AUDUSD', '$MACRO']",2014-11-18,03:30:05,EST,29346477,AUDUSD,"[u'suggested', u'official']",38180,223547,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Day Trader,FinancialJuice
1,"['Bernanke', 'People', 'In', 'Washington', 'Need', 'To', 'Drink', 'More', '$FED', '$MACRO']",2014-11-18,03:29:34,EST,29346476,FED,"[u'suggested', u'official']",38180,223547,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Day Trader,FinancialJuice
2,"['RBA', 'Stevens', 'says', '$AUDUSD', 'remains', 'above', 'fundamental', 'value', 'and', 'a', 'decline', 'would', 'be', 'helpful']",2014-11-18,03:27:03,EST,29346463,AUDUSD,"[u'suggested', u'official']",38180,223547,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Day Trader,FinancialJuice
3,"['Intraday', 'Outlooks', 'For', '$EURUSD', '$USDJPY', '$USDCAD', '$AUDNZD', 'SEB']",2014-11-18,03:24:53,EST,29346447,AUDNZD,"[u'suggested', u'official']",6256,185031,Global Macro,"[u'Forex', u'Bonds']",Professional,,eFXnews
4,"['Iraq', '39s', 'Baiji', 'oil', 'refinery', 'to', 'reopen', 'soon', 'after', 'the', 'army', 'has', 'cleared', 'bombs', 'according', 'to', 'Iraqiya', '$MACRO']",2014-11-18,03:21:58,EST,29346434,MACRO,"[u'suggested', u'official']",38180,223547,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Day Trader,FinancialJuice
5,"['5', 'Great', 'MidCaps', '$BR', '$DPZ', '$ROL', '$SLM', '$CST']",2014-11-18,03:17:24,EST,29346421,BR,"[u'suggested', u'official']",807,296805,,[],,,TalkMarkets
6,"['Offshore', 'Drivers', 'To', 'Help', 'The', 'USD', 'Staying', 'Short', '$EURUSD', 'BNPP']",2014-11-18,02:33:22,EST,29346228,EURUSD,"[u'suggested', u'official']",6256,185031,Global Macro,"[u'Forex', u'Bonds']",Professional,,eFXnews
7,"['$ZNF', 'US10yr', 'downside', 'risk', 'for', 'the', 'week', 'to', '126-02', 'and', '125-27255', 'for', 'a', 'more', 'bearish', 'shift']",2014-11-18,01:58:34,EST,29346064,ZN_F,"[u'suggested', u'official']",1648,243492,Technical,"[u'Equities', u'Forex', u'Futures', u'Bonds']",Professional,,Market_Chartist
8,"['$ZNF', 'US10yr', 'bear', 'bias', 'after', 'failure', 'at', '127-00005', 'bias', 'today', 'for', '126-105', 'maybe', '126-055']",2014-11-18,01:56:20,EST,29346051,ZN_F,"[u'suggested', u'official']",1647,243492,Technical,"[u'Equities', u'Forex', u'Futures', u'Bonds']",Professional,,Market_Chartist
9,"['$ESF', 'For', 'November', 'the', 'SP500', 'E-mini', 'risk', 'is', 'above', 'here', 'for', '20635', 'and', '207125', 'Fibo', 'targets']",2014-11-18,01:54:39,EST,29346044,ES_F,"[u'suggested', u'official']",1647,243492,Technical,"[u'Equities', u'Forex', u'Futures', u'Bonds']",Professional,,Market_Chartist
