,text,date,time,tz,message_id,symbol,classification,followers,id,strategy,assets_traded,experience,holding_per,username
0,"['Looking', 'ahead', 'to', 'Monday', 'added', '$HT', 'to', 'my', 'SL', 'watch', 'Initial', 'Stop', '705', 'Target', 'NA', 'trail', 'Short', 'Float', '358']",2014-12-25,11:47:39,EST,30645879,HT,[u'suggested'],32654,391,Technical,[u'Equities'],Professional,Swing Trader,jackdamn
1,"['@olive007', '$pek', 'is', 'the', 'only', 'way', 'I', 'know', 'to', 'play', 'it', 'from', 'the', 'us']",2014-12-25,11:32:04,EST,30645748,PEK,"[u'suggested', u'official']",65653,881,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,harmongreg
2,"['Keeping', 'Perspective', 'The', 'Dow', 'Is', 'Nowhere', 'Near', 'A', 'Record', 'High', 'In', 'Gold', '$INDU', '$GLD']",2014-12-25,11:31:21,EST,30645740,GLD,"[u'suggested', u'official']",1578,296805,,[],,,TalkMarkets
3,"['$NEM', 'Sales', 'billions']",2014-12-25,11:27:38,EST,30645705,NEM,[u'suggested'],32654,391,Technical,[u'Equities'],Professional,Swing Trader,jackdamn
4,"['$NEM', 'EPS']",2014-12-25,11:27:19,EST,30645702,NEM,[u'suggested'],32654,391,Technical,[u'Equities'],Professional,Swing Trader,jackdamn
5,"['$NEM', 'Weekly', 'Range', 'bound', 'between', '18', '20', 'for', 'two', 'months', 'Targets', '2679', 'bullish', '1535', 'then', '917', 'bearish', '$GDX']",2014-12-25,11:23:43,EST,30645667,GDX,[u'suggested'],32654,391,Technical,[u'Equities'],Professional,Swing Trader,jackdamn
6,"['The', '15', 'Must-See', 'Moments', 'From', '2014', 'Explained', 'With', '20', 'Incredible', 'Charts', '$AAPL', '$SPY', '$TLT', '$XLE']",2014-12-25,11:03:18,EST,30645467,AAPL,"[u'suggested', u'official']",92039,5,Momentum,[u'Equities'],Intermediate,Position Trader,howardlindzon
7,"['Add', '2', 'Dirt-Cheap', 'Gold', 'Mining', 'Stocks', 'See', 'Them', 'Shine', '$BAA', '$ANV']",2014-12-25,10:46:10,EST,30645355,ANV,"[u'suggested', u'official']",1578,296805,,[],,,TalkMarkets
8,"['What', 'Are', 'The', 'Implications', 'Of', 'A', 'Negative', 'Swiss', 'Deposit', 'Rate', 'For', 'Gold', '$GLD']",2014-12-25,10:02:55,EST,30645144,GLD,"[u'suggested', u'official']",1578,296805,,[],,,TalkMarkets
9,"['Ten', 'Economic', 'Questions', 'for', '2015', '$MACRO', '$SPY']",2014-12-25,09:27:26,EST,30644979,SPY,[u'suggested'],32646,391,Technical,[u'Equities'],Professional,Swing Trader,jackdamn
