,text,date,time,tz,message_id,symbol,classification,followers,id,strategy,assets_traded,experience,holding_per,username
0,"['Transocean', 'is', 'basing', 'in', 'the', 'Box', 'as', 'RSI', 'wiggle', 'to', 'make', 'a', 'new', 'Oct', 'high', '$RIG']",2014-11-2,12:59:04,EST,28725731,RIG,"[u'suggested', u'official']",444,207894,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,PresidiumCap
1,"['Weekly', 'on', 'Noble', 'Drilling', 'shows', 'some', 'Dip', 'Buyers', 'showed', 'up', 'in', 'early', 'October', 'nice', 'bounce', 'so', 'far', '$NE']",2014-11-2,12:57:43,EST,28725715,NE,"[u'suggested', u'official']",444,207894,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,PresidiumCap
2,"['BeanScreen', 'for', 'November', '1', '2014', '$CPA', '$MYGN', '$BIIB', '$HCI']",2014-11-2,12:57:00,EST,28725707,BIIB,[u'suggested'],21323,3295,Fundamental,[u'Equities'],Intermediate,Long Term Investor,WallStreetBean
3,"['banking', 'on', 'Brookfield', '@taraperkins', 'Atlantic', 'City', 'bust', 'How', 'a', 'storied', 'gambling', 'destination', 'lost', 'its', 'lustre', '$BAMACA']",2014-11-2,12:56:45,EST,28725706,BAM.A.CA,"[u'suggested', u'official']",855,74340,,[],Novice,,MarinaStrauss
4,"['Weekly', 'on', 'Luxoft', 'Holding', 'shows', 'a', 'peek', 'up', 'into', 'the', 'Channel', 'for', 'the', '1st', 'time', '$LXFT']",2014-11-2,12:56:09,EST,28725702,LXFT,"[u'suggested', u'official']",444,207894,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,PresidiumCap
5,"['quot', '@stt2318', '$MYGN', 'early', 'stage', 'breakout', 'updated', 'chart', 'quot']",2014-11-2,12:54:33,EST,28725685,MYGN,[u'suggested'],21323,3295,Fundamental,[u'Equities'],Intermediate,Long Term Investor,WallStreetBean
6,"['Weekly', 'on', 'Autoliv', 'Inc', 'shows', 'price', 'hovering', 'below', 'the', 'prior', 'BO', 'level', 'now', 'some', 'R', '$ALV']",2014-11-2,12:54:18,EST,28725681,ALV,"[u'suggested', u'official']",444,207894,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,PresidiumCap
7,"['Telefonica', 'Sa', 'took', 'a', 'brief', 'dip', 'below', 'the', 'Box', 'RSI', 'Buyers', 'at', '30', '$TEF']",2014-11-2,12:52:42,EST,28725664,TEF,"[u'suggested', u'official']",444,207894,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,PresidiumCap
8,"['quotThe', 'entire', 'global', 'financial', 'system', 'has', 'been', 'turned', 'into', 'a', 'massive', 'speculative', 'carry', 'trade', 'quot', '@hussmanjp', '$STUDY']",2014-11-2,12:52:31,EST,28725660,STUDY,[u'suggested'],20787,10140,Fundamental,[u'Equities'],Professional,Long Term Investor,jessefelder
9,"['quot', '@PresidiumCap', 'Weekly', 'on', 'COPA', 'Holdings', 'shows', 'price', 'bouncing', 'off', 'the', '200', 'SMA', 'amp', 'the', 'Declining', 'Trend-line', '$CPA', 'quot']",2014-11-2,12:51:34,EST,28725647,CPA,[u'suggested'],21323,3295,Fundamental,[u'Equities'],Intermediate,Long Term Investor,WallStreetBean
10,"['Finance', 'Tutorials', '$DIA', '$IWM', '$QQQ', '$SPY', '$STUDY']",2014-11-2,12:51:03,EST,28725641,DIA,[u'suggested'],23090,8482,Technical,[u'Equities'],Professional,Swing Trader,chessNwine
11,"['Philippine', 'Long', 'Distance', 'Tele', 'is', 'back', 'inside', 'this', 'Channel', 'after', 'it', 'failed', 'to', 'hold', 'the', 'Breakout', '$PHI']",2014-11-2,12:49:01,EST,28725611,PHI,"[u'suggested', u'official']",444,207894,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,PresidiumCap
12,"['$STUDY', 'come', 'join', 'us', 'and', 'you', 'will', 'learn', 'to', 'piece', 'all', 'this', 'stuff', 'together', 'YES', 'Others', 'are', 'doing', 'it', 'So', 'can', 'you', 'Good', 'luck']",2014-11-2,12:46:27,EST,28725588,STUDY,[u'suggested'],2486,5890,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,financialtrader
13,"['$STUDY', 'setups', 'will', 'only', 'get', 'you', 'so', 'far', 'that', 'won', '39t', 'solve', 'all', 'your', 'problems']",2014-11-2,12:45:37,EST,28725578,STUDY,[u'suggested'],2486,5890,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,financialtrader
14,"['$STUDY', 'if', 'you', 'understand', 'that', 'learning', 'requires', 'failure', 'why', 'beat', 'yourself', 'up', 'when', 'you', 'fail', 'Sounds', 'silly', 'to', 'me']",2014-11-2,12:44:49,EST,28725569,STUDY,[u'suggested'],2487,5890,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,financialtrader
15,"['Weekly', 'on', 'Credicorp', 'Ltd', 'shows', 'a', 'close', 'abv', 'the', 'upper', 'BB', 'A', 'quality', 'BO', 'setup', 'this', 'week', '$BAP']",2014-11-2,12:44:08,EST,28725562,BAP,"[u'suggested', u'official']",444,207894,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,PresidiumCap
