,text,date,time,tz,message_id,symbol,classification,followers,id,strategy,assets_traded,experience,holding_per,username
0,"['Chevron', 'Reports', 'Third', 'Quarter', 'Net', 'Income', 'Of', '$56', 'Billion', '$CVX']",2014-10-31,22:53:14,EDT,28711318,CVX,"[u'suggested', u'official']",403,296805,,[],,,TalkMarkets
1,"['@akhilrulez', 'I', 'think', 'you', 'are', 'correct', 'I', 'am', 'talking', 'about', 'post-August', 'earnings', 'Meaning', 'the', 'recovery', 'was', 'at', 'its', 'highest', 'point', '$CTSH']",2014-10-31,22:47:44,EDT,28711257,CTSH,[u'suggested'],26175,1402,Technical,"[u'Equities', u'Options', u'Forex']",Intermediate,Swing Trader,DrDuru
2,"['Halloween', 'may', 'be', 'scary', 'but', 'not', 'this', 'offer', 'last', 'day', 'of', 'sale', 'today', 'Dragonfly', 'Capital', 'Premium', '$STUDY', '$618', 'amp', 'my', 'book']",2014-10-31,22:35:50,EDT,28711147,STUDY,"[u'suggested', u'official']",62921,881,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,harmongreg
3,"['WTF', 'Friday', 'Japan', 's', '80', 'Trillion', 'Yen', 'Stimulus', 'Dresses', 'The', 'Windows', '$TNA', '$SPX', '$RUT']",2014-10-31,22:23:11,EDT,28711051,SPX,"[u'suggested', u'official']",402,296805,,[],,,TalkMarkets
4,"['Massive', 'Bullish', 'Wick', 'Takes', 'Place', 'This', 'Month', 'At', '5-year', 'Support', '$XIV']",2014-10-31,22:23:10,EDT,28711050,XIV,"[u'suggested', u'official']",402,296805,,[],,,TalkMarkets
5,"['Halloween', 'Treats', 'Financial', 'Review', '$XOM', '$CVX', '$ABBV']",2014-10-31,22:08:59,EDT,28710951,CVX,"[u'suggested', u'official']",402,296805,,[],,,TalkMarkets
6,"['Pizza', 'stocks', 'have', 'done', 'very', 'well', 'in', 'this', 'bull', 'market', 'more', 'on', 'that', 'later', '$DPZ', '$PZZI', '$PZZA']",2014-10-31,22:01:46,EDT,28710876,PZZA,[u'suggested'],2812,43,Technical,"[u'Equities', u'Options']",Intermediate,Position Trader,FinanceTrends
7,"['Why', 'the', 'boom', 'is', 'still', 'in', 'it', '39s', 'infancy', 'Obviously', 'does', 'not', 'translate', 'to', 'straight', 'up', 'markets', '$qqq']",2014-10-31,21:57:13,EDT,28710816,QQQ,"[u'suggested', u'official']",87645,5,Momentum,[u'Equities'],Intermediate,Position Trader,howardlindzon
8,"['quot', '@howardlindzon', '@hardeepw', 'Microsoft', 'reportedly', 'fires', 'its', 'global', 'ad', 'sales', 'team', '$MSFT', 'quot']",2014-10-31,21:55:17,EDT,28710793,MSFT,[u'suggested'],30057,391,Technical,[u'Equities'],Professional,Swing Trader,jackdamn
9,"['The', 'Stock', 'Whisper', 'Of', 'The', 'Day', '$EEM', '$YHOO', '$EWJ']",2014-10-31,21:53:04,EDT,28710770,YHOO,"[u'suggested', u'official']",402,296805,,[],,,TalkMarkets
10,"['How', 'To', 'Make', 'Stock', 'Predictions', 'With', 'Patterns', '$DD']",2014-10-31,21:53:01,EDT,28710768,DD,"[u'suggested', u'official']",402,296805,,[],,,TalkMarkets
11,"['$MCD', 'McDonald', '39s', 'stock', 'essentially', 'flat', 'over', 'the', 'last', '3', 'years']",2014-10-31,21:51:34,EDT,28710749,MCD,[u'suggested'],2812,43,Technical,"[u'Equities', u'Options']",Intermediate,Position Trader,FinanceTrends
12,"['Great', 'content', 'all', 'month', 'from', '@allstarcharts', 'who', 'constantly', 'makes', 'me', 'money', 'in', 'stocks', 'I', 'would', 'NEVER', 'own', '$corn']",2014-10-31,21:49:55,EDT,28710731,CORN,"[u'suggested', u'official']",87646,5,Momentum,[u'Equities'],Intermediate,Position Trader,howardlindzon
13,"['Restaurant', 'stocks', 'showing', 'strength', '$JACK', '$SONC', '$PLKI', '$FRGI']",2014-10-31,21:40:23,EDT,28710624,PLKI,[u'suggested'],2812,43,Technical,"[u'Equities', u'Options']",Intermediate,Position Trader,FinanceTrends
14,"['@hardeepw', 'Microsoft', 'reportedly', 'fires', 'its', 'global', 'ad', 'sales', 'team', '$msft']",2014-10-31,21:39:51,EDT,28710614,MSFT,"[u'suggested', u'official']",87645,5,Momentum,[u'Equities'],Intermediate,Position Trader,howardlindzon
15,"['quot', '@JFinDallas', 'Have', 'nice', 'weekend', 'and', 'Happy', 'Halloween', 'everyone', 'and', 'remember', 'don', '39t', 'let', 'the', 'old', 'man', 'spook', 'you', 'out', '$SPY', 'quot']",2014-10-31,21:38:46,EDT,28710603,SPY,"[u'ir', u'suggested', u'official']",87379,170,,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Novice,,StockTwits
16,"['Editing', 'watch', 'lists', 'adding', 'some', 'new', 'stocks', 'culling', 'laggards', 'Some', 'areas', 'of', 'strength', 'on', '3Q', 'earnings', '$SAM', '$TSRA', '$DHX']",2014-10-31,21:26:02,EDT,28710443,TSRA,[u'suggested'],2812,43,Technical,"[u'Equities', u'Options']",Intermediate,Position Trader,FinanceTrends
17,"['Morning', 'Call', '$WY', '$C', '$MHK', '$FLR', '$LYV', '$SPF', '$EXPE', '$MYL', '$GRPN', '$SBUX', '$CCI']",2014-10-31,21:22:59,EDT,28710415,EXPE,"[u'suggested', u'official']",402,296805,,[],,,TalkMarkets
18,"['US', 'IPO', 'Weekly', 'Recap', 'Boots', 'barrels', 'and', 'busts', '$SHLX', '$SIEN', '$BOOT', '$FSAM', '$IPO', 'IPO']",2014-10-31,21:12:25,EDT,28710306,BOOT,"[u'suggested', u'official']",40790,67015,Fundamental,[u'Equities'],Professional,Long Term Investor,IPOtweet
19,"['@IPOtweet', 'US', 'IPO', 'Weekly', 'Recap', 'Boots', 'barrels', 'and', 'busts', '$SHLX', '$SIEN', '$BOOT', '$FSAM', '$IPO', 'IPO']",2014-10-31,21:03:29,EDT,28710229,BOOT,"[u'suggested', u'official']",87642,5,Momentum,[u'Equities'],Intermediate,Position Trader,howardlindzon
20,"['The', 'Opportunities', 'in', 'the', 'Market', 'the', 'Last', '2', 'Weeks', 'Dragonfly', 'Capital', '$FB', '$AMZN', '$SBUX', 'and', 'more', 'plus', 'last', 'day', 'of', 'sale']",2014-10-31,20:57:03,EDT,28710164,AMZN,"[u'suggested', u'official']",62920,881,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,harmongreg
21,"['PreciousMetals', 'Positioning', 'Nobody', 'Seems', 'To', 'Be', 'Blinking', '$GLD', '$SLV']",2014-10-31,20:52:55,EDT,28710126,GLD,"[u'suggested', u'official']",401,296805,,[],,,TalkMarkets
