,text,date,time,tz,message_id,symbol,classification,followers,id,strategy,assets_traded,experience,holding_per,username
0,"['Ctripcom', 'bounced', 'off', 'this', 'Rising', 'trend-line', 'a', 'Wedge', 'has', 'formed', 'as', 'the', '50200', 'SMA', 'collide', '$CTRP']",2014-11-29,10:46:49,EST,29725282,CTRP,"[u'suggested', u'official']",30650,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
1,"['need', 'to', 're-do', 'this', 'gt', 'Santa', 'Claus', 'Rally', 'in', 'G-20', 'Countries', 'but', 'caution', 'last', 'year', '$EWZ', 'got', 'butchered', '$EWZ']",2014-11-29,10:44:43,EST,29725262,EWZ,[u'suggested'],23476,123468,Technical,[u'Equities'],Novice,Day Trader,paststat
2,"['Mon', 'will', 'be', '28', 'days', 'amp', '2', 'above', 'new', 'highs', 'Ave', 'from', 'v-bottom', 'last', '2', 'yrs-39', 'days36', 'higher', '$SPX', '$SPY']",2014-11-29,10:39:58,EST,29725228,SPX,[u'suggested'],12822,122337,Technical,"[u'Equities', u'Options']",,,Sassy_SPY
3,"['Here', 'Comes', '$60', 'Oil', 'as', 'OPEC', 'Tests', 'US', 'Shale', '$USO', '$XLE']",2014-11-29,10:34:11,EST,29725185,USO,[u'suggested'],22810,10140,Fundamental,[u'Equities'],Professional,Long Term Investor,jessefelder
4,"['Nasdaq', 'Remains', 'Focused', 'On', 'Growth', 'From', 'Acquisitions', '$NDAQ', '$ICE', '$CME', '$CBOE']",2014-11-29,10:18:18,EST,29725060,CME,"[u'suggested', u'official']",1043,296805,,[],,,TalkMarkets
5,"['My', 'latest', '@seeitmarket', 'post', 'Cyber', 'Monday', 'week', 'is', 'huge', 'for', 'Amazon', '$amzn', '$qqq']",2014-11-29,10:17:48,EST,29725059,AMZN,"[u'suggested', u'official']",2074,18652,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,atmcharts
6,"['quot', '@ivanhoff', 'The', 'Best', 'Trades', 'of', '2014', '$STUDY', 'quot']",2014-11-29,10:16:20,EST,29725052,STUDY,[u'suggested'],712,30973,Momentum,"[u'Equities', u'Options', u'Futures']",Professional,Swing Trader,Global_Trader
7,"['quot', '@StockTwits', 'Saturday', '$STUDY', 'Not', 'everything', 'is', 'black', 'or', 'white', 'wrong', 'or', 'right', 'Know', 'your', 'timeframe', 'via', '@zortrades&quot']",2014-11-29,10:09:01,EST,29725006,STUDY,"[u'suggested', u'official']",3006,45,Technical,"[u'Equities', u'Options']",Professional,Position Trader,derekhernquist
8,"['Been', 'discussing', '$TLT', 'for', 'a', 'couple', 'weeks', 'Playing', 'out', 'very', 'nicely', 'Any', 'pull-back', 'would', 'be', 'a', 'good', 'buy']",2014-11-29,10:04:31,EST,29724980,TLT,[u'suggested'],12821,122337,Technical,"[u'Equities', u'Options']",,,Sassy_SPY
9,"['The', 'Best', 'Long', 'Term', 'Dividend', 'Stocks', 'by', 'Many', 'Backus', '$SNH']",2014-11-29,10:01:58,EST,29724959,SNH,"[u'suggested', u'official']",1043,296805,,[],,,TalkMarkets
10,"['Chips', 'Wood', 'Wings', 'and', 'Beer', 'quotreview', 'of', 'these', 'names', 'quot', '$ADI', '$LL', '$BUD', '$BWLD']",2014-11-29,09:53:07,EST,29724905,BWLD,[u'suggested'],24431,32357,Technical,[u'Equities'],Professional,Position Trader,chartsmarter
11,"['If', 'you', 'came', 'across', 'an', 'amazingly', 'insightful', 'post', 'this', 'week', 'worthy', 'of', 'further', 'study', 'please', 'share', 'on', 'StockTwits', 'with', '$STUDY', 'cashtag']",2014-11-29,09:50:03,EST,29724884,STUDY,"[u'ir', u'suggested', u'official']",93032,170,,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Novice,,StockTwits
