,text,date,time,tz,message_id,symbol,classification,followers,id,strategy,assets_traded,experience,holding_per,username
0,"['G-III', 'Apparel', 'seeing', 'some', 'Topping', 'Tails', 'post-Earnings', 'as', 'RSI', 'pokes', 'at', '70', '$GIII']",2014-12-4,10:49:49,EST,29889953,GIII,"[u'suggested', u'official']",455,207894,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,PresidiumCap
1,"['HUB', 'highyield', 'bonds', 'trade', 'above', 'tack-on', 'pricing', 'amid', 'mixed', 'highyield', 'mart', '$JNK', '$HYG', '$HYLD']",2014-12-4,10:49:06,EST,29889874,HYG,"[u'suggested', u'official']",6133,81029,,[],,,lcdnews
2,"['every', 'dog', 'has', 'its', 'day', 'beginning', 'of', 'the', 'end', 'quot', '@sspencersmb', 'something', 'for', 'the', 'bears', '$SPY', 'quot']",2014-12-4,10:48:54,EST,29889857,SPY,"[u'suggested', u'official']",21978,74,Momentum,"[u'Equities', u'Options', u'Forex']",Professional,Swing Trader,sspencer_smb
3,"['Say', 'GOODBYE', 'to', 'Kmart', '$SHLD', '$WMT', '$TGT', '$BBY']",2014-12-4,10:48:43,EST,29889844,SHLD,"[u'suggested', u'official']",955,26387,,[],,,BrianSozzi
4,"['I', 'wrote', 'about', 'Watson', 'and', 'how', 'it', '39s', 'probably', '$IBM', '39s', 'best', 'shot', 'to', 'turn', 'things', 'around']",2014-12-4,10:48:08,EST,29889790,IBM,"[u'suggested', u'official']",21890,34354,Fundamental,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Professional,Long Term Investor,MicroFundy
5,"['A', 'reminder', '$SPY', 'sentiment', 'Currently', '54', 'bullish', 'vs', '46', 'bearish']",2014-12-4,10:46:50,EST,29889668,SPY,"[u'ir', u'suggested', u'official']",93984,170,,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Novice,,StockTwits
6,"['$NOAH', 'reaching', '19', 'above', '10-day', 'sma', '19', '22', 'above', 'the', 'moving', 'average', 'is', 'short-term', 'extended']",2014-12-4,10:46:56,EST,29889676,NOAH,"[u'suggested', u'official']",32399,13740,,[u'Equities'],Professional,,hertcapital
7,"['Incyte', '$INCY', 'wins', 'expanded', 'FDA', 'approval', 'of', 'Jakafi', 'in', 'PV']",2014-12-4,10:46:45,EST,29889663,INCY,"[u'suggested', u'official']",39699,223547,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Day Trader,FinancialJuice
8,"['Mid', 'Morning', 'Daily', '$ung', 'quick', 'glance', 'waves', 'trends', 'RSI', 'amp', 'perspective', 'gt', 'gt', 'gt']",2014-12-4,10:46:11,EST,29889613,UNG,[u'suggested'],25537,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
9,"['UBS', 'downgrades', 'Wal-Mart', '$WMT', 'to', 'Neutral', 'from', 'Buy']",2014-12-4,10:46:07,EST,29889608,WMT,"[u'suggested', u'official']",4680,75605,Technical,"[u'Equities', u'Options']",Professional,Position Trader,tradespoon
10,"['Sentiment', 'in', 'the', 'major', 'currencies', 'is', 'getting', 'pretty', 'extreme', '$USDJPY', '$EURUSD']",2014-12-4,10:45:17,EST,29889549,EURUSD,[u'suggested'],23182,10140,Fundamental,[u'Equities'],Professional,Long Term Investor,jessefelder
11,"['Out', '$PLUG', 'looks', 'like', 'a', 'shortie', 'now', '29', 'from', '22']",2014-12-4,10:45:16,EST,29889545,PLUG,[u'suggested'],4001,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
12,"['Traders', 'are', 'Shunning', 'Hedges', 'Again', '@JLyonsFundMgmt', '$SPY', 'RedFlag']",2014-12-4,10:44:45,EST,29889479,SPY,"[u'suggested', u'official']",7981,6979,Growth,"[u'Equities', u'Options']",Professional,Swing Trader,chicagosean
13,"['Gap', 'Fill', 'move', 'for', 'Shire', 'continues', 'but', 'has', 'a', 'new', 'foe', 'now', 'the', '50', 'SMA', 'I', 'think', 'it', 'goes', 'right', 'through', 'it', '$SHPG']",2014-12-4,10:44:34,EST,29889466,SHPG,"[u'suggested', u'official']",455,207894,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,PresidiumCap
14,"['$TICK', 'cumulative', 'hmmm', 'looking', 'more', 'bearish', 'FWIW', 'obey', 'your', 'stops', '$XLB', 'trades']",2014-12-4,10:44:31,EST,29889460,XLB,[u'suggested'],2414,21210,Technical,"[u'Equities', u'Options', u'Futures', u'Bonds']",Professional,Swing Trader,Cousin_Vinny
