,text,date,time,tz,message_id,symbol,classification,followers,id,strategy,assets_traded,experience,holding_per,username
0,"['Tech', 'sector', 'etf', '$XLK', 'up', 'to', 'supportresistance', 'line', 'below', 'overhead', 'from', 'Nov-Dec', 'multi-year', 'highs']",2014-12-23,00:12:43,EST,30572087,XLK,[u'suggested'],4696,1406,Global Macro,"[u'Equities', u'Bonds']",Professional,Position Trader,macroQmicro
1,"['10-Sector', 'gt', '$XLV', '$XLF', '$XLU', '$XLY', '$XLP', '$XLI', '$ITB', '$XLK', '$XLB', '$XLE', 'Yesterday', 'gt', '$XLV', '$XLF', '$XLY', '$XLU', '$XLP', '$XLK', '$XLI', '$ITB', '$XLB', '$XLE']",2014-12-23,00:04:37,EST,30571997,ITB,[u'suggested'],4696,1406,Global Macro,"[u'Equities', u'Bonds']",Professional,Position Trader,macroQmicro
2,"['10-Sector', 'strongest', 'healthcare', '$XLV', 'weakest', 'energy', '$XLE', 'strongest', 'today', 'energy', '$XLE', 'weakest', 'today', 'healthcare', '$XLV']",2014-12-23,00:04:34,EST,30571995,XLE,[u'suggested'],4696,1406,Global Macro,"[u'Equities', u'Bonds']",Professional,Position Trader,macroQmicro
3,"['$MACRO', 'gt', '$TLT', '$UUP', '$FXI', '$IWM', '$QQQ', '$SPY', '$GLD', '$FEZ', '$TIP', '$EEM', '$JNK', '$USO', 'Yesterday', 'gt', '$TLT', '$UUP', '$QQQ', '$SPY', '$IWM', '$FXI', '$GLD', '$FEZ', '$TIP', '$EEM', '$JNK', '$USO']",2014-12-23,00:00:38,EST,30571941,EEM,[u'suggested'],4696,1406,Global Macro,"[u'Equities', u'Bonds']",Professional,Position Trader,macroQmicro
4,"['2', 'Absolute', 'Return', 'MutualFunds', 'To', 'Enhance', 'And', 'Protect', 'A', 'Strategy', '$VMNFX', '$VFINX', '$NAESX', '$VIMSX', '$VBIIX', '$BPLEX']",2014-12-22,23:58:53,EST,30571908,VFINX,"[u'suggested', u'official']",1540,296805,,[],,,TalkMarkets
5,"['The', 'Failure', 'of', 'Non-Traditional', 'Bonds', 'in', '2014', '$AGG', '$MUB', '$JNK', '$BKLN']",2014-12-22,23:56:44,EST,30571878,AGG,"[u'suggested', u'official']",21624,916,Fundamental,[u'Equities'],Professional,Long Term Investor,ycharts
6,"['December', '22', '2014', 'RS', 'Movers', '$ITA', '$IAT', '$IHE', '$ARIA', '$STX', '$EZPW', '$UNP', '$GILD', '$XL', '$HAS', '$KDVN', '$LLTC', '$RL', '$BOFI', '$SBUX']",2014-12-22,23:53:21,EST,30571827,ARIA,"[u'suggested', u'official']",25365,16249,Technical,"[u'Equities', u'Options', u'Bonds']",Professional,,gtlackey
7,"['Safe', '4', 'Yield', 'Positioned', 'for', 'Energy', 'Rebound', '$CVX', '$SPY', '$JNK']",2014-12-22,23:40:56,EST,30571632,CVX,"[u'suggested', u'official']",21623,916,Fundamental,[u'Equities'],Professional,Long Term Investor,ycharts
8,"['quot', '@ToddSullivan', 'Disney', 'World', 'confirms', 'accepting', 'Apple', 'Pay', 'beginning', 'December', '24', '$DIS', '$AAPL', 'quot']",2014-12-22,23:40:50,EST,30571631,AAPL,"[u'suggested', u'official']",2114,237666,Value,"[u'Equities', u'Options', u'Forex', u'Bonds']",Professional,Position Trader,SeanDavid
9,"['quot', '@DrDuru', '@faithmight', 'so', 'yeah', 'relative', 'basis', 'she', 'is', 'more', 'hawkish', 'In', 'a', 'Carney', 'kind', 'of', 'way', 'quot', 'Ha', 'Yes', '$FED']",2014-12-22,23:38:28,EST,30571598,FED,[u'suggested'],7907,4560,Technical,[u'Forex'],Professional,Swing Trader,faithmight
10,"['Its', 'all', 'ball', 'bearings', 'and', 'utilities', '$UTH']",2014-12-22,23:31:15,EST,30571478,UTH,"[u'suggested', u'official']",91877,5,Momentum,[u'Equities'],Intermediate,Position Trader,howardlindzon
11,"['Disney', 'World', 'confirms', 'accepting', 'Apple', 'Pay', 'beginning', 'December', '24', '$DIS', '$AAPL']",2014-12-22,23:28:02,EST,30571428,AAPL,"[u'suggested', u'official']",26468,18,Value,"[u'Equities', u'Options', u'Private Companies']",Professional,Long Term Investor,ToddSullivan
12,"['$CLR', 'Billionaire', 'Harold', 'Hamm', 'Slashes', '2015', 'Drilling', 'On', 'Low', 'Oil', 'Prices', 'by', '$25', 'bil', 'ouch', '$OIH', 'via', '@forbes']",2014-12-22,23:24:46,EST,30571379,OIH,[u'suggested'],19354,31117,Technical,"[u'Equities', u'Options', u'Futures']",Professional,Swing Trader,JFinDallas
