,text,date,time,tz,message_id,symbol,classification,followers,id,strategy,assets_traded,experience,holding_per,username
0,"['USD', 'EUR', 'JPY', 'GBP', 'AUD', 'Outlooks', 'For', 'The', 'Coming', 'Week', 'Morgan', 'Stanley', '$EURUSD', '$USDJPY', '$GBPUSD', '$AUDUSD', '$USDX']",2014-11-9,00:27:47,EST,29009311,AUDUSD,"[u'suggested', u'official']",6097,185031,Global Macro,"[u'Forex', u'Bonds']",Professional,,eFXnews
1,"['Lots', 'of', 'long', 'setups', 'folks', 'heading', 'into', 'next', 'week', 'Black', 'Friday', 'and', 'Christmas', 'are', 'coming', 'low', 'volume', 'push', 'higher', 'IMHO', 'for', 'holidays', '$STUDY']",2014-11-9,00:25:11,EST,29009289,STUDY,[u'suggested'],3454,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
2,"['$KO', 'here', 'on', 'daily', 'poised', 'for', 'higher', 'I', 'heard', 'some', 'bullish', 'flow', 'awhile', 'back']",2014-11-9,00:23:31,EST,29009281,KO,[u'suggested'],3454,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
3,"['$JPM', 'on', 'watch', 'for', 'a', 'breakout', 'as', 'well']",2014-11-9,00:15:52,EST,29009251,JPM,[u'suggested'],3453,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
4,"['$SODA', 'pop', 'has', 'been', 'incredibly', 'quiet', 'Another', 'big', 'move', 'is', 'coming', 'BB', 'is', 'compressing']",2014-11-9,00:14:46,EST,29009241,SODA,[u'suggested'],3455,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
5,"['$PNRA', 'daily', 'for', 'a', 'long', 'setup']",2014-11-9,00:13:32,EST,29009230,PNRA,[u'suggested'],3453,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
6,"['$EXPE', 'wants', 'to', 'go', 'Looks', 'much', 'better', 'than', 'its', 'counterparts', '$PCLN', '$TRIP']",2014-11-9,00:08:20,EST,29009201,EXPE,[u'suggested'],3454,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
7,"['$SKX', 'another', 'one', 'to', 'watch', 'next', 'week', 'as', 'a', 'long', 'setup']",2014-11-9,00:07:40,EST,29009199,SKX,[u'suggested'],3453,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
8,"['$LULU', 'gt', '200', 'DMA', 'long', 'setup', 'We', 'just', 'opened', 'a', 'new', 'store', 'in', 'our', 'biggest', 'mall']",2014-11-9,00:04:38,EST,29009175,LULU,[u'suggested'],3454,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
9,"['$CRM', 'on', 'breakout', 'watch', 'too']",2014-11-9,00:02:59,EST,29009151,CRM,[u'suggested'],3453,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
10,"['$RDEN', 'here', 'looks', 'good', 'for', 'a', 'long', 'setup']",2014-11-9,00:01:10,EST,29009135,RDEN,[u'suggested'],3453,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
11,"['$MA', 'losing', 'some', 'momentum', 'here', 'vs', '$V', 'Will', '$V', 'follow']",2014-11-8,23:59:44,EST,29009127,MA,[u'suggested'],3454,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
12,"['$TIF', 'for', 'Christmas', 'I', '39ve', 'yet', 'to', 'watch', 'the', 'classic', 'Audrey', 'Hepburn']",2014-11-8,23:54:00,EST,29009092,TIF,[u'suggested'],3453,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
13,"['$VMW', 'still', 'feeling', 'the', 'brunt', 'of', 'its', 'ER', 'Has', 'yet', 'to', 'gap', 'fill']",2014-11-8,23:52:44,EST,29009086,VMW,[u'suggested'],3453,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
14,"['$BABA', 'chart', 'is', 'simply', 'outstanding', 'IPO', 'marked', 'the', 'previous', 'top', 'and', 'now', 'all', 'time', 'highs', 'signals', 'what']",2014-11-8,23:50:36,EST,29009069,BABA,[u'suggested'],3454,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
15,"['I', 'just', 'realized', '$MSFT', 'has', 'reached', 'its', 'all', 'time', 'highs', 'now', 'Quietly', 'Higher', 'than', 'pre-dotcom', 'even']",2014-11-8,23:47:10,EST,29009050,MSFT,[u'suggested'],3454,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
16,"['$GWPH', 'north', 'of', 'its', '50', 'DMA', 'would', 'be', 'lovely', 'for', 'a', 'long']",2014-11-8,23:44:59,EST,29009031,GWPH,[u'suggested'],3453,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
17,"['$F', 'daily', 'is', 'looking', 'much', 'better', 'as', 'well', 'BBs', 'getting', 'compressed', 'ready', 'for', 'expansion']",2014-11-8,23:43:29,EST,29009021,F,[u'suggested'],3453,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
18,"['$WDAY', 'similar', 'setup', 'to', '$SPLK', 'on', 'breakout', 'watch', 'within', 'BB', 'now', 'Weekly', 'poised']",2014-11-8,23:38:44,EST,29009005,SPLK,[u'suggested'],3453,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
19,"['quot', '@BeckyHiu', '$AKAM', 'Bullish', 'flow', '1510', 'Dec-14', '$625', 'C', 'quot', 'lt', 'there', '39s', 'that', 'bullish', 'flow', 'I', 'cited', 'a', 'bullish', 'chart', 'quot']",2014-11-8,23:38:27,EST,29009004,AKAM,[u'suggested'],2492,5890,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,financialtrader
20,"['quot', '@BeckyHiu', 'quot', '@WallStJesus', '$SBUX', 'attracts', 'bullish', 'bet', '114', 'quot', 'lt', 'ha', 'there', '39s', 'that', 'bullish', 'bet', 'I', 'heard', 'quot']",2014-11-8,23:37:45,EST,29009001,SBUX,[u'suggested'],2492,5890,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,financialtrader
21,"['quot', '@BeckyHiu', '$SPLK', 'another', 'long', 'breakout', 'watch', 'here', 'quot']",2014-11-8,23:37:25,EST,29008999,SPLK,[u'suggested'],2492,5890,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,financialtrader
22,"['quot', '@BeckyHiu', '$ORCL', 'another', 'chart', 'of', 'interest', 'for', 'me', 'next', 'week', 'if', 'we', 'can', 'hold', 'here', 'and', 'consolidate', 'gt200', 'DMA', 'quot']",2014-11-8,23:37:23,EST,29008998,ORCL,[u'suggested'],2492,5890,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,financialtrader
23,"['$ICPT', 'killer', 'setup', 'if', 'you', 'could', 'borrow', 'shares', 'last', 'Friday', 'No', 'shares', 'for', 'me']",2014-11-8,23:36:43,EST,29008996,ICPT,[u'suggested'],2492,5890,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,financialtrader
24,"['$SPLK', 'another', 'long', 'breakout', 'watch', 'here']",2014-11-8,23:36:35,EST,29008994,SPLK,[u'suggested'],3453,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
