,text,date,time,tz,message_id,symbol,classification,followers,id,strategy,assets_traded,experience,holding_per,username
0,"['Lockheed', 'Martin', 'Wins', 'Three', 'Defense', 'Contracts', 'Worth', '$626', 'M', '$LMT', '$NOC', '$RTN', '$BA']",2014-11-28,05:33:40,EST,29695101,BA,"[u'suggested', u'official']",1032,296805,,[],,,TalkMarkets
1,"['Falling', 'Oil', 'Prices', 'Impact', 'On', 'EUR', 'JPY', 'CAD', 'GBP', 'RBS', '$EURUSD', '$USDJPY', '$GBPUSD', '$USDCAD']",2014-11-28,05:23:28,EST,29695051,EURUSD,"[u'suggested', u'official']",6400,185031,Global Macro,"[u'Forex', u'Bonds']",Professional,,eFXnews
2,"['Greek', 'GDP', 'Q3', 'F', 'QQ', '07', 'Prev', '07', '$EURUSD', '$MACRO', '$FDAXF']",2014-11-28,05:01:51,EST,29694956,EURUSD,"[u'suggested', u'official']",39137,223547,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Day Trader,FinancialJuice
3,"['Belgian', 'Unemployment', 'Rate', 'Oct', 'MM', '86', 'Prev', '85', '$EURUSD', '$MACRO', '$FDAXF']",2014-11-28,05:00:42,EST,29694949,EURUSD,"[u'suggested', u'official']",39137,223547,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Day Trader,FinancialJuice
4,"['Euro-Zone', 'CPI', 'Estimate', 'Nov', 'YY', '03', 'vs', 'Exp', '03', 'Prev', '04', '$EURUSD', '$MACRO', '$FDAXF']",2014-11-28,05:00:32,EST,29694947,EURUSD,"[u'suggested', u'official']",39137,223547,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Day Trader,FinancialJuice
5,"['Eurozone', 'Unemployment', 'Rate', 'Oct', 'MM', '115', 'vs', 'Exp', '115', 'Prev', '115', '$EURUSD', '$MACRO', '$FDAXF']",2014-11-28,05:00:22,EST,29694945,EURUSD,"[u'suggested', u'official']",39139,223547,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Day Trader,FinancialJuice
6,"['@TMFMike12', 'As', 'it', 'stands', 'Wednesday', '39s', 'move', 'in', '$KMI', 'is', 'a', 'breakout', 'play', 'negated', 'on', 'an', 'undercut', 'of', 'the', 'breakout', 'price', '$42', 'or', 'with', 'stop', 'lt', '$40']",2014-11-28,04:43:58,EST,29694872,KMI,[u'suggested'],11354,1189,Technical,[u'Equities'],Intermediate,Position Trader,fallondpicks
7,"['@TMFMike12', 'When', '$XLE', 'next', 'drops', 'back', 'into', 'my', 'sectorbreadth', '39buy', '39', 'zone', 'then', '$KMI', 'might', 'be', 'worth', 'adding', 'too', 'as', 'an', 'long', 'term', 'hold']",2014-11-28,04:40:35,EST,29694859,XLE,[u'suggested'],11354,1189,Technical,[u'Equities'],Intermediate,Position Trader,fallondpicks
8,"['$DAX', 'has', 'enjoyed', '11', 'strong', 'Xmases', 'in', 'a', 'row', 'But', 'this', 'may', 'not', 'be', 'cause', 'to', 'celebrate', 'straightaway']",2014-11-28,04:40:09,EST,29694856,DAX,"[u'suggested', u'official']",1927,61607,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Position Trader,EdMatts
9,"['@TMFMike12', 'I', 'think', '$KMI', 'will', 'find', 'it', 'hard', 'to', 'resist', 'sector', 'selling', 'if', 'Energy', 'stocks', 'take', 'another', 'plunge', 'to', 'retest', 'October', 'lows']",2014-11-28,04:38:58,EST,29694851,KMI,[u'suggested'],11354,1189,Technical,[u'Equities'],Intermediate,Position Trader,fallondpicks
10,"['@TMFMike12', 'Energy', 'stocks', 'took', 'a', 'bit', 'of', 'a', 'knock', 'over', 'last', 'couple', 'of', 'days', 'bar', '$KMI', 'as', 'they', 'look', 'to', 'recover', 'lost', 'ground']",2014-11-28,04:37:44,EST,29694846,KMI,[u'suggested'],11354,1189,Technical,[u'Equities'],Intermediate,Position Trader,fallondpicks
11,"['UK', 'October', 'house', 'prices', 'rise', '01', 'versus', 'September', 'according', 'to', 'Land', 'Registry', '$MACRO', '$GBPUSD', '$FTSEF']",2014-11-28,04:34:36,EST,29694827,GBPUSD,"[u'suggested', u'official']",39136,223547,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Day Trader,FinancialJuice
12,"['$AUDUSD', 'Trade', 'The', 'Dead', 'Cat', 'Bounce', 'Tactically', 'SocGen']",2014-11-28,04:28:45,EST,29694796,AUDUSD,"[u'suggested', u'official']",6400,185031,Global Macro,"[u'Forex', u'Bonds']",Professional,,eFXnews
13,"['ECB', '39s', 'Nouy', 'says', 'has', 'asked', 'some', 'banks', 'to', 'resubmit', 'their', 'plans', 'for', 'making', 'capital', 'shortfalls', 'from', 'stress', 'test', '$MACRO', '$ECB']",2014-11-28,04:22:50,EST,29694775,MACRO,"[u'suggested', u'official']",39135,223547,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Day Trader,FinancialJuice
14,"['Spanish', 'Current', 'Account', 'Balance', 'Sep', 'MM', '0439bln', 'Prev', '13bln', '$EURUSD', '$MACRO', '$FDAXF']",2014-11-28,04:05:08,EST,29694706,EURUSD,"[u'suggested', u'official']",39134,223547,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Day Trader,FinancialJuice
15,"['Poland', 'GDP', '3Q', 'F', 'QQ', '09', 'Prev', '09', '$EURUSD', '$MACRO', '$FDAXF']",2014-11-28,04:01:19,EST,29694684,EURUSD,"[u'suggested', u'official']",39134,223547,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Day Trader,FinancialJuice
16,"['Italian', 'Unemployment', 'Rate', 'Oct', 'P', 'MM', '132', 'vs', 'Exp', '126', 'Prev', '126', 'Rev', '129', '$EURUSD', '$MACRO', '$FDAXF']",2014-11-28,04:01:08,EST,29694682,EURUSD,"[u'suggested', u'official']",39135,223547,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Day Trader,FinancialJuice
17,"['Bull', 'Of', 'The', 'Day', 'Micron', 'Technology', '$MU']",2014-11-28,03:57:38,EST,29694665,MU,"[u'suggested', u'official']",1030,296805,,[],,,TalkMarkets
18,"['How', 'To', 'Trade', 'Growing', 'Pressures', 'On', 'Herbalife', 's', 'Stock', '$HLF']",2014-11-28,03:36:32,EST,29694609,HLF,[u'suggested'],26159,1402,Technical,"[u'Equities', u'Options', u'Forex']",Intermediate,Swing Trader,DrDuru
19,"['How', 'To', 'Trade', 'Growing', 'Pressures', 'On', 'Herbalife', 's', 'Stock', '$HLF']",2014-11-28,03:36:31,EST,29694608,HLF,"[u'suggested', u'official']",1030,296805,,[],,,TalkMarkets
20,"['Intraday', 'Outlooks', 'For', '$EURUSD', '$Oil', '$USDCAD', 'SEB']",2014-11-28,03:12:43,EST,29694562,EURUSD,"[u'suggested', u'official']",6399,185031,Global Macro,"[u'Forex', u'Bonds']",Professional,,eFXnews
21,"['$AAPL', '$IBM', 'partnership', 'launching', 'in', 'Dec', 'with', 'first', 'IBM', 'products', 'for', 'biz', 'enterprises', 'to', 'run', 'on', 'Mac', 'mobile', 'platform']",2014-11-28,03:04:21,EST,29694530,AAPL,[u'suggested'],32760,22227,Fundamental,[u'Equities'],Intermediate,Long Term Investor,abubnic
22,"['My', 'latest', 'How', 'to', 'Trade', 'Growing', 'Pressures', 'On', 'Herbalife', '39s', 'Stock', '$HLF']",2014-11-28,02:33:59,EST,29694438,HLF,[u'suggested'],26159,1402,Technical,"[u'Equities', u'Options', u'Forex']",Intermediate,Swing Trader,DrDuru
23,"['Markets', 'Await', 'EZ', 'Inflation', 'Data', '$EURUSD']",2014-11-28,02:33:52,EST,29694437,EURUSD,"[u'suggested', u'official']",6399,185031,Global Macro,"[u'Forex', u'Bonds']",Professional,,eFXnews
