,text,date,time,tz,message_id,symbol,classification,followers,id,strategy,assets_traded,experience,holding_per,username
0,"['Trade', 'Ideas', 'For', '$EURUSD', '$USDJPY', '$AUDUSD', 'UBS']",2014-11-19,05:48:27,EST,29397915,AUDUSD,"[u'suggested', u'official']",6277,185031,Global Macro,"[u'Forex', u'Bonds']",Professional,,eFXnews
1,"['quot', '@StockComments', '$UA', '$NKE', 'CNBC', 'UA', 'vs', 'NKE', 'Which', 'has', 'better', 'growth', 'story', 'quot']",2014-11-19,05:46:15,EST,29397894,NKE,"[u'suggested', u'official']",89318,5,Momentum,[u'Equities'],Intermediate,Position Trader,howardlindzon
2,"['This', 'is', 'not', 'a', 'knee', 'jerk', 'We', '39ll', 'see', 'GBP', 'rally', 'Corrective', 'in', 'some', 'on', 'trend', 'in', 'others', '$GBPNZD', '$GBPUSD', '$EURGBP', '$GBPJPY']",2014-11-19,05:36:56,EST,29397813,EURGBP,[u'suggested'],7487,4560,Technical,[u'Forex'],Professional,Swing Trader,faithmight
3,"['Actavis', 'Strikes', '$66', 'Billion', 'Deal', 'For', 'Botox', 'Maker', 'Allergan', '$ACT', '$AGN', '$VRX', '$BIIB']",2014-11-19,05:34:08,EST,29397798,BIIB,"[u'suggested', u'official']",847,296805,,[],,,TalkMarkets
4,"['5', 'Small', 'Caps', 'Moving', 'On', 'Up', '$AAON', '$CYNO', '$ONB', '$SMCI', '$MASI']",2014-11-19,05:34:06,EST,29397797,AAON,"[u'suggested', u'official']",847,296805,,[],,,TalkMarkets
5,"['NAV', 'Premiums', 'Of', 'Certain', 'Precious', 'Metal', 'Trusts', 'And', 'Funds', 'Ukraine', 'Admits', 'Its', 'Gold', 'Is', 'Gone', '$GLD', '$SLV', '$CEF', '$GTU']",2014-11-19,05:34:05,EST,29397796,CEF,"[u'suggested', u'official']",847,296805,,[],,,TalkMarkets
6,"['Housing', 'Index', 'Continues', 'Climb', '$XHB', '$SPY']",2014-11-19,05:34:03,EST,29397795,SPY,"[u'suggested', u'official']",847,296805,,[],,,TalkMarkets
7,"['Russian', 'President', 'Putin', 'says', 'had', 'constructive', 'talks', 'at', 'recent', 'meetings', '$MACRO']",2014-11-19,05:28:56,EST,29397760,MACRO,"[u'suggested', u'official']",38330,223547,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Day Trader,FinancialJuice
8,"['$zbf', 'all', 'things', 'bonds']",2014-11-19,05:28:28,EST,29397758,ZB_F,[u'suggested'],7723,3528,Technical,[u'Futures'],Professional,Day Trader,deBrink
9,"['Given', 'the', 'selloff', 'in', 'GBP', 'on', 'larger', 'timeframes', 'a', 'corrective', 'rally', 'would', 'present', 'some', 'nice', 'opps', 'Consider', 'trend', '$GBPCAD', '$GBPUSD', '$GBPNZD']",2014-11-19,05:21:11,EST,29397738,GBPNZD,[u'suggested'],7486,4560,Technical,[u'Forex'],Professional,Swing Trader,faithmight
10,"['S', 'ampP', 'Trading', 'Levels', '19', 'Nov', '$ESF', 'Support', 'amp', 'Resistance', 'for', 'multiple', 'time-frames', '@', '515', 'AM']",2014-11-19,05:20:10,EST,29397733,ES_F,[u'suggested'],8994,5485,Technical,[u'Futures'],Professional,Day Trader,tradingpoints
11,"['More', 'BS', 'About', 'Oct', '15', 'by', 'Kevin', 'Ferry', '$ZBF', 'That', 'the', 'Ultra', 'Bond', 'went', 'up', '9', 'points', 'on', '165', 'contracts', 'is', 'never', 'mentioned']",2014-11-19,05:13:54,EST,29397700,ZB_F,[u'suggested'],8994,5485,Technical,[u'Futures'],Professional,Day Trader,tradingpoints
12,"['$EMC', 'Strength']",2014-11-19,05:04:01,EST,29397659,EMC,"[u'suggested', u'official']",846,296805,,[],,,TalkMarkets
13,"['Eurozone', 'Construction', 'Output', 'Sep', 'MM', '18', 'Prev', '15', 'Rev', '07', '$EURUSD', '$MACRO', '$FDAXF']",2014-11-19,05:00:32,EST,29397641,EURUSD,"[u'suggested', u'official']",38330,223547,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Day Trader,FinancialJuice
