,text,date,time,tz,message_id,symbol,classification,followers,id,strategy,assets_traded,experience,holding_per,username
0,"['Option', 'Market', 'is', 'Starting', 'to', 'Price', 'in', 'Equilibrium', 'for', '$TSLA', 'Stock', 'pic', 'data', 'via', 'gt', '$STUDY']",2015-1-3,11:59:23,EST,30850862,TSLA,"[u'suggested', u'official']",8127,10056,,[u'Options'],Professional,Position Trader,OphirGottlieb
1,"['Fascinating', 'Look', 'at', 'Recent', '$AMZN', 'Earnings', 'Moves', 'and', 'Risk', 'data', 'via', 'gt', '$STUDY']",2015-1-3,11:52:25,EST,30850817,AMZN,"[u'suggested', u'official']",8127,10056,,[u'Options'],Professional,Position Trader,OphirGottlieb
2,"['quot', '@ToddWenning', 'My', 'latest', 'for', 'Morningstar', 'Seeking', 'Small', 'Cap', 'Moats', 'Tumi', 'Holdings', '$TUMI', '$COH', 'quot']",2015-1-3,11:51:41,EST,30850808,COH,"[u'suggested', u'official']",92625,5,Momentum,[u'Equities'],Intermediate,Position Trader,howardlindzon
3,"['$BABA', 'round', 'numbers', 'make', 'us', 'react']",2015-1-3,11:51:35,EST,30850806,BABA,"[u'suggested', u'official']",66022,881,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,harmongreg
4,"['quot', '@ToddWenning', 'When', 'to', 'Thrown', 'in', 'the', 'Towel', 'on', 'a', 'Stock', '$STUDY', 'quot']",2015-1-3,11:51:32,EST,30850805,STUDY,"[u'suggested', u'official']",92625,5,Momentum,[u'Equities'],Intermediate,Position Trader,howardlindzon
5,"['$XOM', 'chart', 'lt', 'Weekly', 'with', 'Fibs', 'turned', 'on', 'So', 'far', 'holding', 'the', '50', 'retracement', 'from', 'the', '082011-082014', 'highs']",2015-1-3,11:50:41,EST,30850797,XOM,"[u'suggested', u'official']",31688,12134,Technical,"[u'Equities', u'Options', u'Private Companies']",Intermediate,Swing Trader,1nvestor
6,"['$IBM', 'chart', 'lt', 'Weekly', 'chart', 'Going', 'to', 'be', 'a', 'lengthy', 'bottoming', 'process', 'me', 'thinks']",2015-1-3,11:45:59,EST,30850767,IBM,"[u'suggested', u'official']",31688,12134,Technical,"[u'Equities', u'Options', u'Private Companies']",Intermediate,Swing Trader,1nvestor
7,"['Find', 'your', 'trading', 'and', 'investing', 'strategy', 'and', 'stick', 'with', 'it', '$study']",2015-1-3,11:45:09,EST,30850754,STUDY,"[u'suggested', u'official']",92625,5,Momentum,[u'Equities'],Intermediate,Position Trader,howardlindzon
8,"['Energy', 'space', 'still', 'in', 'limbo', 'as', '$USO', 'searches', 'for', 'a', 'bottom', '$RIG', '$XOM']",2015-1-3,11:42:03,EST,30850726,RIG,[u'suggested'],3444,382749,Technical,"[u'Equities', u'Options']",,Swing Trader,Syncubate
9,"['@Caseevaluator', 'Love', 'that', 'he', 'thinks', 'a', 'debt-ridden', 'company', 'like', '$TWTR', 'will', 'be', 'successful', '$AAPL', 'watch', 'one', 'word', 'from', 'him', 'takes', 'the', 'stock', 'down']",2015-1-3,11:41:19,EST,30850719,AAPL,[u'suggested'],34865,22227,Fundamental,[u'Equities'],Intermediate,Long Term Investor,abubnic
10,"['@Caseevaluator', 'Wilson', '=', 'big', 'NYC', 'Venture', 'Capitalist', 'Invested', 'in', '$TWTR', '$ZNGA', '$4', 'SQ', 'so', 'you', 'know', 'where', 'his', 'biases', 'are']",2015-1-3,11:39:09,EST,30850692,TWTR,[u'suggested'],34865,22227,Fundamental,[u'Equities'],Intermediate,Long Term Investor,abubnic
11,"['On', 'the', 'monthly', 'chart', 'for', '$SPY', 'amp', '$DIA', 'DMI', 'spiked', 'up', 'significantly', 'following', 'broad', 'market', 'October', 'sell', 'off', '$STUDY']",2015-1-3,11:38:29,EST,30850685,DIA,[u'suggested'],3444,382749,Technical,"[u'Equities', u'Options']",,Swing Trader,Syncubate
12,"['$CRTO', 'working', 'on', 'building', 'a', 'higher', 'base']",2015-1-3,11:33:21,EST,30850634,CRTO,[u'suggested'],3496,184733,Technical,"[u'Equities', u'Futures', u'Bonds']",Intermediate,,Moench
13,"['Decline', 'of', 'US', 'household', 'income', 'by', 'group', 'Majority', 'is', 'poorer', 'since', '1999', '$STUDY']",2015-1-3,11:24:11,EST,30850532,STUDY,"[u'suggested', u'official']",8127,10056,,[u'Options'],Professional,Position Trader,OphirGottlieb
14,"['quot', '@1nvestor', 'Trade', 'Idea', 'for', '$CF', 'Options', 'quot']",2015-1-3,11:21:02,EST,30850491,CF,"[u'suggested', u'official']",25667,16249,Technical,"[u'Equities', u'Options', u'Bonds']",Professional,Position Trader,gtlackey
15,"['Trade', 'Idea', 'for', '$CF', 'Options']",2015-1-3,11:19:47,EST,30850480,CF,"[u'suggested', u'official']",31688,12134,Technical,"[u'Equities', u'Options', u'Private Companies']",Intermediate,Swing Trader,1nvestor
16,"['Samsung', '$AAPL', 'and', '$BBRY', 'each', 'had', 'interesting', 'years', 'Good', 'quick', 'read']",2015-1-3,11:17:05,EST,30850443,AAPL,"[u'suggested', u'official']",8126,10056,,[u'Options'],Professional,Position Trader,OphirGottlieb
17,"['Range', 'Resources', 'could', 'be', 'making', 'a', 'Higher', 'Low', 'now', 'RSI', 'has', 'avoided', 'testing', '30', 'in', 'recent', 'weeks', '$RRC']",2015-1-3,11:16:32,EST,30850433,RRC,"[u'suggested', u'official']",31687,12134,Technical,"[u'Equities', u'Options', u'Private Companies']",Intermediate,Swing Trader,1nvestor
18,"['@seviay', 'Great', 'article', 'from', 'the', 'archives', 'Mark', 'You', '39re', 'right', '$AAPL', 'iPhone', 'was', 'predicted', 'to', 'fail', 'too', 'Crazy', 'posturing', 'about', 'unknowns']",2015-1-3,11:15:52,EST,30850420,AAPL,[u'suggested'],34864,22227,Fundamental,[u'Equities'],Intermediate,Long Term Investor,abubnic
19,"['quot', '@1nvestor', 'Rare', 'Nasdaq', 'of', 'Stock', 'Abv', '200', 'SMA', 'is', 'seeing', 'a', 'Golden', 'Cross', '$COMPQ', '$NAA200R', 'quot']",2015-1-3,11:13:29,EST,30850400,COMPQ,"[u'suggested', u'official']",66020,881,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,harmongreg
20,"['Rare', 'Nasdaq', 'of', 'Stock', 'Abv', '200', 'SMA', 'is', 'seeing', 'a', 'Golden', 'Cross', '$COMPQ', '$NAA200R']",2015-1-3,11:12:53,EST,30850392,COMPQ,"[u'suggested', u'official']",31688,12134,Technical,"[u'Equities', u'Options', u'Private Companies']",Intermediate,Swing Trader,1nvestor
21,"['January', 'Stock', 'Considerations', 'by', 'Keith', 'Park', '$EMR', '$KRFT', '$GIS', '$JNJ', '$TD', '$BNS', '$RY', '$UL', '$UTX']",2015-1-3,11:12:53,EST,30850393,BNS,"[u'suggested', u'official']",1692,296805,,[],,,TalkMarkets
22,"['Saturday', '$STUDY', 'Session', 'quotnot', 'having', 'a', 'good', 'overall', 'strategy', 'largely', 'means', 'you', 'are', 'wasting', 'your', 'time', 'quot', '@alephblog']",2015-1-3,11:12:13,EST,30850388,STUDY,"[u'suggested', u'official']",92623,5,Momentum,[u'Equities'],Intermediate,Position Trader,howardlindzon
23,"['Saturday', '$STUDY', 'Session', 'Advice', 'for', 'a', 'newborn', 'that', 'is', 'applicable', 'to', 'all', 'via', '@toddwenning&quot']",2015-1-3,11:12:01,EST,30850386,STUDY,"[u'suggested', u'official']",92623,5,Momentum,[u'Equities'],Intermediate,Position Trader,howardlindzon
24,"['Saturday', '$STUDY', 'Session', '@steenbag', 'has', 'begun', 'a', 'regular', 'series', 'on', 'Best', 'Practices', 'in', 'Trading', 'quot']",2015-1-3,11:11:52,EST,30850385,STUDY,"[u'suggested', u'official']",92623,5,Momentum,[u'Equities'],Intermediate,Position Trader,howardlindzon
25,"['Saturday', '$STUDY', 'Session', 'What', 'changes', 'will', 'you', 'make', 'this', 'year', 'to', 'prosper', 'via', '@mikebellafiore']",2015-1-3,11:11:37,EST,30850377,STUDY,"[u'suggested', u'official']",92623,5,Momentum,[u'Equities'],Intermediate,Position Trader,howardlindzon
26,"['Saturday', '$STUDY', 'Session', 'Bad', 'News', 'you', 'can', '39t', 'predict', 'the', 'future', 'Good', 'News', 'That', '39s', 'your', 'advantage', 'via', '@MercenaryJack']",2015-1-3,11:11:21,EST,30850374,STUDY,"[u'suggested', u'official']",92623,5,Momentum,[u'Equities'],Intermediate,Position Trader,howardlindzon
27,"['Saturday', '$STUDY', 'Session', 'quotProfessional', 'traders', 'enter', 'and', 'exit', 'the', 'market', 'with', 'Stop', 'orders', 'quot', 'via', '@MartinKronicle']",2015-1-3,11:11:03,EST,30850371,STUDY,"[u'suggested', u'official']",92625,5,Momentum,[u'Equities'],Intermediate,Position Trader,howardlindzon
28,"['Saturday', '$STUDY', 'Session', 'Unique', 'perspective', 'on', 'bankroll', 'management', '[', 'video', ']', 'courtesy', '@chessNwine']",2015-1-3,11:10:52,EST,30850369,STUDY,"[u'suggested', u'official']",92625,5,Momentum,[u'Equities'],Intermediate,Position Trader,howardlindzon
29,"['Oil', 'Volatility', 'remains', 'in', 'the', 'Box', '$OVX', '$CLF']",2015-1-3,11:06:11,EST,30850329,CL_F,"[u'suggested', u'official']",31686,12134,Technical,"[u'Equities', u'Options', u'Private Companies']",Intermediate,Swing Trader,1nvestor
