,text,date,time,tz,message_id,symbol,classification,followers,id,strategy,assets_traded,experience,holding_per,username
0,"['Likely', 'base', 'till', 'FOMC', '2', 'PM', '$SPY']",2014-11-19,11:59:41,EST,29416848,SPY,[u'suggested'],3688,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
1,"['See', 'Top', 'Name', 'on', 'Unusual', 'Open', 'Interest', 'Report', 'from', 'Yesterday', 'amp', 'Everyday', 'Before', '$OPLK', 'When', 'order', 'flow', 'matters', '$STUDY']",2014-11-19,11:58:43,EST,29416793,OPLK,"[u'suggested', u'official']",5750,10056,,[u'Options'],Professional,Position Trader,OphirGottlieb
2,"['$ZAZA', 'pop', 'on', 'cue']",2014-11-19,11:58:20,EST,29416764,ZAZA,[u'suggested'],29675,1769,Technical,[u'Equities'],Professional,Day Trader,szaman
3,"['$ZAZA', 'on', 'radar', 'Small', 'oil', '39s', 'running']",2014-11-19,11:56:27,EST,29416661,ZAZA,[u'suggested'],29674,1769,Technical,[u'Equities'],Professional,Day Trader,szaman
4,"['$AGIO', '110-120', 'now']",2014-11-19,11:56:00,EST,29416635,AGIO,"[u'suggested', u'official']",49124,151,Technical,"[u'Equities', u'Options', u'Private Companies']",Professional,Swing Trader,upsidetrader
5,"['Gold', 'tradersinvestors', 'It', 'would', 'be', 'worth', 'keeping', 'a', 'close', 'eye', 'on', 'what', '$GLD', 'does', 'here', '$SLV', '$GDX']",2014-11-19,11:55:11,EST,29416592,GDX,"[u'suggested', u'official']",26124,188312,Technical,"[u'Equities', u'Futures', u'Bonds']",Professional,,KimbleCharting
6,"['inverse', 'head', 'and', 'shoulders', 'pattern', 'on', '$INTC', '5', 'min', 'chart']",2014-11-19,11:55:07,EST,29416588,INTC,"[u'suggested', u'official']",3079,32071,Technical,"[u'Equities', u'Futures']",Professional,Swing Trader,SharePlanner
7,"['quot', '@venkysrinivasan', '$AMZN', 'on', '30', 'min', 'Looks', 'neat', 'quot']",2014-11-19,11:55:05,EST,29416585,AMZN,[u'suggested'],3688,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
8,"['$MSFT', 'Keep', 'an', 'Eye', 'On', 'Valuation', 'Fantastic', 'Company', 'Fantastical', 'Valuation']",2014-11-19,11:54:22,EST,29416542,MSFT,"[u'suggested', u'official']",5750,10056,,[u'Options'],Professional,Position Trader,OphirGottlieb
9,"['Energy', '$XLE', '$XOP', 'with', 'some', '$ESF', 'sector', 'leadership', 'as', '$CLF', 'holds', 'above', '$75', 'now', '045']",2014-11-19,11:53:02,EST,29416471,CL_F,[u'suggested'],5274,174360,Technical,"[u'Equities', u'Options', u'Futures']",Intermediate,Day Trader,ep_capital
10,"['$AGIO', 'might', 'go', 'for', '$100', 'club']",2014-11-19,11:52:49,EST,29416454,AGIO,[u'suggested'],29673,1769,Technical,[u'Equities'],Professional,Day Trader,szaman
11,"['what', '39s', 'the', 'bullish', 'case', 'for', '$YUM', 'Headwinds', 'in', 'China', 'throwing', 'hail', 'mary', 'with', 'pizza', 'hut', 'revs', 'down', 'YoY', 'cc', '@BarbarianCap']",2014-11-19,11:52:49,EST,29416452,YUM,"[u'suggested', u'official']",4550,25977,Momentum,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Professional,Position Trader,alextarhini_
12,"['quot', '@Estimize', '$CPA', 'reports', 'after', 'the', 'close', 'Estimize', 'Consensus', '017', 'EPS', 'and', '618M', 'Revs', 'compared', 'to', 'WS', 'quot']",2014-11-19,11:52:39,EST,29416443,CPA,[u'suggested'],22000,3295,Fundamental,[u'Equities'],Intermediate,Long Term Investor,WallStreetBean
13,"['$BABA', 'Through', '11041', 'and', 'you', 'have', 'a', 'nice', 'reversal', 'candle', 'to', 'trade', 'against']",2014-11-19,11:51:30,EST,29416365,BABA,[u'suggested'],24776,186026,Technical,[u'Options'],Professional,Swing Trader,TraderRL23
14,"['$SPY', '15', 'min', 'an', 'hour', 'later', 'overbought', '141', '60', 'min', 'is', 'trying', 'to', 'turn', 'as', 'well']",2014-11-19,11:51:18,EST,29416350,SPY,[u'suggested'],2104,21210,Technical,"[u'Equities', u'Options', u'Futures', u'Bonds']",Professional,Swing Trader,Cousin_Vinny
15,"['$baba', 'nice', 'snags', 'near', '108', 'steady', 'trender', 'now']",2014-11-19,11:50:16,EST,29416290,BABA,[u'suggested'],19577,122643,Momentum,[u'Equities'],Professional,Day Trader,kunal00
16,"['Order', 'Flow', 'Stock', 'of', 'the', 'Day', '$TSM', 'Massive', 'Put', 'Trading', 'pic', 'via', 'gt']",2014-11-19,11:50:16,EST,29416289,TSM,"[u'suggested', u'official']",5750,10056,,[u'Options'],Professional,Position Trader,OphirGottlieb
17,"['I', 'don', '39t', 'need', '2', 'billion', 'actual', 'number', 'variations', 'a', 'pizza', 'personally', '$YUM']",2014-11-19,11:50:08,EST,29416279,YUM,"[u'suggested', u'official']",4549,25977,Momentum,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Professional,Position Trader,alextarhini_
18,"['Long', '$UCO', '@', '$2084', 'Stop-loss', 'under', '$2020', '4', 'of', 'portfolio', 'Flipping', 'the', 'script', 'and', 'going', 'long', 'crude', 'oil', 'with', 'failure', 'to', 'wipeout', 'lower']",2014-11-19,11:49:49,EST,29416251,UCO,[u'suggested'],23815,8482,Technical,[u'Equities'],Professional,Swing Trader,chessNwine
19,"['$BABA', '20', 'day', 'bouncer']",2014-11-19,11:49:42,EST,29416247,BABA,[u'suggested'],24777,186026,Technical,[u'Options'],Professional,Swing Trader,TraderRL23
20,"['Darn', '$DECK', 'is', 'still', 'up', 'nicely', 'Thought', 'I', '39d', 'get', 'a', 'PB', 'to', 'enter']",2014-11-19,11:48:36,EST,29416181,DECK,[u'suggested'],3687,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
21,"['$WMT', 'Here', '39s', 'Walmart', 'going', 'parabolic', '84daily', 'RSI']",2014-11-19,11:48:18,EST,29416156,WMT,[u'suggested'],24777,186026,Technical,[u'Options'],Professional,Swing Trader,TraderRL23
22,"['Selling', 'some', '$BABA', '10810', '10940', 'in', 'chat']",2014-11-19,11:48:10,EST,29416147,BABA,[u'suggested'],29673,1769,Technical,[u'Equities'],Professional,Day Trader,szaman
23,"['$WMT', 'Monthly', 'RSI', '69', 'Weekly', 'RSI', '69']",2014-11-19,11:47:44,EST,29416106,WMT,[u'suggested'],24775,186026,Technical,[u'Options'],Professional,Swing Trader,TraderRL23
24,"['11-19-14', 'Daily', 'Open', 'Interest', 'amp', 'Option', 'Volume', 'Report', '$OPLK', '$HI', '$RCAP', '$MHFI', '$CSTM', '$TSM', 'See', 'the', 'full', 'list']",2014-11-19,11:47:41,EST,29416098,OPLK,"[u'suggested', u'official']",5750,10056,,[u'Options'],Professional,Position Trader,OphirGottlieb
25,"['$WMT', 'Here', '39s', 'Walmart', 'going', 'parabolic', '84daily', 'RSI']",2014-11-19,11:47:18,EST,29416068,WMT,[u'suggested'],24775,186026,Technical,[u'Options'],Professional,Swing Trader,TraderRL23
26,"['11-19-14', 'Daily', 'Covered', 'Call', 'amp', 'Call', 'Spread', 'Report', '$CZR', '$HLF', '$SHLD', '$EA', '$BRCM', '$DOW', 'and', 'more']",2014-11-19,11:45:46,EST,29415962,BRCM,"[u'suggested', u'official']",5749,10056,,[u'Options'],Professional,Position Trader,OphirGottlieb
27,"['$CLF', 'spiking', 'now']",2014-11-19,11:45:29,EST,29415942,CL_F,[u'suggested'],3687,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
28,"['Understanding', 'Investor', 'Anxiety', 'A', 'Perspective', 'On', 'Diversification', '$SPY']",2014-11-19,11:45:25,EST,29415937,SPY,"[u'suggested', u'official']",862,296805,,[],,,TalkMarkets
29,"['Wow', '$GLD', 'did', 'a', 'poopster']",2014-11-19,11:45:17,EST,29415930,GLD,[u'suggested'],3687,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
30,"['Risk', 'Chart', 'of', 'the', 'Day', '1', '$AU', 'Risk', 'Rips', 'to', 'Multi-year', 'Highs', 'pic', 'via', 'gt']",2014-11-19,11:44:52,EST,29415898,AU,"[u'suggested', u'official']",5749,10056,,[u'Options'],Professional,Position Trader,OphirGottlieb
31,"['quot', '@WallStJesus', '$SPY', 'take', 'guess', 'whats', 'leading', 'the', 'action', 'today', 'answer', '=', '107694', 'Nov-14', '207', 'calls', '88', 'on', 'ask', 'quot']",2014-11-19,11:44:25,EST,29415869,SPY,[u'suggested'],3688,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
32,"['Me', 'thinks', 'today', 'is', 'the', 'day', '$AMZN', 'will', 'break', 'above', 'its', '200', 'DMA', 'and', 'stay', 'there', 'if', 'market', 'goes', 'higher', 'RS', 'all', 'day']",2014-11-19,11:44:20,EST,29415861,AMZN,[u'suggested'],3687,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
33,"['$IWN', '$JNUG', '$JDST', '$UGAZ', '$GDX']",2014-11-19,11:43:47,EST,29415817,GDX,[u'suggested'],23813,8482,Technical,[u'Equities'],Professional,Swing Trader,chessNwine
34,"['quot', '@chicagosean', 'Wow', '$WMT', 'quot', 'NICE', 'CALL', 'MR', 'SEAN', 'D']",2014-11-19,11:43:40,EST,29415809,WMT,[u'suggested'],3687,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
35,"['Yield', 'flash', 'crash', 'and', 'teh', 'Feds', '$ZNF', '$TNX', '$TLT', '$ZBF']",2014-11-19,11:43:26,EST,29415789,ZB_F,[u'suggested'],8131,119747,Technical,[u'Futures'],Professional,Day Trader,AheadoftheNews
