,text,date,time,tz,message_id,symbol,classification,followers,id,strategy,assets_traded,experience,holding_per,username
0,"['Social', 'Media', 'Revenue', 'Growth', 'pic', '$FB', '$LNKD', '$TWTR', '$YELP', '$STUDY']",2014-12-23,21:48:06,EST,30615417,FB,"[u'suggested', u'official']",7666,10056,,[u'Options'],Professional,Position Trader,OphirGottlieb
1,"['2014', 'Review', 'Mega', 'Caps', 'Fastest', 'Growing', '$V', '$MA', '$GILD', '$FB', '$STUDY']",2014-12-23,21:47:11,EST,30615413,GILD,"[u'suggested', u'official']",7666,10056,,[u'Options'],Professional,Position Trader,OphirGottlieb
2,"['2014', 'Review', 'Mega', 'Caps', 'Largest', 'Dividend', '$T', '$MO', '$VZ', '$MCD', 'Largest', 'FreeCF', '$TWX', '$HPQ', '$MET', '$VZ', 'Worst', 'FCF', '$GM', '$F', '$STUDY']",2014-12-23,21:45:30,EST,30615389,F,"[u'suggested', u'official']",7666,10056,,[u'Options'],Professional,Position Trader,OphirGottlieb
3,"['New', 'Highs', 'minus', 'New', 'Lows', 'NH-NL', 'ended', 'the', 'day', 'at', '67400', 'new', 'swing', 'high', '$NYA', '$SPY']",2014-12-23,21:44:34,EST,30615379,SPY,[u'suggested'],32600,391,Technical,[u'Equities'],Professional,Swing Trader,jackdamn
4,"['The', 'percent', 'of', 'S', 'ampP-500', 'stocks', 'above', 'their', '50-day', 'moving', 'average', 'ended', 'the', 'day', 'at', '8380', '$SPX', '$SPY']",2014-12-23,21:42:41,EST,30615346,SPX,[u'suggested'],32600,391,Technical,[u'Equities'],Professional,Swing Trader,jackdamn
5,"['The', '$NYMO', 'McClellan', 'Oscillator', 'ended', 'the', 'day', 'at', '3078', '$NYA', '$SPY']",2014-12-23,21:41:10,EST,30615326,SPY,[u'suggested'],32600,391,Technical,[u'Equities'],Professional,Swing Trader,jackdamn
6,"['More', 'on', 'Casual', 'Dining', 'Stocks', 'Dragonfly', 'Capital', '$sonc', '$wen', '$rrgb', '$jack']",2014-12-23,21:39:01,EST,30615290,JACK,"[u'suggested', u'official']",65608,881,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,harmongreg
7,"['@seeitmarket', 'Energy', 'Summation', 'Index', 'Signaled', 'quotTradable', 'quot', 'Bottom', 'In', 'Energy', 'Stocks', '$XLE', '$CVX', '$COP', '$XOM', '$CLF', '$UCO']",2014-12-23,21:38:36,EST,30615287,CL_F,"[u'suggested', u'official']",2551,18652,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,atmcharts
8,"['$MGNX', 'If', 'some', 'kind', 'soul', 'wants', 'to', 'post', 'a', 'chart', 'with', 'some', 'fibs', 'I', 'wouldn', '39t', 'mind']",2014-12-23,21:29:21,EST,30615138,MGNX,[u'suggested'],451,58660,Value,[u'Equities'],Intermediate,Position Trader,Thorgood
9,"['With', '$AUDNZD', 'at', 'important', '19', 'year', 'levels', 'the', 'longer', 'term', 'and', 'shorter', 'term', 'trader', 'could', 'bat', 'this', 'one', 'around', 'over', 'the', 'holidays']",2014-12-23,21:16:49,EST,30614980,AUDNZD,"[u'suggested', u'official']",8450,110145,Technical,"[u'Equities', u'Options', u'Forex']",,,JWagnerFXTrader
10,"['quot', '@TopTraderStocks', 'Gilead', 'Main', 'supports', 'and', 'resistances', 'Day', 'Update', '$GILD', 'quot', 'Good', 'map', 'for', 'those', 'don', '39t', 'care', 'for', 'DCF']",2014-12-23,21:13:01,EST,30614928,GILD,"[u'suggested', u'official']",7342,15521,Fundamental,"[u'Equities', u'Futures']",Professional,Swing Trader,KevinBCook
11,"['$SWIR', 'really', 'liking', 'this', 'one', 'today', 'mostly', 'because', 'it', 'isn', '39t', 'BIOTECH', 'lol', 'LONG']",2014-12-23,21:11:36,EST,30614907,SWIR,[u'suggested'],451,58660,Value,[u'Equities'],Intermediate,Position Trader,Thorgood
12,"['$NEM', 'Holding', 'lower', 'amp', 'still', 'weak', 'within', 'a', 'consolidated', 'range', '=', 'great', 'rr', 'for', 'a', 'short', 'swing']",2014-12-23,21:10:23,EST,30614886,NEM,[u'suggested'],26324,143396,Technical,[u'Equities'],Intermediate,Swing Trader,BenCBanks
13,"['Scanning', 'through', 'some', 'charts', 'amp', '$YHOO', 'stuck', 'out', 'as', 'a', 'good', 'ex', 'of', 'a', 'Potential', '39Topping', 'Pattern', '39']",2014-12-23,21:09:14,EST,30614869,YHOO,[u'suggested'],26324,143396,Technical,[u'Equities'],Intermediate,Swing Trader,BenCBanks
