,text,date,time,tz,message_id,symbol,classification,followers,id,strategy,assets_traded,experience,holding_per,username
0,"['$USDJPY', 'Is', 'It', 'Time', 'To', 'Be', 'Contrarian', 'BofA', 'Merrill']",2014-11-24,05:44:50,EST,29563094,USDJPY,"[u'suggested', u'official']",6339,185031,Global Macro,"[u'Forex', u'Bonds']",Professional,,eFXnews
1,"['112414', 'Morning', 'Fibs', 'and', 'Calendar', '$TFF', '$NQF', '$ESF', '$YMF']",2014-11-24,05:40:44,EST,29563080,ES_F,[u'suggested'],23908,32596,Technical,[u'Futures'],Professional,Day Trader,TheFibDoctor
2,"['Interview', 'AOL', 'On', 'Going', 'Global', 'Its', 'Rumored', 'Merger', 'With', 'Yahoo', 'EmergingMarkets', 'amp', 'More', '$AOL', '$YHOO']",2014-11-24,05:33:51,EST,29563063,YHOO,"[u'suggested', u'official']",953,296805,,[],,,TalkMarkets
3,"['My', 'new', 'book', 'will', 'feature', 'best', 'practices', 'contributed', 'by', 'traders', 'Here', '39s', 'how', 'you', 'can', 'participate', '$STUDY']",2014-11-24,05:22:34,EST,29563012,STUDY,"[u'suggested', u'official']",33300,10031,Technical,"[u'Equities', u'Futures']",Intermediate,Day Trader,steenbab
4,"['$zbf', 'all', 'things', 'bonds']",2014-11-24,05:21:51,EST,29563006,ZB_F,[u'suggested'],7857,3528,Technical,[u'Futures'],Professional,Day Trader,deBrink
5,"['30', 'Yr', 'Treasury', 'Trading', 'Levels', '24', 'Nov', '$ZBF', 'Support', 'amp', 'resistance', 'for', 'multiple', 'time-frames']",2014-11-24,05:08:39,EST,29562944,ZB_F,[u'suggested'],9145,5485,Technical,[u'Futures'],Professional,Day Trader,tradingpoints
6,"['Trade', 'Ideas', 'For', '$EURUSD', '$USDJPY', '$NZDUSD', 'UBS']",2014-11-24,04:56:08,EST,29562894,EURUSD,"[u'suggested', u'official']",6339,185031,Global Macro,"[u'Forex', u'Bonds']",Professional,,eFXnews
7,"['Alibaba', 'Faces', 'Its', 'Most', 'Dangerous', 'Moment', '$BABA']",2014-11-24,04:46:47,EST,29562855,BABA,"[u'suggested', u'official']",953,296805,,[],,,TalkMarkets
8,"['S', 'ampP', 'Trading', 'Levels', '24', 'Nov', '$ESF', 'Support', 'amp', 'Resistance', 'for', 'multiple', 'time-frames']",2014-11-24,04:42:42,EST,29562842,ES_F,[u'suggested'],9145,5485,Technical,[u'Futures'],Professional,Day Trader,tradingpoints
9,"['The', 'Best', '5', 'Growth', 'Stocks', '$JAH', '$NKE', '$ORLY', '$ABC', '$TASR']",2014-11-24,04:35:26,EST,29562811,ORLY,"[u'suggested', u'official']",952,296805,,[],,,TalkMarkets
10,"['T2108', 'Update', 'Overbought', 'For', 'A', 'Hot', 'Minute', 'With', 'Breakout', 'Charts', 'Galore', '$NFLX', '$TEX', '$CNX', '$AMZN', '$WIX', '$KING']",2014-11-24,04:08:54,EST,29562660,AMZN,[u'suggested'],26163,1402,Technical,"[u'Equities', u'Options', u'Forex']",Intermediate,Swing Trader,DrDuru
11,"['T2108', 'Update', 'Overbought', 'For', 'A', 'Hot', 'Minute', 'With', 'Breakout', 'Charts', 'Galore', '$NFLX', '$TEX', '$CNX', '$AMZN', '$WIX', '$KING']",2014-11-24,04:08:52,EST,29562659,AMZN,"[u'suggested', u'official']",951,296805,,[],,,TalkMarkets
12,"['Rebuilding', 'Of', 'EUR', 'Shorts', 'Ahead', 'Of', 'Potential', 'December', 'ECB', 'Move', 'BNPP', '$EURUSD', '$EURGBP']",2014-11-24,04:06:03,EST,29562639,EURGBP,"[u'suggested', u'official']",6338,185031,Global Macro,"[u'Forex', u'Bonds']",Professional,,eFXnews
13,"['The', 'Best', 'And', 'Worst', 'Performing', 'Assets', 'During', 'Thanksgiving', 'Week', 'by', 'Tyler', 'Durden', '$BAC']",2014-11-24,04:03:45,EST,29562631,BAC,"[u'suggested', u'official']",951,296805,,[],,,TalkMarkets
14,"['AmazonTravel', 'Amazon', 'Plans', 'To', 'Launch', 'A', 'Travel', 'Service', 'And', 'Hotel', 'Booking', '$AMZN']",2014-11-24,04:03:43,EST,29562630,AMZN,"[u'suggested', u'official']",951,296805,,[],,,TalkMarkets
15,"['German', 'IFO', 'Business', 'Climate', 'Nov', 'MM', '1047', 'vs', 'Exp', '1030', 'Prev', '1032', '$EURUSD', '$MACRO', '$FDAXF']",2014-11-24,04:00:34,EST,29562609,EURUSD,"[u'suggested', u'official']",38792,223547,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Day Trader,FinancialJuice
16,"['Overreaching', 'Enthusiasm', '$SPX', '$COMP', '$SOX', '$RUT']",2014-11-24,03:59:04,EST,29562595,SPX,"[u'suggested', u'official']",953,296805,,[],,,TalkMarkets
17,"['Weekly', 'Chart', 'Pack', '$EEM', '$FDO', '$GLD', '$YELP', '$TSN', '$VIX', '$AAPL', '$BBRY', '$CRM', '$FB']",2014-11-24,03:47:37,EST,29562555,VIX,"[u'suggested', u'official']",951,296805,,[],,,TalkMarkets
18,"['Insider', 'Trading', 'Report', 'Notable', 'Buys', 'And', 'Sales', '$AHT', '$AINC', '$AON', '$APD', '$RAX', '$SFXE', '$SCHW', '$LNG', '$JAH', '$PCLN', '$JBHT']",2014-11-24,03:39:07,EST,29562523,LNG,"[u'suggested', u'official']",950,296805,,[],,,TalkMarkets
19,"['How', 'To', 'Find', 'The', 'Best', 'Sector', 'ETFs', '$PMR', '$FSTA', '$OIH', '$KBWP', '$IHI', '$XLI', '$TDIV', '$XLB', '$PBS', '$XLU']",2014-11-24,03:33:39,EST,29562499,OIH,"[u'suggested', u'official']",949,296805,,[],,,TalkMarkets
20,"['$OMED', 'Offers', 'Data', 'From', 'Demcizumab', '$CELG', 'Receives', 'Positive', 'CHMP', 'Opinion', 'For', 'OTEZLA']",2014-11-24,03:24:13,EST,29562472,CELG,"[u'suggested', u'official']",949,296805,,[],,,TalkMarkets
21,"['Intraday', 'Outlooks', 'For', 'USD', 'Index', '$EURUSD', '$EURJPY', 'SP500', 'SEB', '$SPX', '$USDX']",2014-11-24,03:17:19,EST,29562440,EURJPY,"[u'suggested', u'official']",6337,185031,Global Macro,"[u'Forex', u'Bonds']",Professional,,eFXnews
22,"['$SHLD', 'Revenue', 'and', 'Gross', 'Margin', 'Trend']",2014-11-24,02:30:35,EST,29562296,SHLD,[u'suggested'],2177,394798,,[],,,CapitalMarketLabs
23,"['$SHLD', 'Funds', 'from', 'Ops', 'Cash', 'Short', 'Term', 'Debt', 'Uh-oh']",2014-11-24,02:29:26,EST,29562287,SHLD,[u'suggested'],2177,394798,,[],,,CapitalMarketLabs
24,"['One', 'very', 'grim', 'picture', '$SHLD', 'vs', 'Retailers', 'gt', '$1', 'Billion', 'Mkt', 'Cap', 'Rev', 'Growth', 'vs', 'Gross', 'Profit', 'Growth']",2014-11-24,02:28:15,EST,29562280,SHLD,[u'suggested'],2177,394798,,[],,,CapitalMarketLabs
25,"['Forecasts', 'For', 'Major', 'Currencies', 'amp', 'AUD', 'Crosses', 'NAB', '$EURUSD', '$USDJPY', '$AUDUSD', '$AUDJPY', '$AUDNZD', '$GBPUSD']",2014-11-24,02:07:54,EST,29562192,AUDJPY,"[u'suggested', u'official']",6337,185031,Global Macro,"[u'Forex', u'Bonds']",Professional,,eFXnews
26,"['$GCF', 'Gold', 'future', 'bull', 'bias', 'through', '1207', 'retrace', 'for', '121617', 'area', 'into', 'midweek', 'maybe', '122629']",2014-11-24,01:43:19,EST,29562114,GC_F,"[u'suggested', u'official']",1810,243492,Technical,"[u'Equities', u'Forex', u'Futures', u'Bonds']",Professional,,Market_Chartist
27,"['$FESXF', 'EuroSTOXX', 'surges', 'through', 'our', 'target', 'area', 'flagged', 'below', 'at', '317781', 'risk', 'to', '32272831', 'next']",2014-11-24,01:41:39,EST,29562111,FESX_F,"[u'suggested', u'official']",1810,243492,Technical,"[u'Equities', u'Forex', u'Futures', u'Bonds']",Professional,,Market_Chartist
28,"['$BUND', 'Bund', 'future', 'daily', 'chart', 'with', 'upside', 'risk', 'to', '1524749', 'momentum', '8-day', 'RSI', 'rising', 'not', 'OB']",2014-11-24,01:39:41,EST,29562105,BUND,"[u'suggested', u'official']",1810,243492,Technical,"[u'Equities', u'Forex', u'Futures', u'Bonds']",Professional,,Market_Chartist
29,"['$BUND', 'Bund', 'future', 'bull', 'bias', 'above', '15208', 'cycle', 'peak', 'break', 'here', 'aims', 'for', '15221', 'maybe', '1524749']",2014-11-24,01:38:18,EST,29562098,BUND,"[u'suggested', u'official']",1810,243492,Technical,"[u'Equities', u'Forex', u'Futures', u'Bonds']",Professional,,Market_Chartist
30,"['$USDCAD', 'USDCAD', 'key', 'trend', 'neck', 'line', 'support', 'focus', 'at', '11177', 'today', 'break', 'sees', 'more', 'bearish', 'shift']",2014-11-24,01:36:22,EST,29562088,USDCAD,"[u'suggested', u'official']",1810,243492,Technical,"[u'Equities', u'Forex', u'Futures', u'Bonds']",Professional,,Market_Chartist
31,"['$USDCAD', 'USDCAD', 'bear', 'bias', 'through', '11212', 'minor', 'prop', 'amp', '11192', 'Friday', 'low', 'for', 'critical', 'support', '11177']",2014-11-24,01:35:30,EST,29562086,USDCAD,"[u'suggested', u'official']",1810,243492,Technical,"[u'Equities', u'Forex', u'Futures', u'Bonds']",Professional,,Market_Chartist
32,"['$EURUSD', 'EURUSD', '1', 'hour', 'chart']",2014-11-24,01:31:59,EST,29562078,EURUSD,"[u'suggested', u'official']",1810,243492,Technical,"[u'Equities', u'Forex', u'Futures', u'Bonds']",Professional,,Market_Chartist
33,"['$EURUSD', 'EURUSD', 'bear', 'bias', 'through', '12358', 'today', 'for', '2012', 'weekly', 'targets', '12295', '12240', 'into', 'midweek']",2014-11-24,01:31:39,EST,29562074,EURUSD,"[u'suggested', u'official']",1810,243492,Technical,"[u'Equities', u'Forex', u'Futures', u'Bonds']",Professional,,Market_Chartist
34,"['I', 'wrote', 'a', 'blog', 'post', 'about', 'a', 'general', 'rule', 'of', 'thumb', 'to', 'use', 'when', 'analyzing', 'secondary', 'offerings', '$RCPT', '$LXRX']",2014-11-24,01:05:01,EST,29561980,LXRX,[u'suggested'],15470,73327,Fundamental,"[u'Equities', u'Options', u'Bonds']",Professional,Long Term Investor,bradloncar
35,"['Developed', 'Macro', 'What', 'To', 'Look', 'For', 'This', 'Week', '$EURUSD', '$USDJPY', '$GBPUSD']",2014-11-24,00:56:21,EST,29561891,EURUSD,"[u'suggested', u'official']",6337,185031,Global Macro,"[u'Forex', u'Bonds']",Professional,,eFXnews
36,"['$TFF', '$ESF', '$YMF', '$NQF', '$STUDY', '$QQQ', '$DIA', '$SPY', '$RUT', '$EURUSD', '$USDJPY', '$GBPUSD', '$USDCHF', 'Market', 'Trend', 'Watch', 'Video']",2014-11-24,00:49:26,EST,29561851,ES_F,[u'suggested'],457,92532,Technical,[u'Futures'],Professional,Day Trader,TradingFibz
37,"['Louis', 'CK', 'on', 'Risk', 'Management', '$SPY', '$TLT']",2014-11-24,00:47:36,EST,29561838,SPY,"[u'suggested', u'official']",8423,307445,,[],,,cullenroche
38,"['NEW', 'POST', 'Late', 'Night', 'Strategy', 'for', 'Monday', '$FCX', '$GLD', '$IMAX', '$JJC', '$SCCO']",2014-11-24,00:04:18,EST,29561542,IMAX,[u'suggested'],23985,8482,Technical,[u'Equities'],Professional,Swing Trader,chessNwine
39,"['The', 'USA', 'is', 'Literally', 'Falling', 'Apart', '$SPY', '$TLT']",2014-11-23,23:47:44,EST,29561388,SPY,"[u'suggested', u'official']",8418,307445,,[],,,cullenroche
40,"['Leveraged', 'Funds', '39', 'USD', 'Longs', 'At', 'A', 'New', 'Multi-Year', 'High', 'GBP', 'Leads', 'Selling', 'ANZ', '$EURUSD', '$GBPUSD', '$USDJPY']",2014-11-23,23:43:54,EST,29561347,EURUSD,"[u'suggested', u'official']",6335,185031,Global Macro,"[u'Forex', u'Bonds']",Professional,,eFXnews
41,"['Swing', 'Trading', 'Watch-List', '$GLW', '$MAT', '$MO', '$MRK', '$MU']",2014-11-23,23:28:03,EST,29561195,GLW,"[u'suggested', u'official']",3213,32071,Technical,"[u'Equities', u'Futures']",Professional,Swing Trader,SharePlanner
42,"['Normally', 'it', '39s', 'a', 'continuation', 'pattern', 'however', 'this', 'might', 'be', 'an', 'exception', 'strong', 'rebound', 'since', 'double', 'bottom', '$S']",2014-11-23,23:27:52,EST,29561193,S,[u'suggested'],18743,183348,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Swing Trader,Vconomics
43,"['Check', 'out', '$S', 'it', '39s', 'trading', 'in', 'a', 'descending', 'triangle']",2014-11-23,23:26:59,EST,29561180,S,[u'suggested'],18743,183348,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Swing Trader,Vconomics
