,text,date,time,tz,message_id,symbol,classification,followers,id,strategy,assets_traded,experience,holding_per,username
0,"['@Higreg', 'Thanks', 'Greg', '$SPX']",2014-11-15,11:50:38,EST,29287316,SPX,[u'suggested'],2617,108412,Technical,"[u'Equities', u'Forex', u'Futures', u'Bonds']",Professional,Position Trader,CaptainJohn
1,"['@ricster3', '$FEYE', 'closed', 'solid', 'on', 'Friday', '$FUEL', 'looks', 'like', 'a', 'potential', 'Gap', 'Fill', 'setup', 'weak', 'Friday']",2014-11-15,11:49:20,EST,29287304,FUEL,"[u'suggested', u'official']",30186,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
2,"['Stock', 'Indices', 'may', 'be', 'Overbought', 'But', 'They', 'are', 'by', 'No', 'Means', 'Weak', 'Charts', 'amp', 'analysis', 'by', 'Arthur', 'Hill', '$SPY', '$DIA', '$QQQ']",2014-11-15,11:47:40,EST,29287284,DIA,[u'suggested'],30809,391,Technical,[u'Equities'],Professional,Swing Trader,jackdamn
3,"['quot', '@JBoorman', 'It', '39s', 'true', 'what', 'they', 'say', 'coffee', 'really', 'does', 'taste', 'better', 'with', '@StockTwits', '$STUDY', 'quot']",2014-11-15,11:42:04,EST,29287199,STUDY,"[u'suggested', u'official']",25941,188312,Technical,"[u'Equities', u'Futures', u'Bonds']",Professional,,KimbleCharting
4,"['Bitcoin', 'on', 'a', 'Saturday', 'trading', '376', 'USD', 'Gave', 'back', 'Wednesday', '39s', 'gains', '$BCOIN', '$BTCUSD']",2014-11-15,11:40:58,EST,29287188,BCOIN,[u'suggested'],30809,391,Technical,[u'Equities'],Professional,Swing Trader,jackdamn
5,"['It', '39s', 'true', 'what', 'they', 'say', 'coffee', 'really', 'does', 'taste', 'better', 'with', '@StockTwits', '$STUDY']",2014-11-15,11:39:24,EST,29287170,STUDY,"[u'suggested', u'official']",42745,205542,Momentum,"[u'Equities', u'Futures']",Professional,Position Trader,JBoorman
6,"['$SPX', 'not', 'that', 'it', 'has', 'to', 'but', 'looks', 'like', 'we', 'gonna', 'chop', 'Take', 'a', 'look', '$SPY', '$NYA', '$NYC']",2014-11-15,11:35:09,EST,29287128,SPX,[u'suggested'],2617,108412,Technical,"[u'Equities', u'Forex', u'Futures', u'Bonds']",Professional,Position Trader,CaptainJohn
7,"['Check', 'out', 'my', 'post', '@seeitmarket', 'Did', 'Nat', 'Gas', 'just', 'bottom', '$ung', '$ugaz', '$dgaz', '$ngf', '$xng']",2014-11-15,11:26:17,EST,29287032,NG_F,"[u'suggested', u'official']",1775,18652,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,a_jackson
8,"['$ALXN', 'still', 'the', 'only', 'name', 'I', 'currently', 'have', 'in', 'IBD50']",2014-11-15,11:25:48,EST,29287025,ALXN,"[u'suggested', u'official']",42741,205542,Momentum,"[u'Equities', u'Futures']",Professional,Position Trader,JBoorman
9,"['How', 'Central', 'Banks', 'Use', 'Gold', 'Swaps', 'To', '39Boost', '39', 'Their', 'Gold', 'Holdings', '$GLD']",2014-11-15,11:25:12,EST,29287017,GLD,"[u'suggested', u'official']",748,296805,,[],,,TalkMarkets
10,"['Fab', '5', 'amp', 'Submarine', 'Basket', 'updates', '$HD', '$PEP', '$SWK', '$CELG', '$GILD', '$KR', '$LAD', '$F', '$TEN', '$TSCO', '$SNY']",2014-11-15,11:24:23,EST,29287004,CELG,"[u'suggested', u'official']",30183,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
11,"['Some', 'really', 'interesting', 'articles', 'in', 'IBD', 'this', 'weekend', 'on', '$GPRO', '$AMBA', '$LOCK']",2014-11-15,11:23:32,EST,29286994,GPRO,"[u'suggested', u'official']",42741,205542,Momentum,"[u'Equities', u'Futures']",Professional,Position Trader,JBoorman
12,"['NEW', 'POST', 'Saturday', 'Sentiment', 'and', 'Obamacare', '20', '$DIA', '$QQQ', '$SPY', '$UNH', '$XLV', 'cc', '@RyanDetrick']",2014-11-15,11:19:42,EST,29286954,DIA,[u'suggested'],23646,8482,Technical,[u'Equities'],Professional,Swing Trader,chessNwine
13,"['quot', '@lumberjax', 'Weekend', 'quick', 'lookMap', 'shows', 'proposed', 'Keystone', 'pipeline', 'rte2c', 'x', '4', 'inches963', 'mm', 'x', '101', 'mm', 'gt', 'gt', '$USO', 'quot']",2014-11-15,11:17:49,EST,29286926,USO,"[u'ir', u'suggested', u'official']",90474,170,,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Novice,,StockTwits
14,"['Saturday', 'Bullish', 'Plays', 'video', 'Tim', 'Knight', '$ACCO', '$APT', '$AXS', '$CCI', '$DLTR', '$FRGI', '$HSNI', '$LBTYA', '$MKC', '$PDCO', '$PEG', '$RHT', '$TSO', '$TYL']",2014-11-15,11:12:38,EST,29286870,APT,"[u'suggested', u'official']",748,296805,,[],,,TalkMarkets
15,"['quot', '@RyanDetrick', 'AAII', 'bulls', 'off', 'the', 'charts', 'at', '58', 'highest', 'since', 'Dec', '3910', '$SPY', 'quot']",2014-11-15,11:08:31,EST,29286823,SPY,"[u'ir', u'suggested', u'official']",90472,170,,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Novice,,StockTwits
