,text,date,time,tz,message_id,symbol,classification,followers,id,strategy,assets_traded,experience,holding_per,username
0,"['$akam', 'wicked', 'reversal', 'afterhours', 'pop', 'and', 'dropper']",2014-10-30,19:48:21,EST,28601493,AKAM,[u'suggested'],24174,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
1,"['Evening', 'Daily', '$esf', 'quick', 'looker', 'waves', 'trends', 'RSI', 'amp', 'perspective', 'gt', 'gt', 'gt']",2014-10-30,19:44:31,EST,28601397,ES_F,[u'suggested'],24174,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
2,"['Evening', '60min', '$esf', 'quick', 'glance', 'waves', 'trends', 'RSI', 'amp', 'perspective', 'gt', 'gt']",2014-10-30,19:43:48,EST,28601384,ES_F,[u'suggested'],24174,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
3,"['Playing', 'with', '$GOOG', 'new', 'gmail', 'app', 'Easily', 'surpassed', 'everything', 'else', 'out', 'there']",2014-10-30,19:31:35,EST,28601108,GOOG,"[u'suggested', u'official']",24545,18,Value,"[u'Equities', u'Options', u'Private Companies']",Professional,Long Term Investor,ToddSullivan
4,"['10-Sector', 'strongest', 'utilities', '$XLU', 'weakest', 'energy', '$XLE', 'strongest', 'today', 'energy', '$XLE', 'weakest', 'today', 'home-construction', '$ITB']",2014-10-30,19:29:35,EST,28601071,ITB,[u'suggested'],4689,1406,Global Macro,"[u'Equities', u'Bonds']",Professional,Position Trader,macroQmicro
5,"['$CORN', 'ripping', 'out', 'of', 'oversold', 'wedge']",2014-10-30,19:29:28,EST,28601068,CORN,"[u'suggested', u'official']",1411,200576,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures']",Professional,Swing Trader,BrennanBasnicki
6,"['From', 'This', 'Day', 'Forward', 'We', 'Will', 'Watch', 'How', 'The', 'Stock', 'Market', 'Performs', 'Without', 'The', 'Fed', 's', 'Monetary', 'Heroin', '$SPY', '$DIA', '$QQQ']",2014-10-30,19:29:02,EST,28601059,DIA,"[u'suggested', u'official']",351,296805,,[],,,TalkMarkets
7,"['10-Sector', 'gt', '$XLU', '$ITB', '$XLP', '$XLV', '$XLI', '$XLF', '$XLK', '$XLY', '$XLB', '$XLE', 'Yesterday', 'gt', '$XLU', '$ITB', '$XLP', '$XLV', '$XLI', '$XLF', '$XLY', '$XLK', '$XLB', '$XLE']",2014-10-30,19:27:18,EST,28601019,ITB,[u'suggested'],4689,1406,Global Macro,"[u'Equities', u'Bonds']",Professional,Position Trader,macroQmicro
8,"['$MACRO', 'gt', '$TLT', '$IWM', '$QQQ', '$FXI', '$SPY', '$GLD', '$JNK', '$EEM', '$FEZ', '$USO', 'Yesterday', 'gt', '$TLT', '$IWM', '$QQQ', '$GLD', '$SPY', '$JNK', '$FXI', '$EEM', '$FEZ', '$USO']",2014-10-30,19:24:37,EST,28600946,EEM,[u'suggested'],4689,1406,Global Macro,"[u'Equities', u'Bonds']",Professional,Position Trader,macroQmicro
9,"['$EURUSD', '$FXE', '$6', 'EF', 'shorter', 'term', 'looks', 'like', '126', 'could', 'be', 'a', 'significant', 'level', 'h', 'amps', 'in', 'the', 'hourly']",2014-10-30,19:24:17,EST,28600942,6E_F,"[u'suggested', u'official']",1411,200576,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures']",Professional,Swing Trader,BrennanBasnicki
